sleeper_id,full_name,position,fantasy_positions,active,status,team,injury_status,years_exp,gsis_id
4132,Montravius Adams,DT,DL,True,Active,,,8.0,00-0033929
7132,Jake Hanson,C,OL,True,Inactive,,,5.0,
3828,Marwin Evans,FS,DB,False,Inactive,,,6.0,00-0032922
1439,Hugh Thornton,G,OL,False,Inactive,,,7.0,00-0030071
1562,Akeem Spence,DT,DL,True,Active,,,10.0,00-0030402
45,Dan Carpenter,K,K,False,Inactive,,,12.0,
11759,Javon Solomon,DE,DL,True,Active,BUF,,2.0,
12857,Bruce Harmon,CB,DB,True,Active,,Questionable,1.0,
6846,Hunter Bryant,TE,TE,True,Active,,,2.0,
88,Antoine Bethea,FS,DB,True,Injured Reserve,,,16.0,00-0024421
12483,Jack Bech,WR,WR,True,Active,LV,,1.0,
2416,Tre' Jackson,G,OL,False,Inactive,,,5.0,
6223,Juwann Winfree,WR,WR,True,Active,,,7.0,00-0035593
12796,Roman Parodie,CB,DB,True,Active,TB,,1.0,
99,Allen Barbre,G,OL,False,Inactive,,,13.0,
1522,Sam Barrington,LB,LB,False,Injured Reserve,,,7.0,00-0030119
236,Domata Peko,DT,DL,True,Inactive,,,16.0,00-0024338
12573,Mason Graham,DL,DL,True,Active,CLE,,1.0,
2393,Danielle Hunter,DE,DL|LB,True,Active,HOU,,11.0,00-0031565
5488,Joel Lanning,OLB,LB,True,Active,,,4.0,00-0034558
2236,Trey Watts,RB,RB,False,Inactive,,,6.0,
13849,Cortez Braham,WR,WR,True,Active,,,0.0,
12800,Oscar Cardenas,TE,TE,True,Active,,,1.0,
6900,Jonathan Greenard,DE,DL|LB,True,Active,PHI,PUP,6.0,
2356,Nate Orchard,DE,DL|LB,True,Active,,,7.0,00-0031556
12013,Jaden Shirden,RB,RB,True,Active,,,1.0,
2884,Josh Shirley,LB,LB,False,Inactive,,,5.0,
5885,Ryan Finley,QB,QB,True,Inactive,,,3.0,00-0035652
3142,Jim O'Neil,,,False,Inactive,,,,
11836,Myles Harden,DB,DB,True,Active,CLE,,2.0,
8370,Jordan Jackson,DL,DL,True,Active,DEN,,4.0,
12677,Bradyn Swinson,DE,DL,True,Active,PIT,,1.0,
11084,Andre Carter,LB,LB,True,Active,LAC,,3.0,
NO,New Orleans Saints,DEF,DEF,True,,NO,,,
4254,Stacy Coley,WR,WR,False,Inactive,,,5.0,00-0033968
13313,Emmanuel Henderson,WR,WR,True,Active,SEA,,0.0,
6622,Jacob Thieneman,SS,DB,True,Active,,,3.0,00-0035017
7024,James Smith-Williams,DE,DL,True,Active,,,5.0,
7568,Brevin Jordan,TE,TE,True,Active,HOU,Questionable,5.0,
13776,Hank Beatty,WR,WR,True,Active,,,0.0,
14041,Anderson Castle,RB,RB,True,Active,IND,,0.0,
12904,Sal Wormley,OL,OL,True,Active,,,1.0,
1303,James Develin,FB,RB,True,Injured Reserve,,,11.0,00-0027925
3183,Vernon Butler,DT,DL,True,Inactive,,,7.0,00-0032967
12605,Jacob Parrish,DB,DB,True,Active,TB,,1.0,
2578,John Harris,WR,WR,True,Active,,,10.0,
1568,Stedman Bailey,WR,WR,False,Inactive,,,7.0,
5985,Foster Moreau,TE,TE,True,Active,HOU,,7.0,00-0034981
7292,Kobe Williams,CB,DB,True,Active,,,2.0,
4192,Corn Elder,CB,DB,True,Active,,,6.0,00-0033289
11158,Jalen Sample,WR,WR,True,Active,,,1.0,
4846,Taybor Pepper,LS,LS,True,Active,,,9.0,00-0033199
12051,Jackson Sirmon,LB,LB,True,Active,NO,,2.0,
3340,Jerell Adams,TE,TE,True,Active,,,6.0,00-0032429
2819,Mike Meyer,K,K,True,Active,,,7.0,
12451,Elliott Brown,LB,LB,True,Active,,,2.0,
4568,Woody Baron,DT,DL,True,Active,,,5.0,
11154,Matthew Jester,LB,LB,True,Active,,,1.0,
1989,Craig Loston,SS,DB,False,Inactive,,,6.0,
5425,John Diarse,WR,WR,True,Active,,,4.0,00-0034106
13410,Chase Roberts,WR,WR,True,Inactive,,Questionable,0.0,
2765,Kip Smith,P,P,True,Active,,,10.0,
4463,Tyler McCloskey,RB,RB,True,Active,,,5.0,
11601,Trey Knox,TE,TE,True,Active,,,1.0,
3926,Matt Pierson,OT,OL,False,Inactive,,,0.0,
6042,Davante Davis,CB,DB,True,Active,,,3.0,00-0035088
3277,Hassan Ridgeway,DT,DL,True,Active,,,8.0,00-0032402
6009,Jordan Miller,DB,DB,True,Active,,,4.0,00-0035285
8569,Arron Mosby,LB,LB,True,Active,GB,,4.0,
3367,Kavon Frazier,DB,DB,True,Active,LV,,6.0,00-0033048
14040,Terrill Davis,WR,WR,True,Active,,,0.0,
4677,Jordan Roos,G,OL,True,Active,,,7.0,00-0033740
8503,Gregory Junior,CB,DB,True,Active,,,3.0,
8835,James Skalski,LB,LB,True,Active,,,1.0,
GB,Green Bay Packers,DEF,DEF,True,,GB,,,
13733,Ethan Burke,DE,DL,True,Active,BAL,,0.0,
5518,Elijah Battle,CB,DB,True,Active,,,4.0,00-0034471
12953,Jalen White,RB,RB,True,Active,,,1.0,
7276,Auzoyah Alufohai,DT,DL,True,Active,,,2.0,
4259,Al-Quadin Muhammad,DE,DL,True,Active,TB,,9.0,00-0033964
7563,Javian Hawkins,RB,RB,True,Active,,,1.0,
13671,Damonic Williams,DT,DL,True,Active,ARI,,0.0,
13429,Seydou Traore,TE,TE,True,Active,MIA,,0.0,
3889,Marquis Bundy,WR,WR,False,Inactive,,,6.0,00-0033087
13550,Pat Coogan,C,,True,Active,TEN,,0.0,
2958,Takoby Cofield,G,OL,False,Inactive,,,1.0,
3075,Stan Kroenke,,,False,Inactive,,,0.0,
217,Donte Whitner,SS,DB,False,Inactive,,,14.0,
7503,Connor Davis,TE,TE,True,Active,,,2.0,
13207,Mose Vavao,OL,OL,True,Active,,,1.0,
8190,Abram Smith,RB,RB,True,Active,,,1.0,
13904,Jacob De Jesus,WR,WR,True,Active,,,0.0,
5162,Reggie Bonnafon,RB,RB,True,Active,,,5.0,00-0034578
4071,Marlon Humphrey,CB,DB,True,Active,BAL,,9.0,00-0033281
536,Antonio Brown,WR,WR,True,Active,,,12.0,00-0027793
13697,Da'Metrius Weatherspoon,OL,OL,True,Active,,,0.0,
13919,DJ Wingfield,OL,OL,True,Active,,,0.0,
6062,Tyler Jones,G,OL,True,Active,,,3.0,00-0035502
2609,RJ Archer,QB,QB,False,Inactive,,,1.0,
7479,Tre'Vour Wallace-Simms,OL,OL,True,Active,,,3.0,
8495,Matt Henningsen,DE,DL,True,Inactive,DEN,IR,4.0,
3474,Briean Boddy-Calhoun,CB,DB,True,Active,TEN,,6.0,00-0032517
1688,Terence Garvin,LB,LB,False,Inactive,,,9.0,00-0030033
3478,DeAndre Elliott,CB,DB,False,Inactive,,,6.0,
3884,Jarrett Grace,ILB,LB,False,Inactive,,,0.0,
2607,Landon Feichter,SS,DB,True,Active,,,10.0,
2303,Josh Harris,RB,RB,False,Inactive,,,1.0,
7989,DJ Turner,WR,WR,True,Active,,Questionable,5.0,
6578,D.J. Coker,C,OL,True,Active,,,3.0,
13854,Malik Spencer,DB,DB,True,Inactive,,Questionable,0.0,
3702,Andy Jones,WR,WR,False,Inactive,NYG,,6.0,00-0032707
1363,Michael Buchanan,DE,DL,False,Inactive,,,2.0,
23,Jason Witten,TE,TE,True,Injured Reserve,,,19.0,00-0022127
4521,Evan Panfil,DE,DL,True,Inactive,,,5.0,
8496,Theo Jackson,DB,DB,True,Active,MIN,,4.0,
11812,Walter Rouse,OL,OL,True,Active,NE,,2.0,
4622,Keelan Cole,WR,WR,True,Active,,,7.0,00-0033681
8923,Vitaliy Gurman,G,OL,True,Active,,,2.0,
870,Nate Irving,LB,LB,False,Inactive,,,9.0,
3041,Ross Travis,TE,TE,True,Active,,,6.0,00-0032319
10234,Derius Davis,WR,WR,True,Active,LAC,,3.0,
4130,Brendan Langley,WR,DB|WR,False,Inactive,,,5.0,00-0033552
7061,Cameron Clark,OT,OL|OT,True,Inactive,NYJ,,2.0,
8487,Christian Benford,DB,DB,True,Active,BUF,,4.0,
13239,J.J. Weaver,LB,LB,True,Active,,,1.0,
5188,Quenton Meeks,CB,DB,True,Active,,,4.0,00-0034523
2492,JaCorey Shepherd,CB,DB,False,Inactive,,,7.0,
149,Zackary Bowman,CB,DB,False,Inactive,,,12.0,
818,Bilal Powell,RB,RB,True,Active,,,11.0,00-0028064
7414,Johnathon Johnson,WR,WR,True,Active,,,2.0,
7531,Feleipe Franks,TE,TE,True,Active,CAR,,5.0,
11204,Duece Watts,WR,WR,True,Active,,,1.0,
7660,Liam Eichenberg,T,OT,True,Active,,Questionable,5.0,
13426,Sawyer Robertson,QB,QB,True,Active,,,0.0,
4069,Takk McKinley,DE,DL,True,Active,,,7.0,00-0033540
12280,Joe Bryson,OL,OL,True,Active,,,1.0,
3518,Connor Wujciak,DT,DL,True,Active,,,6.0,
11975,Jordan Terrell,RB,RB,True,Active,,,1.0,
4235,Jordan Carrell,DT,DL,True,Active,,,5.0,
3586,Daniel Davie,CB,DB,True,Active,,,9.0,
3781,C.J. Smith,CB,DB,False,Inactive,,,6.0,00-0032856
147,DeSean Jackson,WR,WR,True,Active,,,14.0,00-0026189
13908,Dylan Barrett,G,,True,Active,,,0.0,
2512,Reshard Cliett,OLB,LB,True,Active,,,7.0,00-0031616
7655,Asante Samuel,CB,DB,True,Active,PIT,,5.0,
13456,Logan Jones,C,,True,Active,CHI,,0.0,
5494,Tyree Robinson,SS,DB,False,Inactive,,,4.0,00-0034569
8791,Shaun Jolly,CB,DB,True,Active,,,3.0,
7237,Scotty Washington,WR,WR,True,Active,,,6.0,
1053,Damon Harrison,DT,DL,True,Injured Reserve,,,10.0,00-0029040
750,Erik Walden,LB,LB,False,Injured Reserve,,,12.0,00-0026307
7949,Trevon Grimes,WR,WR,True,Inactive,,,1.0,
7978,Tre Walker,WR,WR,True,Inactive,,,1.0,
666,Keenan Lewis,CB,DB,False,Inactive,,,11.0,
6668,Tyler Sigler,DB,DB,True,Active,,,3.0,00-0035568
13448,Kadyn Proctor,OT,OT,True,Active,MIA,,0.0,
3857,Jordan Rigsbee,G,OL,True,Active,,,9.0,
3707,Boston Stiverson,G,OL,False,Inactive,,,0.0,
4000,Trent Kirchner,,,False,Inactive,,,0.0,
13512,Keyshaun Elliott,LB,LB,True,Active,CHI,Questionable,0.0,
13924,Dominic Bailey,DL,DL,True,Active,HOU,,0.0,
4605,Evan Baylis,TE,TE,True,Active,,,5.0,00-0033763
7370,JoJo Ward,WR,WR,True,Active,,,2.0,
13911,Kamar Missouri,OL,OL,True,Active,,,0.0,
7432,Chris Miller,DB,DB,True,Active,,,2.0,
1219,Michael Floyd,WR,WR,False,Inactive,,,10.0,00-0029638
8537,Tre Swilling,CB,DB,True,Active,,,3.0,
13933,Kevin Cline,OL,OL,True,Active,,,0.0,
11786,Cam Little,K,K,True,Active,JAX,,2.0,
574,Dez Bryant,WR,WR,True,Inactive,,,12.0,00-0027902
2490,Charles Gaines,CB,DB,False,Injured Reserve,,,5.0,
11039,Ryan Hayes,OL,OL,True,Inactive,,Questionable,3.0,
187,Thomas Davis,LB,LB,True,Injured Reserve,,,17.0,00-0023448
12876,Maxen Hook,DB,DB,True,Active,SEA,,1.0,
8247,Gerrit Prince,TE,TE,True,Active,,,2.0,
12294,Devlin Kirklin,DB,DB,True,Active,,,1.0,
13259,Joseph Vaughn,LB,LB,True,Inactive,,Questionable,1.0,
7541,Cornell Powell,WR,WR,True,Active,,,5.0,
8914,Jeremiah Pharms,DT,DL,True,Active,NE,,4.0,
4201,Treston Decoud,CB,DB,False,Inactive,,,5.0,00-0033575
12159,Hogan Hatten,LS,LS,True,Active,DET,,2.0,
6891,Markus Bailey,LB,LB,True,Active,,,5.0,
4408,Terrell Newby,RB,RB,True,Active,,,5.0,
1428,David Quessenberry,OL,OG|OL,True,Active,LAR,,13.0,00-0030097
5233,Marcus Baugh,TE,TE,True,Active,,,4.0,00-0034169
3490,Marshall Koehn,K,K,False,Inactive,,,6.0,00-0032616
8725,DaMarcus Mitchell,DE,DL,True,Active,,,1.0,
4161,Howard Wilson,CB,DB,True,Active,,,5.0,00-0033558
8148,Jameson Williams,WR,WR,True,Active,DET,,4.0,
1318,Austin Pasztor,G,OL,False,Inactive,,,10.0,00-0029076
15,Patrick Willis,ILB,LB,False,Inactive,,,8.0,
8066,Max Duffy,P,P,True,Inactive,,,5.0,
5875,Erik McCoy,OL,OL,True,Active,NO,,7.0,00-0035242
1189,Nick Toon,WR,WR,False,Inactive,,,8.0,
8163,Player Invalid,QB,QB,False,Inactive,,,0.0,
10444,Cedric Tillman,WR,WR,True,Active,NO,,3.0,
3091,Doug Marrone,,,False,Inactive,,,0.0,
13598,Mason Reiger,DE,DL,True,Active,PHI,,0.0,
7090,Darnell Mooney,WR,WR,True,Active,NYG,,6.0,
13634,Jerry Wilson,CB,DB,True,Active,,,0.0,
2200,Timothy Flanders,RB,RB,True,Active,,,11.0,
7043,Blake Ferguson,LS,LS,True,Active,,,5.0,
1144,Cole Beasley,WR,WR,True,Inactive,,,11.0,00-0029000
3256,Javon Hargrave,DT,DL,True,Active,GB,,10.0,00-0033109
4745,Daquan Holmes,FS,DB,True,Active,,,5.0,
1165,Adrien Robinson,TE,TE,False,Inactive,,,4.0,
5266,Detrez Newsome,RB,RB,False,Inactive,,,4.0,00-0034565
7830,Shaun Wade,CB,DB,True,Active,,Questionable,5.0,
13085,Kole Taylor,TE,TE,True,Active,,,0.0,
13232,Elijah Ellis,OL,OL,True,Active,,,0.0,
6539,Devontae Jackson,RB,RB,True,Active,,,3.0,00-0034935
7025,Josiah Coatney,DT,DL,True,Active,,,2.0,
4640,Jadar Johnson,FS,DB,True,Active,,,5.0,
1825,Jarvis Landry,WR,WR,True,Inactive,,,9.0,00-0031382
2652,Dreamius Smith,RB,RB,False,Inactive,,,5.0,
2376,Hroniss Grasu,OL,OL,True,Active,,,9.0,00-0031561
6203,Valentine Holmes,RB,RB,True,Active,,,3.0,00-0035725
6238,Tyree Mayfield,TE,TE,True,Active,,,3.0,00-0035034
7315,Bobby Holly,FB,RB,True,Active,,,2.0,
13170,Desmond Evans,DE,DL,True,Active,,,1.0,
11801,DJ James,CB,DB,True,Active,,Questionable,2.0,
3372,Rico Gathers,TE,TE,False,Inactive,,,6.0,00-0033054
11745,Layden Robinson,OL,OL,True,Active,,,2.0,
4223,Rudy Ford,DB,DB,True,Active,,,7.0,00-0033792
6677,Joe Forson,WR,WR,False,Practice Squad,KC,NA,1.0,
11103,Alex Pihlstrom,OL,OL,True,Active,,,2.0,
6050,Brandon Knight,T,OL|OT,True,Active,,,3.0,00-0035418
7612,Dee Eskridge,WR,WR,True,Active,,,5.0,
11265,Robert Haskins,OL,OL,True,Active,,,2.0,
8040,Quinn Nordin,K,K,True,Active,,,2.0,
12745,Shilo Sanders,DB,DB,True,Active,,,1.0,
4217,George Kittle,TE,TE,True,Active,SF,Questionable,9.0,00-0033288
6544,Aaron Adeoye,LB,DL|LB,True,Active,,,3.0,00-0035136
12100,Chris Autman-Bell,WR,WR,True,Active,,,1.0,
211,Daryl Smith,LB,LB,False,Inactive,,,16.0,
3319,Trevor Davis,WR,WR,True,Active,,,6.0,00-0032423
270,Lance Moore,WR,WR,False,Inactive,,,15.0,
6634,Nate Brooks,DB,DB,True,Active,,,6.0,00-0035485
12480,Moliki Matavao,TE,TE,True,Inactive,NO,IR,1.0,
1968,Keon Lyn,CB,DB,True,Active,,,11.0,
5441,Lowell Lotulelei,DL,DL,True,Active,,,4.0,
5735,Airius Moore,ILB,LB,True,Active,,,4.0,00-0034711
4283,Khalfani Muhammad,RB,RB,True,Active,,,5.0,00-0033797
3864,Jake Lampman,WR,WR,False,Inactive,,,6.0,00-0033021
8761,Josh Rivas,G,OL,False,Inactive,,,4.0,
8215,Austin Allen,TE,TE,True,Active,,,1.0,
4955,Ronald Jones,RB,RB,True,Active,,,7.0,
7529,Gary Brightwell,RB,RB,True,Active,,,5.0,
7020,Cam Brown,LB,LB,True,Active,,,5.0,
8903,Greg Long,OL,OL,False,Inactive,,Questionable,4.0,
2805,Deon Long,WR,WR,False,Inactive,,,1.0,
1015,Jed Collins,FB,RB,False,Inactive,,,4.0,
12115,Dell Pettus,DB,DB,True,Active,NE,,2.0,
2558,A.J. Tarpley,LB,LB,False,Inactive,,,5.0,
12394,Cam Allen,DB,DB,True,Active,,,1.0,
11826,Trey Taylor,DB,DB,True,Active,,,1.0,
4482,Gabriel Mass,DT,DL,True,Active,,,5.0,
6821,Austin Jackson,T,OL|OT,True,Active,MIA,,6.0,
6864,Khalid Kareem,DE,DL,True,Active,SF,,6.0,
3461,Russell Hansbrough,RB,RB,False,Inactive,,,6.0,00-0032747
5576,Ben Niemann,LB,LB,True,Active,,,8.0,00-0034296
11628,Marvin Harrison,WR,WR,True,Active,ARI,,2.0,
1488,B.W. Webb,CB,DB,True,Active,,,9.0,00-0030403
13219,Michael Gonzalez,OL,OL,True,Active,,,1.0,
13439,Luke Elzinga,P,P,True,Active,,,0.0,
4353,Patrick Ricard,FB,RB,True,Active,NYG,,9.0,00-0033376
4645,Evan Schwan,DE,DL,True,Inactive,,,5.0,
11750,Dominique Hampton,CB,DB,True,Inactive,,Questionable,2.0,
1798,Josh Huff,WR,WR,False,Inactive,,,6.0,
1078,L.J. Fort,LB,DL|LB,True,Active,,,10.0,00-0028932
5480,C.J. Reavis,CB,DB,False,Inactive,,,4.0,00-0034526
5757,Josh Woods,LB,LB,True,Active,ATL,,8.0,00-0034801
8061,Jake Hausmann,TE,TE,True,Active,,,1.0,
5615,Matt Dickerson,DE,DL,True,Active,JAX,,8.0,00-0034657
7747,Joe Sculthorpe,OL,OL,True,Active,,,1.0,
2335,Damarious Randall,CB,DB,True,Active,,,7.0,00-0032251
10210,Cameron Latu,TE,TE,True,Active,NE,,3.0,
2306,Jameis Winston,QB,QB,True,Active,NYG,,11.0,00-0031503
8675,Derek Schweiger,OL,OL,False,Inactive,,,4.0,
4939,Roderick Henderson,DT,DL,True,Active,TEN,,1.0,
13918,Kahlil Benson,T,,True,Active,KC,,0.0,
11730,T.J. Tampa,DB,DB,True,Active,BAL,,2.0,
3502,Romeo Okwara,LB,DL|LB,True,Active,,,8.0,00-0032655
4924,Zach Terrell,QB,QB,True,Active,BAL,,1.0,
5554,Reggie Hall,CB,DB,True,Active,,,4.0,
13032,Marshall Lang,TE,TE,True,Active,MIN,,1.0,
1180,Frank Alexander,DE,DL,False,Inactive,,,10.0,
11088,Monte Pottebaum,FB,RB,True,Active,,,1.0,
1479,Keenan Allen,WR,WR,True,Active,IND,,13.0,00-0030279
5699,Matt Fleming,WR,WR,True,Active,,,4.0,
6600,Stone Wilson,P,P,True,Active,,,3.0,
5061,Uchenna Nwosu,LB,DL|LB,True,Active,SEA,,8.0,00-0034350
904,DeMarco Murray,RB,RB,False,Inactive,,,9.0,00-0028009
1929,Travis Coons,K,K,False,Inactive,,,6.0,00-0031112
3559,Ryan Smith,CB,DB,True,Active,,,6.0,00-0032772
3258,Nick Vannett,TE,TE,True,Active,BAL,,10.0,00-0032394
14032,Xavier Holmes,DL,DL,True,Active,,,0.0,
1392,Margus Hunt,DE,DL,True,Active,,,9.0,00-0030449
13036,T.J. Jackson,DL,DL,True,Active,,,0.0,
4470,Riley Bullough,ILB,LB,False,Inactive,,,5.0,00-0033424
6164,Kahale Warring,TE,TE,True,Active,,,3.0,00-0035660
5770,J.P. Quinn,C,OL,True,Inactive,,NA,4.0,00-0034852
13721,Jack Dingle,LB,LB,True,Active,,,0.0,
12450,Tra Fluellen,DB,DB,True,Active,,,0.0,
184,Adrian Peterson,RB,RB,True,Active,,,15.0,00-0025394
2587,Dres Anderson,WR,WR,True,Active,,,7.0,00-0031504
1226,AJ Jenkins,WR,WR,False,Inactive,,,4.0,
2274,Jackson Jeffcoat,LB,LB,False,Inactive,,,6.0,
11534,Andrew Whitaker,CB,DB,True,Active,,,1.0,
5547,Ryan Smith,TE,TE,True,Active,,,4.0,00-0034306
1001,Tyler Clutts,FB,RB,False,Inactive,,,9.0,
5335,Colby Gossett,OL,OG|OL,True,Active,,,6.0,00-0034165
5549,Darrel Williams,RB,RB,True,Active,,,5.0,00-0034301
1423,Blidi Wreh-Wilson,CB,DB,True,Active,TB,,9.0,00-0030541
3395,Alex McCalister,DE,DL,True,Inactive,,,6.0,
12195,Myles Murphy,DL,DL,True,Active,,,1.0,
4518,Emanuel Byrd,TE,TE,False,Inactive,,,5.0,00-0033514
1786,Lance Lewis,WR,WR,False,Inactive,,,1.0,
7211,Zimari Manning,WR,WR,True,Active,,,2.0,
4413,Eric Wilson,LB,LB,True,Active,MIN,,9.0,00-0033336
3410,Jake Coker,QB,QB,True,Active,,,9.0,
8875,Jordan Mosley,DB,DB,True,Active,,,1.0,
7405,Michael Jacquet,CB,DB,True,Active,,,3.0,
1264,Justin Tucker,K,K,True,Active,,,13.0,00-0029597
1584,B.J. Daniels,WR,QB|WR,False,Inactive,,,7.0,
5331,Chris Covington,LB,LB,True,Active,,,4.0,00-0034410
8463,Zach Bako-Bewele,OL,OL,True,Active,GB,,4.0,
6636,Jay Liggins,DB,DB,True,Active,,,3.0,00-0035388
11556,Devin Leary,QB,QB,True,Active,,,1.0,
647,Richie Incognito,G,OG|OL,True,Active,,,17.0,00-0023516
13452,Bud Clark,DB,DB,True,Inactive,SEA,IR,0.0,
3513,Jared Norris,LB,LB,True,Active,,,6.0,00-0032998
5390,Jamar McGloster,OT,OL,True,Active,,,4.0,00-0034076
12188,Justin Strong,RB,RB,True,Active,,,1.0,
973,Anthony Sherman,RB,RB,True,Injured Reserve,,,11.0,00-0028074
13359,Malachi Lawrence,DL,DL,True,Active,DAL,,0.0,
4381,Taysom Hill,TE,TE,True,Active,,,9.0,00-0033357
5153,Levi Wallace,CB,DB,True,Inactive,,,7.0,00-0034514
5041,Fred Warner,LB,LB,True,Active,SF,,8.0,00-0034815
5050,Rashaan Gaulden,DB,DB,True,Active,,,4.0,00-0034362
12477,Kurtis Rourke,QB,QB,True,Active,SF,Questionable,1.0,
4169,Jehu Chesson,WR,WR,True,Inactive,,,5.0,00-0033464
7899,Isaiah McKoy,WR,WR,True,Active,,,1.0,
4306,Taylor Reynolds,CB,DB,True,Active,,,5.0,
13267,Devin Veresuk,LB,LB,True,Active,,,0.0,
1492,Johnathan Hankins,DT,DL,True,Active,,Questionable,12.0,00-0030063
4140,Shaquill Griffin,CB,DB,True,Active,,,9.0,00-0033926
7283,Chris Williams,DT,DL,True,Active,CLE,,6.0,
7491,Cedrick Lattimore,DT,DL,True,Active,,,2.0,
7896,Donovan Stiner,DB,DB,True,Active,,,1.0,
13197,Matt Harmon,LB,LB,True,Active,,,0.0,
2605,Merrill Noel,DB,DB,False,Inactive,,,5.0,
1618,Rico Richardson,WR,WR,False,Inactive,,,7.0,
7204,Reggie Gilliam,RB,RB,True,Active,NE,,6.0,
115,Cullen Loeffler,LS,LS,False,Inactive,,,12.0,
5117,Jordan Thomas,TE,TE,True,Active,,,6.0,00-0034420
696,Chris Clemons,DE,DL,False,Inactive,,,17.0,
5192,Ralph Webb,RB,RB,False,Inactive,,,4.0,00-0034596
206,Cody Wallace,C,OL,False,Inactive,,,12.0,
7454,Travis Jonsen,WR,WR,True,Active,,,2.0,
527,Dennis Pitta,TE,TE,False,Inactive,,,12.0,
5856,Cody Ford,OL,OL,True,Active,,,7.0,00-0035238
1821,Matt Hazel,WR,WR,False,Injured Reserve,,,6.0,00-0031315
7469,Austen Pleasants,OL,OL,True,Active,SF,IR,6.0,
13486,Connor Lew,C,,True,Active,CIN,,0.0,
1498,David Amerson,CB,DB,False,Inactive,,,9.0,00-0030420
4185,Will Holden,T,OL|OT,True,Inactive,,,5.0,00-0033788
3025,LT Smith,WR,WR,False,Inactive,,,,
4059,Marshon Lattimore,CB,DB,True,Active,,Questionable,9.0,00-0033874
7327,T.J. Smith,DT,DL,True,Active,,,5.0,
5934,Charles Omenihu,DE,DL,True,Active,WAS,,7.0,00-0035279
5405,Cole Boozer,OT,OL,True,Inactive,WAS,,4.0,00-0034610
1793,Trey Burton,TE,TE,True,Inactive,,,8.0,00-0030710
2033,Shelby Harris,DE,DL,True,Active,NYG,,12.0,00-0031270
5461,Trent Sieg,LS,LS,True,Active,DAL,,8.0,00-0034198
8741,Jamal Pettigrew,TE,TE,True,Active,,,1.0,
4962,Sony Michel,RB,RB,True,Active,,,5.0,00-0034845
13394,Josh Cameron,WR,WR,True,Active,JAX,,0.0,
6167,Jordan Scarlett,RB,RB,True,Inactive,MIA,,3.0,00-0035275
5218,Demone Harris,DE,DL|LB,True,Active,,,7.0,00-0034612
7717,Zech McPhearson,CB,DB,True,Inactive,,Questionable,5.0,
11595,Jared Wiley,TE,TE,True,Active,KC,,2.0,
3967,Wade Phillips,,,False,Inactive,,,0.0,
12531,Trevor Etienne,RB,RB,True,Active,CAR,IR,1.0,
2861,Jacoby Glenn,CB,DB,False,Injured Reserve,,,5.0,
13575,Tyre West,DT,DL,True,Active,DET,,0.0,
13958,Aidan Laros,P,P,True,Active,,,0.0,
4790,Robert Wheelwright,WR,WR,True,Active,,,5.0,
5994,Kendall Joseph,ILB,LB,False,Inactive,,,0.0,
5123,Trenton Cannon,RB,RB,True,Inactive,,,5.0,00-0034164
4183,Nathan Peterman,QB,QB,True,Active,,,9.0,00-0033958
5264,Blake Mack,TE,TE,True,Active,,,4.0,00-0034292
8490,Curtis Brooks,DT,DL,True,Active,,,2.0,
3536,Tyler Marcordes,OLB,LB,True,Active,,,9.0,
11124,Terrance Lang,DL,DL,True,Active,,,1.0,
609,Antone Smith,RB,RB,False,Inactive,,,11.0,
11253,Jonah Tavai,DL,DL,True,Active,,,1.0,
13156,Keondre Jackson,DB,DB,True,Active,BAL,,1.0,
11945,Ryan Sanborn,P,P,True,Active,,,1.0,
7406,Elijah Riley,DB,DB,True,Active,,,5.0,
3171,Connor Cook,QB,QB,False,Inactive,,,4.0,00-0032893
11609,Player Invalid,WR,WR,False,Inactive,,,0.0,
13457,Gabe Jacas,DE,DL,True,Active,NE,,0.0,
2448,Bobby McCain,CB,DB,True,Active,,,10.0,00-0031587
6748,Bryson Allen-Williams,OLB,LB,True,Active,,,3.0,00-0035747
11708,DJ Glaze,OL,OL,True,Active,LV,,2.0,
1212,Matt Kalil,T,OL,False,Inactive,,,8.0,00-0029687
1319,Terrence Frederick,CB,DB,False,Inactive,,,1.0,
2408,Bryce Petty,QB,QB,False,Injured Reserve,,,5.0,00-0031568
7320,Dalton Schoen,WR,WR,True,Active,,,2.0,
8238,Emeka Emezie,WR,WR,True,Inactive,,,1.0,
7335,Bryce Perkins,QB,QB,True,Active,,,5.0,
8420,Jack Sorenson,WR,WR,True,Active,,,1.0,
11751,Brennan Jackson,DE,DL,True,Inactive,LV,IR,2.0,
13824,Joshua Weru,DE,DL,True,Active,PHI,,0.0,
3068,Jim Caldwell,,,False,Inactive,,,0.0,
1614,Frankie Hammond,WR,WR,False,Inactive,,,7.0,
4221,Jeremy Sprinkle,TE,TE,True,Inactive,,,5.0,00-0033528
8622,Dohnovan West,OL,OL,True,Active,,,3.0,
12229,David Olajiga,DL,DL,True,Active,BAL,,2.0,
7758,Will Fries,G,OG|OL,True,Active,MIN,,5.0,
8046,Brendon White,LB,DB|LB,True,Active,NYJ,,1.0,
2942,Joe Don Duncan,RB,RB,False,Inactive,,,1.0,
6811,Kenneth Murray,LB,LB,True,Active,,,6.0,
6554,Shawn Poindexter,WR,WR,True,Inactive,,,3.0,00-0035035
3240,Darian Thompson,DB,DB,True,Active,DAL,,6.0,00-0033083
5913,Connor McGovern,G,OG|OL,True,Active,BUF,,7.0,00-0035679
