snap_share_t_minus_1,cpoe,player_id,route_participation,aging_curve_position,ppg_t,depth_chart_position,tprr,total_points_t,ppg_t_minus_2,dakota,air_yards_share,aging_curve_value,target_share_nfl,yprr,epa_per_dropback,dropback_count,team,feature_season,weighted_opportunity,age,is_dual_threat,ppg_t_minus_1,pass_attempts,snap_share,games_t,position,avg_ppg_t1_t2,training_eligible,outcome_returned,ppg_t_minus_1_available,ppg_t_minus_2_available,snap_share_t_minus_1_available,te_role_is_risk_profile,ngs_completion_percentage_above_expectation,ngs_avg_time_to_throw,ngs_avg_separation,ngs_avg_cushion,ngs_rush_yards_over_expected_per_att,ngs_percent_attempts_gte_eight_defenders
0.6525,,00-0034365,0.5599415204678363,TE,2.628571428571429,TE,0.0783289817232376,36.800000000000004,3.56,,0.04246925040612671,0.8,0.05217391304347826,0.4908616187989556,,,CAR,2021,0.10798934484950608,25.0,False,3.1153846153846154,,0.6152941176470589,14,TE,2.2278846153846157,True,True,True,True,True,0.0,,,,,,
0.6152941176470589,,00-0034365,0.43079922027290446,TE,3.130769230769231,TE,0.13574660633484162,40.7,3.1153846153846154,,0.02153558052434457,0.9,0.0702576112412178,0.8914027149321267,,,CAR,2022,0.12046132322886789,26.0,False,2.628571428571429,,0.5435294117647059,13,TE,1.325,True,True,True,True,True,0.0,,,,,,
0.5435294117647059,,00-0034365,0.13304093567251463,TE,1.325,TE,0.0989010989010989,10.6,2.628571428571429,,0.019164619164619166,1.0,0.016853932584269662,0.6153846153846154,,,CAR,2023,0.03869613229163791,27.0,False,3.130769230769231,,0.2675,8,TE,2.711111111111111,True,True,True,True,True,0.0,,,,,,
,,00-0034365,0.2470978441127695,TE,2.711111111111111,TE,0.087248322147651,24.4,1.325,,0.013137316233969347,1.0,0.02636916835699797,0.7651006711409396,,,LV,2025,0.0487498738992755,29.0,False,,,0.3593333333333334,9,TE,,False,,False,True,False,0.0,,,,,,
,,00-0034366,,WR,12.957142857142857,WR,,90.7,,,0.06073605780085798,0.5,0.10700389105058365,,,,HOU,2018,0.20302107703647604,21.0,False,,,0.6542857142857142,7,WR,8.8625,True,True,False,False,False,,,,,,,
0.6542857142857142,,00-0034366,0.3087431693989071,WR,6.6000000000000005,WR,0.1592920353982301,52.800000000000004,,,0.053197731273225114,0.6,0.06112054329371817,1.1238938053097345,,,HOU,2019,0.12891922683183482,22.0,False,12.957142857142857,,0.55,8,WR,11.125,True,True,True,False,True,,,,,,,
0.55,,00-0034366,0.3338368580060423,WR,11.125,WR,0.18099547511312217,89.0,12.957142857142857,,0.08017864738409188,0.7,0.0761904761904762,1.8099547511312217,,,HOU,2020,0.17041076745457862,23.0,False,6.6000000000000005,,0.585,8,WR,0.14285714285714285,True,True,True,True,True,,,,,,,
,,00-0034366,0.002898550724637681,WR,0.14285714285714285,WR,0.5,1.0,11.125,,0.0032353734160150984,0.9,0.0017271157167530224,10.0,,,IND,2022,0.004855434966340102,25.0,False,,,0.005,7,WR,,False,False,False,True,False,,,,,,,
,,00-0034367,,RB,9.605882352941178,RB,,163.3,,,0.0306928873368866,0.825,0.11571428571428571,,,,IND,2018,0.1950564497072492,22.0,False,,,0.4138888888888889,17,RB,9.640257352941177,True,True,False,False,False,,,,,,-0.8616061915089058,11.76470588235294
0.4138888888888889,,00-0034367,0.4268502581755594,RB,7.36875,RB,0.23387096774193547,117.9,,,0.0196078431372549,1.0,0.11885245901639344,1.2903225806451613,,,IND,2019,0.1920041787206686,23.0,False,9.605882352941178,,0.31625000000000003,16,RB,9.38529411764706,True,True,True,False,True,,,,,,,
0.31625000000000003,,00-0034367,0.4807692307692308,RB,11.911764705882353,RB,0.2633333333333333,202.5,9.605882352941178,,0.012941176470588235,1.0,0.13667820069204153,1.6333333333333333,,,IND,2020,0.21407612456747407,24.0,True,7.36875,,0.36117647058823527,17,RB,5.776633986928105,True,True,True,True,True,,,,,,-0.08168124000462934,12.359550561797752
0.36117647058823527,,00-0034367,0.40480274442538594,RB,6.858823529411765,RB,0.24152542372881355,116.60000000000001,7.36875,,0.02868020304568528,1.0,0.11377245508982035,1.3135593220338984,,,IND,2021,0.19073482476671022,25.0,True,11.911764705882353,,0.3135294117647059,17,RB,4.694444444444445,True,True,True,True,True,,,,,,,
0.3135294117647059,,00-0034367,0.20291777188328913,RB,4.694444444444445,RB,0.26143790849673204,84.5,11.911764705882353,,0.02155529762891726,1.0,0.06369426751592357,1.6470588235294117,,,BUF,2022,0.11063010961412743,26.0,True,6.858823529411765,,0.1827777777777778,18,RB,,False,False,True,True,True,,,,,,,
,,00-0034367,0.006858710562414266,RB,-0.05,RB,0.0,-0.2,,,0.0,0.34,0.0,0.0,,,LAC,2025,0.0,29.0,False,,,0.030000000000000002,4,RB,,False,,False,False,False,,,,,,,
,,00-0034370,,WR,6.027272727272727,WR,,66.3,,,0.09369837148926127,0.7,0.08303249097472924,,,,DEN,2018,0.19013759650457673,23.0,False,,,0.4878571428571429,11,WR,5.045833333333333,True,True,False,False,False,,,,3.0531937032158556,5.328604651162791,,
0.4878571428571429,,00-0034370,0.6931216931216931,WR,4.9,WR,0.13231552162849872,63.7,,,0.12702702702702703,0.8,0.11206896551724138,0.7557251908396947,,,DEN,2019,0.257022367194781,24.0,False,6.027272727272727,,0.64875,13,WR,5.191666666666666,True,True,True,False,True,,,,3.2562365624093905,5.271041666666667,,
0.64875,,00-0034370,0.4967637540453074,WR,5.191666666666666,WR,0.14332247557003258,62.3,6.027272727272727,,0.12071078431372549,0.9,0.0825515947467167,0.9543973941368078,,,DEN,2020,0.20832494113968286,25.0,False,4.9,,0.486875,12,WR,,False,False,True,True,True,,,,2.8051718209543752,6.087142857142857,,
,,00-0034378,,RB,7.515384615384615,RB,,97.7,,,-0.001536983669548511,1.0,0.052980132450331126,,,,ATL,2018,0.07839431010681273,23.0,False,,,0.33571428571428574,13,RB,4.639285714285714,True,True,False,False,False,,,,,,-0.5384477257959089,21.11111111111111
0.33571428571428574,,00-0034378,0.14659685863874344,RB,5.185714285714285,RB,0.125,36.3,,,0.004471771939631079,1.0,0.021538461538461538,0.7767857142857143,,,ATL,2019,0.03543793266543406,24.0,False,7.515384615384615,,0.3,7,RB,4.0928571428571425,True,True,True,False,True,,,,,,,
0.3,,00-0034378,0.2180232558139535,RB,4.0928571428571425,RB,0.17333333333333334,57.3,7.515384615384615,,0.00019227071716977504,1.0,0.04406779661016949,0.5,,,ATL,2020,0.06623628441727308,25.0,False,5.185714285714285,,0.23428571428571426,14,RB,,False,False,True,True,True,,,,,,,
,,00-0034383,,TE,2.66,TE,,26.6,,,0.022893772893772892,0.5,0.032758620689655175,,,,DAL,2018,0.06516357206012378,22.0,False,,,0.43,10,TE,4.711458333333334,True,True,False,False,False,1.0,,,,,,
0.43,,00-0034383,0.03426791277258567,TE,0.26666666666666666,TE,0.09090909090909091,1.6,,,0.0037362226788716607,0.6,0.003472222222222222,0.2727272727272727,,,DAL,2019,0.007823689208543495,23.0,False,2.66,,0.10250000000000001,6,TE,10.819791666666667,True,True,True,False,True,1.0,,,,,,
0.10250000000000001,,00-0034383,0.8424753867791842,TE,9.15625,TE,0.14858096828046743,146.5,2.66,,0.12837986370630908,0.7,0.1444805194805195,1.026711185308848,,,DAL,2020,0.3065866838151956,24.0,False,0.26666666666666666,,0.85375,16,TE,11.679901960784314,True,True,True,True,True,1.0,,,3.0650836734815274,6.64758064516129,,
0.85375,,00-0034383,0.8509234828496042,TE,12.483333333333334,TE,0.17364341085271318,224.70000000000002,0.26666666666666666,,0.1482374768089054,0.8,0.1654357459379616,1.3906976744186046,,,DAL,2021,0.35191985267317616,25.0,False,9.15625,,0.8105555555555556,18,TE,10.452941176470588,True,True,True,True,True,1.0,,,3.511319663390142,5.376543209876543,,
0.8105555555555556,,00-0034383,0.7787610619469026,TE,10.876470588235295,TE,0.20265151515151514,184.9,9.15625,,0.16197323746754544,0.9,0.1742671009771987,1.3238636363636365,,,DAL,2022,0.37478191769307984,26.0,False,12.483333333333334,,0.7999999999999999,17,TE,8.509442724458204,True,True,True,True,True,1.0,,,2.8737079299715007,6.084347826086956,,
0.7999999999999999,,00-0034383,0.7186206896551725,TE,10.029411764705882,TE,0.18618042226487524,170.5,12.483333333333334,,0.14712940742108177,1.0,0.16033057851239668,1.3723608445297504,,,HOU,2023,0.34348645296335223,27.0,False,10.876470588235295,,0.7364705882352941,17,TE,8.457894736842107,True,True,True,True,True,1.0,,,3.3139522000525816,5.774852941176471,,
0.7789473684210527,,00-0034383,0.7886178861788617,TE,9.926315789473685,TE,0.19243986254295534,188.60000000000002,10.029411764705882,,0.13040181956027294,1.0,0.17777777777777778,1.436426116838488,,,HOU,2025,0.3579479403588577,29.0,False,6.989473684210527,,0.6857894736842105,19,TE,,False,,True,True,True,1.0,,,3.7679802090013466,5.427142857142857,,
,,00-0034386,,WR,0.21428571428571427,WR,,1.5,,,0.0022851919561243145,0.6,0.004846526655896607,,,,TB,2018,0.00886942435313193,22.0,False,,,0.08750000000000001,7,WR,3.408333333333333,True,True,False,False,False,,,,,,,
0.08750000000000001,,00-0034386,0.2061711079943899,WR,4.766666666666667,WR,0.17687074829931973,42.9,,,0.05504300234558249,0.7,0.0429042904290429,1.0816326530612246,,,TB,2019,0.10288653728547209,23.0,False,0.21428571428571427,,0.209375,9,WR,2.05,True,True,True,False,True,,,,,,,
0.209375,,00-0034386,0.11375,WR,2.05,WR,0.12087912087912088,16.4,0.21428571428571427,,0.015366772977674688,0.8,0.014864864864864866,1.032967032967033,,,TB,2020,0.03305403838166958,24.0,False,4.766666666666667,,0.19583333333333333,8,WR,3.3947368421052633,True,True,True,True,True,,,,,,,
,,00-0034386,0.3933649289099526,WR,3.3947368421052633,WR,0.11144578313253012,64.5,2.05,,0.1295971978984238,1.0,0.05196629213483146,1.0391566265060241,,,KC,2022,0.16866747673114385,26.0,False,,,0.45473684210526316,19,WR,4.704489164086688,True,True,False,True,False,,,,,,,
0.45473684210526316,,00-0034386,0.5248868778280543,WR,5.473684210526316,WR,0.13577586206896552,104.0,,,0.21968911917098446,1.0,0.08618331053351573,1.1853448275862069,,,KC,2023,0.28305734921996273,27.0,False,3.3947368421052633,,0.506,19,WR,3.935294117647059,True,True,True,False,True,,,,2.480391722434109,6.009183673469387,,
,,00-0034393,0.13403880070546736,TE,2.6333333333333333,TE,0.11842105263157894,15.799999999999999,,,0.012312312312312312,0.7,0.01939655172413793,0.5,,,DEN,2019,0.037713446204825515,24.0,False,,,0.22363636363636363,6,TE,3.142857142857143,True,True,False,False,False,0.0,,,,,,
0.22363636363636363,,00-0034393,0.0970873786407767,TE,3.142857142857143,TE,0.25,22.0,,,0.02246732026143791,0.8,0.028142589118198873,1.3333333333333333,,,DEN,2020,0.057941007860304844,25.0,False,2.6333333333333333,,0.2675,7,TE,,False,False,True,False,True,0.0,,,,,,
,,00-0034400,,RB,4.066666666666667,RB,,61.00000000000001,,,-0.0044109538687741225,1.0,0.025714285714285714,,,,IND,2018,0.03548376086328668,24.0,False,,,0.15944444444444444,15,RB,4.434615384615385,True,True,False,False,False,,,,,,,
0.15944444444444444,,00-0034400,0.1738382099827883,RB,4.153846153846154,RB,0.10891089108910891,54.0,,,0.0038197097020626434,1.0,0.022540983606557378,0.42574257425742573,,,IND,2019,0.036485272201279915,25.0,False,4.066666666666667,,0.18214285714285713,13,RB,4.7153846153846155,True,True,True,False,True,,,,,,,
0.18214285714285713,,00-0034400,0.1201923076923077,RB,4.7153846153846155,RB,0.21333333333333335,61.300000000000004,4.066666666666667,,-0.003058823529411765,1.0,0.02768166089965398,1.4,,,IND,2020,0.03938131487889273,26.0,False,4.153846153846154,,0.1713333333333333,13,RB,3.6750000000000003,True,True,True,True,True,,,,,,,
,,00-0034400,0.034782608695652174,RB,3.6750000000000003,RB,0.3333333333333333,14.700000000000001,4.7153846153846155,,-0.004853060124022647,0.56,0.013816925734024179,1.2083333333333333,,,IND,2022,0.017328246514220415,28.0,False,,,0.17,4,RB,,False,False,False,True,False,,,,,,,
,-2.092140662761135,00-0034401,0.2026431718061674,QB_pocket,11.004999999999999,QB,0.0,44.019999999999996,,-0.0436326400405452,0.0,0.771,0.0,0.0,-0.05336602578894543,137.0,NYJ,2021,0.0,26.0,False,,137.0,0.69,4,QB,7.244166666666667,True,True,False,False,False,,,,,,,
0.69,-6.184591097239206,00-0034401,0.2703488372093023,QB_pocket,14.145,QB,0.0,56.58,,-0.0475728324314158,0.0,0.828,0.0,0.0,-0.04145579877099741,184.0,NYJ,2022,0.0,27.0,False,11.004999999999999,184.0,0.9775,4,QB,0.3433333333333333,True,True,True,False,True,,-3.2265164788280245,2.803314285714286,,,,
0.9775,8.786096175511679,00-0034401,0.009104704097116844,QB_pocket,0.3433333333333333,QB,0.0,2.06,11.004999999999999,-0.8184135785229348,0.0,0.885,0.0,0.0,-1.206816952927814,6.0,MIA,2023,0.0,28.0,False,14.145,6.0,0.13166666666666668,6,QB,,False,False,True,True,True,,,,,,,
,,00-0034406,0.3304647160068847,WR,1.9454545454545453,WR,0.10416666666666667,21.4,,,0.05780494015788133,0.7,0.040983606557377046,0.6458333333333334,,,IND,2019,0.1019388679465825,23.0,False,,,0.32923076923076927,11,WR,,False,False,False,False,False,,,,,,,
,,00-0034407,,WR,1.125,WR,,9.0,,,0.002747833439019235,0.6,0.012605042016806723,,,,BUF,2018,0.02083104643252355,22.0,False,,,0.179,8,WR,1.0058823529411764,True,True,False,False,False,,,,,,,
0.179,,00-0034407,,WR,0.0,WR,,0.0,,,0.0,0.7,0.0,,,,CAR,2019,0.0,23.0,False,1.125,,0.0016666666666666668,6,WR,3.1294117647058823,True,True,True,False,True,,,,,,,
0.0016666666666666668,,00-0034407,0.13066666666666665,WR,2.011764705882353,WR,0.22448979591836735,34.2,1.125,,-0.006349817202232057,0.8,0.030598052851182198,0.7857142857142857,,,PIT,2020,0.041452207235210856,24.0,False,0.0,,0.14588235294117646,17,WR,3.576029411764706,True,True,True,True,True,,,,,,,
0.14588235294117646,,00-0034407,0.4650856389986825,WR,4.247058823529412,WR,0.19263456090651557,72.2,0.0,,0.09163851351351351,0.9,0.09812409812409813,0.8413597733711048,,,PIT,2021,0.21133310664560667,25.0,False,2.011764705882353,,0.4523529411764706,17,WR,2.555833333333333,True,True,True,True,True,,,,3.0799188070387933,5.506610169491526,,
0.4523529411764706,,00-0034407,0.2690513219284603,WR,2.9050000000000002,WR,0.14450867052023122,58.1,2.011764705882353,,0.07440100882723834,1.0,0.04562043795620438,1.4046242774566473,,,SF,2022,0.1205113631133734,26.0,False,4.247058823529412,,0.23450000000000001,20,WR,5.294509803921569,True,True,True,True,True,,,,,,,
0.23450000000000001,,00-0034407,0.21353383458646616,WR,2.2066666666666666,WR,0.1267605633802817,33.1,4.247058823529412,,0.030984071568841372,1.0,0.03260869565217391,1.1338028169014085,,,SF,2023,0.07060189357644983,27.0,False,2.9050000000000002,,0.24666666666666667,15,WR,5.349509803921569,True,True,True,True,True,,,,,,,
0.8511764705882353,,00-0034407,0.23259762308998302,WR,2.316666666666667,WR,0.10948905109489052,13.900000000000002,2.2066666666666666,,0.02008128137700215,0.88,0.02895752895752896,0.5036496350364964,,,ATL,2025,0.057493190400194946,29.0,False,8.382352941176471,,0.5299999999999999,6,WR,,False,,True,True,True,,,,,,,
,,00-0034411,,WR,1.3666666666666667,WR,,12.3,,,0.020172910662824207,0.6,0.016556291390728478,,,,ATL,2018,0.03895547455006966,22.0,False,,,0.06066666666666667,9,WR,9.258125,True,True,False,False,False,,,,,,,
0.06066666666666667,,00-0034411,0.5013089005235603,WR,7.200000000000001,WR,0.19321148825065274,100.80000000000001,,,0.09782001117942984,0.7,0.11384615384615385,1.164490861618799,,,ATL,2019,0.23924323859483165,23.0,False,1.3666666666666667,,0.42625,14,WR,11.927355769230768,True,True,True,False,True,,,,3.189910533338856,5.843478260869565,,
0.42625,,00-0034411,0.7601744186046512,WR,11.31625,WR,0.2084130019120459,181.06,1.3666666666666667,,0.17823495481638146,0.8,0.1847457627118644,1.502868068833652,,,ATL,2020,0.40188311243926367,24.0,False,7.200000000000001,,0.68125,16,WR,10.79065934065934,True,True,True,True,True,,,,2.819598169622757,5.4821,,
0.68125,,00-0034411,0.6218354430379747,WR,12.538461538461538,WR,0.23918575063613232,163.0,7.200000000000001,,0.2206103051525763,0.9,0.17279411764705882,1.9592875318066159,,,ATL,2021,0.4136183900773916,25.0,False,11.31625,,0.7392857142857142,13,WR,9.042857142857143,True,True,True,True,True,,,,3.101704611897956,6.081358024691359,,
0.7392857142857142,,00-0034411,0.4783118405627198,WR,9.042857142857143,WR,0.19117647058823528,126.60000000000001,11.31625,,0.07822057460611677,1.0,0.09936305732484077,1.0686274509803921,,,TB,2022,0.2037989882115429,26.0,False,12.538461538461538,,0.5728571428571428,14,WR,,False,False,True,True,True,,,,3.3276377794921714,7.0065625,,
,,00-0034414,0.15877437325905291,RB,10.67,RB,0.2543859649122807,106.7,,,-0.010303030303030303,1.0,0.046104928457869634,1.9912280701754386,,,PHI,2019,0.06194527147468325,24.0,False,,,0.22583333333333333,10,RB,7.533333333333333,True,True,False,False,False,,,,,,,
0.22583333333333333,,00-0034414,0.36300417246175243,RB,5.9750000000000005,RB,0.13793103448275862,95.60000000000001,,,0.01876728565784275,1.0,0.06417112299465241,0.8122605363984674,,,PHI,2020,0.10939378445246854,25.0,False,10.67,,0.3425,16,RB,6.384722222222223,True,True,True,False,True,,,,,,,
0.3425,,00-0034414,0.1619047619047619,RB,9.091666666666667,RB,0.16666666666666666,109.1,10.67,,-0.002717391304347826,1.0,0.03333333333333333,0.8235294117647058,,,PHI,2021,0.04809782608695652,26.0,True,5.9750000000000005,,0.20294117647058824,12,RB,2.5235042735042734,True,True,True,True,True,,,,,,,
0.20294117647058824,,00-0034414,0.15256588072122051,RB,3.677777777777778,RB,0.06363636363636363,66.2,5.9750000000000005,,-0.002986263189329086,0.78,0.01192504258943782,0.21818181818181817,,,PHI,2022,0.01579717965162637,27.0,True,9.091666666666667,,0.1788888888888889,18,RB,1.3692307692307693,True,True,True,True,True,,,,,,,
0.1788888888888889,,00-0034414,0.05057803468208093,RB,1.3692307692307693,RB,0.17142857142857143,17.8,9.091666666666667,,0.006585935840237944,0.56,0.010771992818671455,1.4857142857142858,,,PHI,2023,0.020768144316173742,28.0,True,3.677777777777778,,0.064375,13,RB,,False,False,True,True,True,,,,,,,
,,00-0034418,0.06230529595015576,WR,2.4000000000000004,WR,0.2,9.600000000000001,,,0.025032691948440128,0.8,0.013888888888888888,1.15,,,DAL,2019,0.038356217697241415,24.0,False,,,0.16,4,WR,7.286051282051282,True,True,False,False,False,,,,,,,
0.16,,00-0034418,0.21518987341772153,WR,3.970769230769231,WR,0.1830065359477124,51.620000000000005,,,0.0536381622334579,0.9,0.045454545454545456,1.2352941176470589,,,DAL,2020,0.1057285317452387,25.0,False,2.4000000000000004,,0.2,13,WR,6.329238095238095,True,True,True,False,True,,,,,,,
0.2,,00-0034418,0.5237467018469657,WR,10.601333333333333,WR,0.17884130982367757,159.01999999999998,2.4000000000000004,,0.13970315398886826,1.0,0.10487444608567208,1.672544080604534,,,DAL,2021,0.2551038769207159,26.0,False,3.970769230769231,,0.49058823529411766,15,WR,4.207738095238096,True,True,True,True,True,,,,3.641353164570318,6.2971111111111115,,
0.49058823529411766,,00-0034418,0.21273516642547033,WR,2.0571428571428574,WR,0.1292517006802721,28.8,3.970769230769231,,0.03476879632897988,1.0,0.03270223752151463,1.0204081632653061,,,MIA,2022,0.07339151371255787,27.0,False,10.601333333333333,,0.249375,14,WR,5.176858974358974,True,True,True,True,True,,,,,,,
0.249375,,00-0034418,0.456752655538695,WR,6.358333333333333,WR,0.14950166112956811,76.3,10.601333333333333,,0.11363636363636363,1.0,0.07880910683012259,1.106312292358804,,,MIA,2023,0.1977591147906384,28.0,False,2.0571428571428574,,0.576875,12,WR,2.781025641025641,True,True,True,True,True,,,,,,,
0.396,,00-0034418,0.14205607476635515,WR,1.5666666666666667,WR,0.11842105263157894,9.4,6.358333333333333,,0.02424056459036514,0.76,0.019955654101995565,0.5789473684210527,,,MIA,2025,0.04690187636624894,30.0,False,3.9953846153846153,,0.355,6,WR,,False,,True,True,True,,,,,,,
,,00-0034419,0.1075085324232082,WR,1.09375,WR,0.20634920634920634,17.5,,,0.02654428181592657,0.8,0.026422764227642278,1.8253968253968254,,,NYJ,2019,0.058215143612612014,24.0,False,,,0.09125,16,WR,6.824999999999999,True,True,False,False,False,,,,,,,
0.09125,,00-0034419,0.3217391304347826,WR,6.08125,WR,0.2972972972972973,97.3,,,0.10332836562344759,0.9,0.11879049676025918,2.1297297297297297,,,NYJ,2020,0.25051560107680204,25.0,False,1.09375,,0.294375,16,WR,5.480845588235294,True,True,True,False,True,,,,3.42324568054728,7.141666666666667,,
0.294375,,00-0034419,0.3891336270190896,WR,7.56875,WR,0.24528301886792453,121.1,1.09375,,0.07832035857513564,1.0,0.11206896551724138,1.6264150943396227,,,NYJ,2021,0.22292769927845701,26.0,False,6.08125,,0.384375,16,WR,3.3994117647058824,True,True,True,True,True,,,,4.0922357067118424,6.6355172413793095,,
0.384375,,00-0034419,0.26308139534883723,WR,3.3929411764705883,WR,0.17679558011049723,57.68,6.08125,,0.04450796243364639,1.0,0.05442176870748299,0.8011049723756906,,,NYJ,2022,0.11278822676477696,27.0,False,7.56875,,0.2635294117647059,17,WR,1.7029411764705882,True,True,True,True,True,,,,,,,
0.2635294117647059,,00-0034419,0.511380880121396,WR,3.4058823529411764,WR,0.10089020771513353,57.9,7.56875,,0.05383936451897617,1.0,0.0595446584938704,0.7062314540059347,,,MIA,2023,0.1270045429040889,28.0,False,3.3929411764705883,,0.42764705882352944,17,WR,0.9700000000000001,True,True,True,True,True,,,,,,,
0.26833333333333337,,00-0034419,0.06233062330623306,WR,1.9400000000000002,WR,0.17391304347826086,9.700000000000001,3.4058823529411764,,0.004548900682335102,0.76,0.012698412698412698,0.8043478260869565,,,HOU,2025,0.02223184952525362,30.0,False,0.0,,0.16799999999999998,5,WR,,False,,True,True,True,,,,,,,
,,00-0034426,0.44153846153846155,WR,3.872727272727273,WR,0.13588850174216027,42.6,,,0.10313286073633661,0.9,0.06890459363957598,0.6480836236933798,,,CHI,2019,0.1755498929747996,25.0,False,,,0.4575,11,WR,1.8909090909090909,True,True,False,False,False,,,,,,,
0.4575,,00-0034426,0.2524822695035461,WR,1.8909090909090909,WR,0.0898876404494382,20.8,,,0.05811863391252247,1.0,0.02572347266881029,0.42696629213483145,,,CHI,2020,0.07926825274198115,26.0,False,3.872727272727273,,0.3735714285714286,11,WR,,False,False,True,False,True,,,,,,,
,,00-0034432,0.09953343701399689,RB,7.2,RB,0.0625,43.2,,,-0.0015325670498084292,1.0,0.007272727272727273,0.078125,,,DET,2019,0.009836293974225009,23.0,False,,,0.4166666666666667,6,RB,,False,False,False,False,False,,,,,,-0.2752640711244171,19.101123595505616
,,00-0034433,0.06376360808709176,RB,0.8142857142857143,FB,0.14634146341463414,5.7,,,0.0,1.0,0.01090909090909091,0.4146341463414634,,,DET,2019,0.016363636363636365,23.0,False,,,0.185,7,RB,,False,False,False,False,False,,,,,,,
,,00-0034433,0.08022922636103152,RB,1.9166666666666667,FB,0.05357142857142857,11.5,,,-0.0002642706131078224,0.78,0.005338078291814947,0.375,,,NYJ,2023,0.007822128008546944,27.0,False,,,0.124375,6,RB,,False,False,False,False,False,,,,,,,
,-36.258588234583534,00-0034438,0.0053475935828877,QB_pocket,0.256,QB,0.0,1.28,,0.24934529731593408,0.0,0.714,0.0,0.0,0.5116015171709781,3.0,TEN,2020,0.0,25.0,False,,3.0,0.051666666666666666,5,QB,-0.15000000000000002,True,True,False,False,False,,,,,,,
0.051666666666666666,,00-0034438,,QB_pocket,-0.15000000000000002,QB,,-0.6000000000000001,,,0.0,0.771,0.0,,,,TEN,2021,0.0,26.0,False,0.256,,0.026000000000000002,4,QB,,False,False,True,False,True,,,,,,,
,,00-0034439,0.1782608695652174,TE,3.9,TE,0.07317073170731707,23.4,,,0.016209476309226933,0.7,0.014492753623188406,0.926829268292683,,,NE,2019,0.033085763851241456,24.0,False,,,0.6083333333333333,6,TE,3.0900000000000003,True,True,False,False,False,1.0,,,,,,
0.6083333333333333,,00-0034439,0.5668662674650699,TE,3.0900000000000003,TE,0.07042253521126761,30.900000000000002,,,0.070109439124487,0.8,0.0477326968973747,0.7007042253521126,,,NE,2020,0.12067565273320295,25.0,False,3.9,,0.7908333333333334,10,TE,,False,False,True,False,True,1.0,,,,,,
,,00-0034440,,RB,6.109090909090909,RB,,67.2,,,-0.006392499467291711,0.825,0.039655172413793106,,,,LAC,2018,0.05500800899358547,22.0,False,,,0.1686666666666667,11,RB,6.3098214285714285,True,True,False,False,False,,,,,,,
0.1686666666666667,,00-0034440,0.08307210031347963,RB,4.457142857142857,RB,0.20754716981132076,31.200000000000003,,,-0.002384263858533678,1.0,0.01926444833625219,0.41509433962264153,,,LAC,2019,0.02722768780340471,23.0,False,6.109090909090909,,0.19999999999999998,7,RB,7.159821428571429,True,True,True,False,True,,,,,,,
0.19999999999999998,,00-0034440,0.16063675832127353,RB,8.1625,RB,0.21621621621621623,65.3,6.109090909090909,,-0.010151187904967603,1.0,0.039735099337748346,1.5585585585585586,,,LAC,2020,0.05249681747314519,24.0,False,4.457142857142857,,0.2922222222222222,8,RB,4.781904761904762,True,True,True,True,True,,,,,,,
0.2922222222222222,,00-0034440,0.18958611481975968,RB,6.157142857142858,RB,0.176056338028169,86.20000000000002,4.457142857142857,,0.004025764895330112,1.0,0.03816793893129771,1.2535211267605635,,,LAC,2021,0.06006994382367764,25.0,False,8.1625,,0.23642857142857143,14,RB,3.4066666666666667,True,True,True,True,True,,,,,,,
0.23642857142857143,,00-0034440,0.19904458598726116,RB,3.4066666666666667,RB,0.152,51.1,8.1625,,0.0047488127968008,1.0,0.034050179211469536,0.808,,,DET,2022,0.054399437774964865,26.0,False,6.157142857142858,,0.17375000000000002,15,RB,,False,False,True,True,True,,,,,,,
,,00-0034449,,RB,0.0,RB,,0.0,,,0.0,0.825,0.0,,,,HOU,2018,0.0,22.0,False,,,,7,RB,0.8255555555555556,True,True,False,False,False,,,,,,,
,,00-0034449,0.03278688524590164,RB,0.1111111111111111,RB,0.0,1.0,,,0.0,1.0,0.0,0.0,,,HOU,2019,0.0,23.0,False,0.0,,,9,RB,0.8485714285714286,True,True,True,False,False,,,,,,,
,,00-0034449,0.030211480362537766,RB,1.54,RB,0.1,7.7,0.0,,0.004040833687792429,1.0,0.0038095238095238095,0.15,,,HOU,2020,0.008542869295740415,24.0,False,0.1111111111111111,,,5,RB,0.15714285714285717,True,True,True,True,False,,,,,,,
,,00-0034449,0.0012422360248447205,RB,0.15714285714285717,RB,0.0,1.1,0.1111111111111111,,0.0,1.0,0.0,0.0,,,LA,2021,0.0,25.0,False,1.54,,,7,RB,,False,False,True,True,False,,,,,,,
,,00-0034457,,RB,5.864285714285714,RB,,82.1,,,-0.001768172888015717,0.825,0.0196078431372549,,,,PHI,2018,0.02817404368427135,22.0,True,,,,14,RB,4.575,True,True,False,False,False,,,,,,-0.1546204965689706,16.666666666666664
,,00-0034457,0.07478260869565218,RB,4.575,RB,0.18604651162790697,36.6,5.864285714285714,,0.00024838549428713363,1.0,0.017278617710583154,0.6744186046511628,,,NYJ,2020,0.026091796411875725,24.0,True,,,,8,RB,,False,False,False,True,False,,,,,,,
,,00-0034487,,WR,5.111111111111111,WR,,46.0,,,0.0818394388152767,0.6,0.059574468085106386,,,,ARI,2018,0.14664930929835326,22.0,False,,,0.42,9,WR,1.1555555555555557,True,True,False,False,False,,,,,,,
