season,column,dtype,non_null,nulls
2009,sack_yards_lost,int32,17690,0
2009,sack_fumbles,int32,17690,0
2009,sack_fumbles_lost,int32,17690,0
2009,passing_air_yards,int32,17690,0
2009,passing_yards_after_catch,int32,17690,0
2009,passing_first_downs,int32,17690,0
2009,passing_epa,float64,686,17004
2009,passing_cpoe,float64,677,17013
2009,passing_2pt_conversions,int32,17690,0
2009,pacr,float64,676,17014
2009,passing_10,int32,17690,0
2009,passing_16,int32,17690,0
2009,passing_20,int32,17690,0
2009,passing_40,int32,17690,0
2009,carries,int32,17690,0
2009,rushing_yards,int32,17690,0
2009,rushing_tds,int32,17690,0
2009,rushing_fumbles,int32,17690,0
2009,rushing_fumbles_lost,int32,17690,0
2009,rushing_first_downs,int32,17690,0
2009,rushing_epa,float64,2165,15525
2009,rushing_2pt_conversions,int32,17690,0
2009,rushing_10,int32,17690,0
2009,rushing_12,int32,17690,0
2009,rushing_20,int32,17690,0
2009,rushing_40,int32,17690,0
2009,receptions,int32,17690,0
2009,targets,int32,17690,0
2009,receiving_yards,int32,17690,0
2009,receiving_tds,int32,17690,0
2009,receiving_fumbles,int32,17690,0
2009,receiving_fumbles_lost,int32,17690,0
2009,receiving_air_yards,int32,17690,0
2009,receiving_yards_after_catch,int32,17690,0
2009,receiving_first_downs,int32,17690,0
2009,receiving_epa,float64,4189,13501
2009,receiving_2pt_conversions,int32,17690,0
2009,receiving_10,int32,17690,0
2009,receiving_16,int32,17690,0
2009,receiving_20,int32,17690,0
2009,receiving_40,int32,17690,0
2009,racr,float64,4152,13538
2009,target_share,float64,17690,0
2009,air_yards_share,float64,17690,0
2009,wopr,float64,17690,0
2009,special_teams_tds,int32,17690,0
2009,def_tackles_solo,int32,17690,0
2009,def_tackles_with_assist,int32,17690,0
2009,def_tackle_assists,int32,17690,0
2009,def_tackles_for_loss,int32,17690,0
2009,def_tackles_for_loss_yards,int32,17690,0
2009,def_fumbles_forced,int32,17690,0
2009,def_sacks,float64,17690,0
2009,def_sack_yards,float64,17690,0
2009,def_qb_hits,int32,17690,0
2009,def_interceptions,int32,17690,0
2009,def_interception_yards,int32,17690,0
2009,def_pass_defended,int32,17690,0
2009,def_tds,int32,17690,0
2009,def_fumbles,int32,17690,0
2009,def_safeties,int32,17690,0
2009,def_punt_blocks,int32,17690,0
2009,def_pat_blocks,int32,17690,0
2009,def_fg_blocks,int32,17690,0
2009,def_2pt_atts,int32,17690,0
2009,def_2pt_made,int32,17690,0
2009,misc_yards,int32,17690,0
2009,fumble_recovery_own,int32,17690,0
2009,fumble_recovery_yards_own,int32,17690,0
2009,fumble_recovery_opp,int32,17690,0
2009,fumble_recovery_yards_opp,int32,17690,0
2009,fumble_recovery_tds,int32,17690,0
2009,penalties,int32,17690,0
2009,penalty_yards,int32,17690,0
2009,fumbles_forced_by_opp,int32,17690,0
2009,fumbles_not_forced,int32,17690,0
2009,fumbles_out_of_bounds,int32,17690,0
2009,fumbles_total,int32,17690,0
2009,fumbles_lost_total,int32,17690,0
2009,punt_returns,int32,17690,0
2009,punt_return_yards,int32,17690,0
2009,kickoff_returns,int32,17690,0
2009,kickoff_return_yards,int32,17690,0
2009,fg_made,int32,17690,0
2009,fg_att,int32,17690,0
2009,fg_missed,int32,17690,0
2009,fg_blocked,int32,17690,0
2009,fg_long,float64,427,17263
2009,fg_pct,float64,458,17232
2009,fg_made_0_19,int32,17690,0
2009,fg_made_20_29,int32,17690,0
2009,fg_made_30_39,int32,17690,0
2009,fg_made_40_49,int32,17690,0
2009,fg_made_50_59,int32,17690,0
2009,fg_made_60_,int32,17690,0
2009,fg_missed_0_19,int32,17690,0
2009,fg_missed_20_29,int32,17690,0
2009,fg_missed_30_39,int32,17690,0
2009,fg_missed_40_49,int32,17690,0
2009,fg_missed_50_59,int32,17690,0
2009,fg_missed_60_,int32,17690,0
2009,fg_made_list,str,427,17263
2009,fg_missed_list,str,147,17543
2009,fg_blocked_list,str,21,17669
2009,fg_made_distance,int32,17690,0
2009,fg_missed_distance,int32,17690,0
2009,fg_blocked_distance,int32,17690,0
2009,pat_made,int32,17690,0
2009,pat_att,int32,17690,0
2009,pat_missed,int32,17690,0
2009,pat_blocked,int32,17690,0
2009,pat_pct,float64,477,17213
2009,gwfg_made,int32,17690,0
2009,gwfg_att,int32,17690,0
2009,gwfg_missed,int32,17690,0
2009,gwfg_blocked,int32,17690,0
2009,gwfg_distance,int32,17690,0
2009,pt_att,int32,17690,0
2009,pt_blocked,int32,17690,0
2009,pt_long,float64,539,17151
2009,pt_yards,int32,17690,0
2009,pt_inside_20,int32,17690,0
2009,pt_out_of_bounds,int32,17690,0
2009,pt_downed,int32,17690,0
2009,pt_touchback,int32,17690,0
2009,pt_fair_caught,int32,17690,0
2009,pt_returned,int32,17690,0
2009,pt_return_yards,int32,17690,0
2009,pt_return_tds,int32,17690,0
2009,pt_net_yards,int32,17690,0
2009,fantasy_points,float64,17690,0
2009,fantasy_points_ppr,float64,17690,0
2010,player_id,str,17569,21
2010,player_name,str,17581,9
2010,player_display_name,str,17569,21
2010,position,str,17569,21
2010,position_group,str,17569,21
2010,headshot_url,str,17569,21
2010,season,int32,17590,0
2010,week,int32,17590,0
2010,season_type,str,17590,0
2010,game_id,str,17590,0
2010,team,str,17590,0
2010,opponent_team,str,17590,0
2010,completions,int32,17590,0
2010,attempts,int32,17590,0
2010,passing_yards,int32,17590,0
2010,passing_tds,int32,17590,0
2010,passing_interceptions,int32,17590,0
2010,sacks_suffered,int32,17590,0
2010,sack_yards_lost,int32,17590,0
2010,sack_fumbles,int32,17590,0
2010,sack_fumbles_lost,int32,17590,0
2010,passing_air_yards,int32,17590,0
2010,passing_yards_after_catch,int32,17590,0
2010,passing_first_downs,int32,17590,0
2010,passing_epa,float64,650,16940
2010,passing_cpoe,float64,646,16944
2010,passing_2pt_conversions,int32,17590,0
2010,pacr,float64,646,16944
2010,passing_10,int32,17590,0
2010,passing_16,int32,17590,0
2010,passing_20,int32,17590,0
2010,passing_40,int32,17590,0
2010,carries,int32,17590,0
2010,rushing_yards,int32,17590,0
2010,rushing_tds,int32,17590,0
2010,rushing_fumbles,int32,17590,0
2010,rushing_fumbles_lost,int32,17590,0
2010,rushing_first_downs,int32,17590,0
2010,rushing_epa,float64,2115,15475
2010,rushing_2pt_conversions,int32,17590,0
2010,rushing_10,int32,17590,0
2010,rushing_12,int32,17590,0
2010,rushing_20,int32,17590,0
2010,rushing_40,int32,17590,0
2010,receptions,int32,17590,0
2010,targets,int32,17590,0
2010,receiving_yards,int32,17590,0
2010,receiving_tds,int32,17590,0
2010,receiving_fumbles,int32,17590,0
2010,receiving_fumbles_lost,int32,17590,0
2010,receiving_air_yards,int32,17590,0
2010,receiving_yards_after_catch,int32,17590,0
2010,receiving_first_downs,int32,17590,0
2010,receiving_epa,float64,4162,13428
2010,receiving_2pt_conversions,int32,17590,0
2010,receiving_10,int32,17590,0
2010,receiving_16,int32,17590,0
2010,receiving_20,int32,17590,0
2010,receiving_40,int32,17590,0
2010,racr,float64,4110,13480
2010,target_share,float64,17590,0
2010,air_yards_share,float64,17590,0
2010,wopr,float64,17590,0
2010,special_teams_tds,int32,17590,0
2010,def_tackles_solo,int32,17590,0
2010,def_tackles_with_assist,int32,17590,0
2010,def_tackle_assists,int32,17590,0
2010,def_tackles_for_loss,int32,17590,0
2010,def_tackles_for_loss_yards,int32,17590,0
2010,def_fumbles_forced,int32,17590,0
2010,def_sacks,float64,17590,0
2010,def_sack_yards,float64,17590,0
2010,def_qb_hits,int32,17590,0
2010,def_interceptions,int32,17590,0
2010,def_interception_yards,int32,17590,0
2010,def_pass_defended,int32,17590,0
2010,def_tds,int32,17590,0
2010,def_fumbles,int32,17590,0
2010,def_safeties,int32,17590,0
2010,def_punt_blocks,int32,17590,0
2010,def_pat_blocks,int32,17590,0
2010,def_fg_blocks,int32,17590,0
2010,def_2pt_atts,int32,17590,0
2010,def_2pt_made,int32,17590,0
2010,misc_yards,int32,17590,0
2010,fumble_recovery_own,int32,17590,0
2010,fumble_recovery_yards_own,int32,17590,0
2010,fumble_recovery_opp,int32,17590,0
2010,fumble_recovery_yards_opp,int32,17590,0
2010,fumble_recovery_tds,int32,17590,0
2010,penalties,int32,17590,0
2010,penalty_yards,int32,17590,0
2010,fumbles_forced_by_opp,int32,17590,0
2010,fumbles_not_forced,int32,17590,0
2010,fumbles_out_of_bounds,int32,17590,0
2010,fumbles_total,int32,17590,0
2010,fumbles_lost_total,int32,17590,0
2010,punt_returns,int32,17590,0
2010,punt_return_yards,int32,17590,0
2010,kickoff_returns,int32,17590,0
2010,kickoff_return_yards,int32,17590,0
2010,fg_made,int32,17590,0
2010,fg_att,int32,17590,0
2010,fg_missed,int32,17590,0
2010,fg_blocked,int32,17590,0
2010,fg_long,float64,429,17161
2010,fg_pct,float64,459,17131
2010,fg_made_0_19,int32,17590,0
2010,fg_made_20_29,int32,17590,0
2010,fg_made_30_39,int32,17590,0
2010,fg_made_40_49,int32,17590,0
2010,fg_made_50_59,int32,17590,0
2010,fg_made_60_,int32,17590,0
2010,fg_missed_0_19,int32,17590,0
2010,fg_missed_20_29,int32,17590,0
2010,fg_missed_30_39,int32,17590,0
2010,fg_missed_40_49,int32,17590,0
2010,fg_missed_50_59,int32,17590,0
2010,fg_missed_60_,int32,17590,0
2010,fg_made_list,str,429,17161
2010,fg_missed_list,str,133,17457
2010,fg_blocked_list,str,18,17572
2010,fg_made_distance,int32,17590,0
2010,fg_missed_distance,int32,17590,0
2010,fg_blocked_distance,int32,17590,0
2010,pat_made,int32,17590,0
2010,pat_att,int32,17590,0
2010,pat_missed,int32,17590,0
2010,pat_blocked,int32,17590,0
2010,pat_pct,float64,492,17098
2010,gwfg_made,int32,17590,0
2010,gwfg_att,int32,17590,0
2010,gwfg_missed,int32,17590,0
2010,gwfg_blocked,int32,17590,0
2010,gwfg_distance,int32,17590,0
2010,pt_att,int32,17590,0
2010,pt_blocked,int32,17590,0
2010,pt_long,float64,534,17056
2010,pt_yards,int32,17590,0
2010,pt_inside_20,int32,17590,0
2010,pt_out_of_bounds,int32,17590,0
2010,pt_downed,int32,17590,0
2010,pt_touchback,int32,17590,0
2010,pt_fair_caught,int32,17590,0
2010,pt_returned,int32,17590,0
2010,pt_return_yards,int32,17590,0
2010,pt_return_tds,int32,17590,0
2010,pt_net_yards,int32,17590,0
2010,fantasy_points,float64,17590,0
2010,fantasy_points_ppr,float64,17590,0
2011,player_id,str,17419,21
2011,player_name,str,17429,11
2011,player_display_name,str,17419,21
2011,position,str,17419,21
2011,position_group,str,17419,21
2011,headshot_url,str,17419,21
2011,season,int32,17440,0
2011,week,int32,17440,0
2011,season_type,str,17440,0
2011,game_id,str,17440,0
2011,team,str,17440,0
2011,opponent_team,str,17440,0
2011,completions,int32,17440,0
2011,attempts,int32,17440,0
2011,passing_yards,int32,17440,0
2011,passing_tds,int32,17440,0
2011,passing_interceptions,int32,17440,0
2011,sacks_suffered,int32,17440,0
2011,sack_yards_lost,int32,17440,0
2011,sack_fumbles,int32,17440,0
2011,sack_fumbles_lost,int32,17440,0
2011,passing_air_yards,int32,17440,0
2011,passing_yards_after_catch,int32,17440,0
2011,passing_first_downs,int32,17440,0
2011,passing_epa,float64,636,16804
2011,passing_cpoe,float64,628,16812
2011,passing_2pt_conversions,int32,17440,0
2011,pacr,float64,629,16811
2011,passing_10,int32,17440,0
2011,passing_16,int32,17440,0
2011,passing_20,int32,17440,0
2011,passing_40,int32,17440,0
2011,carries,int32,17440,0
2011,rushing_yards,int32,17440,0
2011,rushing_tds,int32,17440,0
2011,rushing_fumbles,int32,17440,0
2011,rushing_fumbles_lost,int32,17440,0
2011,rushing_first_downs,int32,17440,0
2011,rushing_epa,float64,2162,15278
2011,rushing_2pt_conversions,int32,17440,0
2011,rushing_10,int32,17440,0
2011,rushing_12,int32,17440,0
2011,rushing_20,int32,17440,0
2011,rushing_40,int32,17440,0
2011,receptions,int32,17440,0
2011,targets,int32,17440,0
2011,receiving_yards,int32,17440,0
2011,receiving_tds,int32,17440,0
2011,receiving_fumbles,int32,17440,0
2011,receiving_fumbles_lost,int32,17440,0
2011,receiving_air_yards,int32,17440,0
2011,receiving_yards_after_catch,int32,17440,0
2011,receiving_first_downs,int32,17440,0
2011,receiving_epa,float64,4249,13191
2011,receiving_2pt_conversions,int32,17440,0
2011,receiving_10,int32,17440,0
2011,receiving_16,int32,17440,0
2011,receiving_20,int32,17440,0
2011,receiving_40,int32,17440,0
2011,racr,float64,4203,13237
2011,target_share,float64,17440,0
2011,air_yards_share,float64,17440,0
2011,wopr,float64,17440,0
2011,special_teams_tds,int32,17440,0
2011,def_tackles_solo,int32,17440,0
2011,def_tackles_with_assist,int32,17440,0
2011,def_tackle_assists,int32,17440,0
2011,def_tackles_for_loss,int32,17440,0
2011,def_tackles_for_loss_yards,int32,17440,0
2011,def_fumbles_forced,int32,17440,0
2011,def_sacks,float64,17440,0
2011,def_sack_yards,float64,17440,0
2011,def_qb_hits,int32,17440,0
2011,def_interceptions,int32,17440,0
2011,def_interception_yards,int32,17440,0
2011,def_pass_defended,int32,17440,0
2011,def_tds,int32,17440,0
2011,def_fumbles,int32,17440,0
2011,def_safeties,int32,17440,0
2011,def_punt_blocks,int32,17440,0
2011,def_pat_blocks,int32,17440,0
2011,def_fg_blocks,int32,17440,0
2011,def_2pt_atts,int32,17440,0
2011,def_2pt_made,int32,17440,0
2011,misc_yards,int32,17440,0
2011,fumble_recovery_own,int32,17440,0
2011,fumble_recovery_yards_own,int32,17440,0
2011,fumble_recovery_opp,int32,17440,0
2011,fumble_recovery_yards_opp,int32,17440,0
2011,fumble_recovery_tds,int32,17440,0
2011,penalties,int32,17440,0
2011,penalty_yards,int32,17440,0
2011,fumbles_forced_by_opp,int32,17440,0
2011,fumbles_not_forced,int32,17440,0
2011,fumbles_out_of_bounds,int32,17440,0
2011,fumbles_total,int32,17440,0
2011,fumbles_lost_total,int32,17440,0
2011,punt_returns,int32,17440,0
2011,punt_return_yards,int32,17440,0
2011,kickoff_returns,int32,17440,0
2011,kickoff_return_yards,int32,17440,0
2011,fg_made,int32,17440,0
2011,fg_att,int32,17440,0
2011,fg_missed,int32,17440,0
2011,fg_blocked,int32,17440,0
2011,fg_long,float64,447,16993
2011,fg_pct,float64,476,16964
2011,fg_made_0_19,int32,17440,0
2011,fg_made_20_29,int32,17440,0
2011,fg_made_30_39,int32,17440,0
2011,fg_made_40_49,int32,17440,0
2011,fg_made_50_59,int32,17440,0
2011,fg_made_60_,int32,17440,0
2011,fg_missed_0_19,int32,17440,0
2011,fg_missed_20_29,int32,17440,0
2011,fg_missed_30_39,int32,17440,0
2011,fg_missed_40_49,int32,17440,0
2011,fg_missed_50_59,int32,17440,0
2011,fg_missed_60_,int32,17440,0
2011,fg_made_list,str,447,16993
2011,fg_missed_list,str,131,17309
2011,fg_blocked_list,str,28,17412
2011,fg_made_distance,int32,17440,0
2011,fg_missed_distance,int32,17440,0
2011,fg_blocked_distance,int32,17440,0
2011,pat_made,int32,17440,0
2011,pat_att,int32,17440,0
2011,pat_missed,int32,17440,0
2011,pat_blocked,int32,17440,0
2011,pat_pct,float64,494,16946
2011,gwfg_made,int32,17440,0
2011,gwfg_att,int32,17440,0
2011,gwfg_missed,int32,17440,0
2011,gwfg_blocked,int32,17440,0
2011,gwfg_distance,int32,17440,0
2011,pt_att,int32,17440,0
2011,pt_blocked,int32,17440,0
2011,pt_long,float64,533,16907
2011,pt_yards,int32,17440,0
2011,pt_inside_20,int32,17440,0
2011,pt_out_of_bounds,int32,17440,0
2011,pt_downed,int32,17440,0
2011,pt_touchback,int32,17440,0
2011,pt_fair_caught,int32,17440,0
2011,pt_returned,int32,17440,0
2011,pt_return_yards,int32,17440,0
2011,pt_return_tds,int32,17440,0
2011,pt_net_yards,int32,17440,0
2011,fantasy_points,float64,17440,0
2011,fantasy_points_ppr,float64,17440,0
2012,player_id,str,17398,21
2012,player_name,str,17409,10
2012,player_display_name,str,17398,21
2012,position,str,17398,21
2012,position_group,str,17398,21
2012,headshot_url,str,17398,21
2012,season,int32,17419,0
2012,week,int32,17419,0
2012,season_type,str,17419,0
2012,game_id,str,17419,0
2012,team,str,17419,0
2012,opponent_team,str,17419,0
2012,completions,int32,17419,0
2012,attempts,int32,17419,0
2012,passing_yards,int32,17419,0
2012,passing_tds,int32,17419,0
2012,passing_interceptions,int32,17419,0
2012,sacks_suffered,int32,17419,0
2012,sack_yards_lost,int32,17419,0
2012,sack_fumbles,int32,17419,0
2012,sack_fumbles_lost,int32,17419,0
2012,passing_air_yards,int32,17419,0
2012,passing_yards_after_catch,int32,17419,0
2012,passing_first_downs,int32,17419,0
2012,passing_epa,float64,629,16790
2012,passing_cpoe,float64,622,16797
2012,passing_2pt_conversions,int32,17419,0
2012,pacr,float64,622,16797
2012,passing_10,int32,17419,0
2012,passing_16,int32,17419,0
2012,passing_20,int32,17419,0
2012,passing_40,int32,17419,0
2012,carries,int32,17419,0
2012,rushing_yards,int32,17419,0
2012,rushing_tds,int32,17419,0
2012,rushing_fumbles,int32,17419,0
2012,rushing_fumbles_lost,int32,17419,0
2012,rushing_first_downs,int32,17419,0
2012,rushing_epa,float64,2140,15279
2012,rushing_2pt_conversions,int32,17419,0
2012,rushing_10,int32,17419,0
2012,rushing_12,int32,17419,0
2012,rushing_20,int32,17419,0
2012,rushing_40,int32,17419,0
2012,receptions,int32,17419,0
2012,targets,int32,17419,0
2012,receiving_yards,int32,17419,0
2012,receiving_tds,int32,17419,0
2012,receiving_fumbles,int32,17419,0
2012,receiving_fumbles_lost,int32,17419,0
2012,receiving_air_yards,int32,17419,0
2012,receiving_yards_after_catch,int32,17419,0
2012,receiving_first_downs,int32,17419,0
2012,receiving_epa,float64,4268,13151
2012,receiving_2pt_conversions,int32,17419,0
2012,receiving_10,int32,17419,0
2012,receiving_16,int32,17419,0
2012,receiving_20,int32,17419,0
2012,receiving_40,int32,17419,0
2012,racr,float64,4231,13188
2012,target_share,float64,17419,0
2012,air_yards_share,float64,17419,0
2012,wopr,float64,17419,0
2012,special_teams_tds,int32,17419,0
2012,def_tackles_solo,int32,17419,0
2012,def_tackles_with_assist,int32,17419,0
2012,def_tackle_assists,int32,17419,0
2012,def_tackles_for_loss,int32,17419,0
2012,def_tackles_for_loss_yards,int32,17419,0
2012,def_fumbles_forced,int32,17419,0
2012,def_sacks,float64,17419,0
2012,def_sack_yards,float64,17419,0
2012,def_qb_hits,int32,17419,0
2012,def_interceptions,int32,17419,0
2012,def_interception_yards,int32,17419,0
2012,def_pass_defended,int32,17419,0
2012,def_tds,int32,17419,0
2012,def_fumbles,int32,17419,0
2012,def_safeties,int32,17419,0
2012,def_punt_blocks,int32,17419,0
2012,def_pat_blocks,int32,17419,0
2012,def_fg_blocks,int32,17419,0
2012,def_2pt_atts,int32,17419,0
2012,def_2pt_made,int32,17419,0
2012,misc_yards,int32,17419,0
2012,fumble_recovery_own,int32,17419,0
2012,fumble_recovery_yards_own,int32,17419,0
2012,fumble_recovery_opp,int32,17419,0
2012,fumble_recovery_yards_opp,int32,17419,0
2012,fumble_recovery_tds,int32,17419,0
2012,penalties,int32,17419,0
2012,penalty_yards,int32,17419,0
2012,fumbles_forced_by_opp,int32,17419,0
2012,fumbles_not_forced,int32,17419,0
2012,fumbles_out_of_bounds,int32,17419,0
2012,fumbles_total,int32,17419,0
2012,fumbles_lost_total,int32,17419,0
2012,punt_returns,int32,17419,0
2012,punt_return_yards,int32,17419,0
2012,kickoff_returns,int32,17419,0
2012,kickoff_return_yards,int32,17419,0
2012,fg_made,int32,17419,0
2012,fg_att,int32,17419,0
2012,fg_missed,int32,17419,0
2012,fg_blocked,int32,17419,0
2012,fg_long,float64,435,16984
2012,fg_pct,float64,463,16956
2012,fg_made_0_19,int32,17419,0
2012,fg_made_20_29,int32,17419,0
2012,fg_made_30_39,int32,17419,0
2012,fg_made_40_49,int32,17419,0
2012,fg_made_50_59,int32,17419,0
2012,fg_made_60_,int32,17419,0
2012,fg_missed_0_19,int32,17419,0
2012,fg_missed_20_29,int32,17419,0
2012,fg_missed_30_39,int32,17419,0
2012,fg_missed_40_49,int32,17419,0
2012,fg_missed_50_59,int32,17419,0
2012,fg_missed_60_,int32,17419,0
2012,fg_made_list,str,435,16984
2012,fg_missed_list,str,125,17294
2012,fg_blocked_list,str,21,17398
2012,fg_made_distance,int32,17419,0
2012,fg_missed_distance,int32,17419,0
2012,fg_blocked_distance,int32,17419,0
2012,pat_made,int32,17419,0
2012,pat_att,int32,17419,0
2012,pat_missed,int32,17419,0
2012,pat_blocked,int32,17419,0
2012,pat_pct,float64,488,16931
2012,gwfg_made,int32,17419,0
2012,gwfg_att,int32,17419,0
2012,gwfg_missed,int32,17419,0
2012,gwfg_blocked,int32,17419,0
2012,gwfg_distance,int32,17419,0
2012,pt_att,int32,17419,0
2012,pt_blocked,int32,17419,0
2012,pt_long,float64,537,16882
2012,pt_yards,int32,17419,0
2012,pt_inside_20,int32,17419,0
2012,pt_out_of_bounds,int32,17419,0
2012,pt_downed,int32,17419,0
2012,pt_touchback,int32,17419,0
2012,pt_fair_caught,int32,17419,0
2012,pt_returned,int32,17419,0
2012,pt_return_yards,int32,17419,0
2012,pt_return_tds,int32,17419,0
2012,pt_net_yards,int32,17419,0
2012,fantasy_points,float64,17419,0
2012,fantasy_points_ppr,float64,17419,0
2013,player_id,str,17227,21
2013,player_name,str,17235,13
2013,player_display_name,str,17227,21
2013,position,str,17227,21
2013,position_group,str,17227,21
2013,headshot_url,str,17227,21
2013,season,int32,17248,0
2013,week,int32,17248,0
2013,season_type,str,17248,0
2013,game_id,str,17248,0
2013,team,str,17248,0
2013,opponent_team,str,17248,0
2013,completions,int32,17248,0
2013,attempts,int32,17248,0
2013,passing_yards,int32,17248,0
2013,passing_tds,int32,17248,0
2013,passing_interceptions,int32,17248,0
2013,sacks_suffered,int32,17248,0
2013,sack_yards_lost,int32,17248,0
2013,sack_fumbles,int32,17248,0
2013,sack_fumbles_lost,int32,17248,0
2013,passing_air_yards,int32,17248,0
2013,passing_yards_after_catch,int32,17248,0
2013,passing_first_downs,int32,17248,0
2013,passing_epa,float64,619,16629
2013,passing_cpoe,float64,616,16632
2013,passing_2pt_conversions,int32,17248,0
2013,pacr,float64,619,16629
2013,passing_10,int32,17248,0
2013,passing_16,int32,17248,0
2013,passing_20,int32,17248,0
2013,passing_40,int32,17248,0
2013,carries,int32,17248,0
2013,rushing_yards,int32,17248,0
2013,rushing_tds,int32,17248,0
2013,rushing_fumbles,int32,17248,0
2013,rushing_fumbles_lost,int32,17248,0
2013,rushing_first_downs,int32,17248,0
2013,rushing_epa,float64,2059,15189
2013,rushing_2pt_conversions,int32,17248,0
2013,rushing_10,int32,17248,0
2013,rushing_12,int32,17248,0
2013,rushing_20,int32,17248,0
2013,rushing_40,int32,17248,0
2013,receptions,int32,17248,0
2013,targets,int32,17248,0
2013,receiving_yards,int32,17248,0
2013,receiving_tds,int32,17248,0
2013,receiving_fumbles,int32,17248,0
2013,receiving_fumbles_lost,int32,17248,0
2013,receiving_air_yards,int32,17248,0
2013,receiving_yards_after_catch,int32,17248,0
2013,receiving_first_downs,int32,17248,0
2013,receiving_epa,float64,4207,13041
2013,receiving_2pt_conversions,int32,17248,0
2013,receiving_10,int32,17248,0
2013,receiving_16,int32,17248,0
2013,receiving_20,int32,17248,0
2013,receiving_40,int32,17248,0
2013,racr,float64,4188,13060
2013,target_share,float64,17248,0
2013,air_yards_share,float64,17248,0
2013,wopr,float64,17248,0
2013,special_teams_tds,int32,17248,0
2013,def_tackles_solo,int32,17248,0
2013,def_tackles_with_assist,int32,17248,0
2013,def_tackle_assists,int32,17248,0
2013,def_tackles_for_loss,int32,17248,0
2013,def_tackles_for_loss_yards,int32,17248,0
2013,def_fumbles_forced,int32,17248,0
2013,def_sacks,float64,17248,0
2013,def_sack_yards,float64,17248,0
2013,def_qb_hits,int32,17248,0
2013,def_interceptions,int32,17248,0
2013,def_interception_yards,int32,17248,0
2013,def_pass_defended,int32,17248,0
2013,def_tds,int32,17248,0
2013,def_fumbles,int32,17248,0
2013,def_safeties,int32,17248,0
2013,def_punt_blocks,int32,17248,0
2013,def_pat_blocks,int32,17248,0
2013,def_fg_blocks,int32,17248,0
2013,def_2pt_atts,int32,17248,0
2013,def_2pt_made,int32,17248,0
2013,misc_yards,int32,17248,0
2013,fumble_recovery_own,int32,17248,0
2013,fumble_recovery_yards_own,int32,17248,0
2013,fumble_recovery_opp,int32,17248,0
2013,fumble_recovery_yards_opp,int32,17248,0
2013,fumble_recovery_tds,int32,17248,0
2013,penalties,int32,17248,0
2013,penalty_yards,int32,17248,0
2013,fumbles_forced_by_opp,int32,17248,0
2013,fumbles_not_forced,int32,17248,0
2013,fumbles_out_of_bounds,int32,17248,0
2013,fumbles_total,int32,17248,0
2013,fumbles_lost_total,int32,17248,0
2013,punt_returns,int32,17248,0
2013,punt_return_yards,int32,17248,0
2013,kickoff_returns,int32,17248,0
2013,kickoff_return_yards,int32,17248,0
2013,fg_made,int32,17248,0
2013,fg_att,int32,17248,0
2013,fg_missed,int32,17248,0
2013,fg_blocked,int32,17248,0
2013,fg_long,float64,442,16806
2013,fg_pct,float64,472,16776
2013,fg_made_0_19,int32,17248,0
2013,fg_made_20_29,int32,17248,0
2013,fg_made_30_39,int32,17248,0
2013,fg_made_40_49,int32,17248,0
2013,fg_made_50_59,int32,17248,0
2013,fg_made_60_,int32,17248,0
2013,fg_missed_0_19,int32,17248,0
2013,fg_missed_20_29,int32,17248,0
2013,fg_missed_30_39,int32,17248,0
2013,fg_missed_40_49,int32,17248,0
2013,fg_missed_50_59,int32,17248,0
2013,fg_missed_60_,int32,17248,0
2013,fg_made_list,str,442,16806
2013,fg_missed_list,str,109,17139
2013,fg_blocked_list,str,15,17233
2013,fg_made_distance,int32,17248,0
2013,fg_missed_distance,int32,17248,0
2013,fg_blocked_distance,int32,17248,0
2013,pat_made,int32,17248,0
2013,pat_att,int32,17248,0
2013,pat_missed,int32,17248,0
2013,pat_blocked,int32,17248,0
2013,pat_pct,float64,490,16758
2013,gwfg_made,int32,17248,0
2013,gwfg_att,int32,17248,0
2013,gwfg_missed,int32,17248,0
2013,gwfg_blocked,int32,17248,0
2013,gwfg_distance,int32,17248,0
2013,pt_att,int32,17248,0
2013,pt_blocked,int32,17248,0
2013,pt_long,float64,536,16712
2013,pt_yards,int32,17248,0
2013,pt_inside_20,int32,17248,0
2013,pt_out_of_bounds,int32,17248,0
2013,pt_downed,int32,17248,0
2013,pt_touchback,int32,17248,0
2013,pt_fair_caught,int32,17248,0
2013,pt_returned,int32,17248,0
2013,pt_return_yards,int32,17248,0
2013,pt_return_tds,int32,17248,0
2013,pt_net_yards,int32,17248,0
2013,fantasy_points,float64,17248,0
2013,fantasy_points_ppr,float64,17248,0
2014,player_id,str,17601,21
2014,player_name,str,17605,17
2014,player_display_name,str,17601,21
2014,position,str,17601,21
2014,position_group,str,17601,21
2014,headshot_url,str,17601,21
2014,season,int32,17622,0
2014,week,int32,17622,0
2014,season_type,str,17622,0
2014,game_id,str,17622,0
2014,team,str,17622,0
2014,opponent_team,str,17622,0
2014,completions,int32,17622,0
2014,attempts,int32,17622,0
2014,passing_yards,int32,17622,0
2014,passing_tds,int32,17622,0
2014,passing_interceptions,int32,17622,0
2014,sacks_suffered,int32,17622,0
2014,sack_yards_lost,int32,17622,0
2014,sack_fumbles,int32,17622,0
2014,sack_fumbles_lost,int32,17622,0
2014,passing_air_yards,int32,17622,0
2014,passing_yards_after_catch,int32,17622,0
2014,passing_first_downs,int32,17622,0
2014,passing_epa,float64,643,16979
2014,passing_cpoe,float64,637,16985
