player_id,position,feature_season,forecast_cutoff,arm,identity_status,forecast_season_year1,p_appear_year1,e_points_year1_given_appear,e_games_year1_given_appear,e_points_year1,e_games_year1,forecast_season_year2,p_appear_year2,e_points_year2_given_appear,e_games_year2_given_appear,e_points_year2,e_games_year2
00-0039376,QB,2025,post-2025-season,served_features,resolved,2026,0.8333288972041746,113.21964761259039,8.460626782183631,94.3492040868452,7.05048478605319,2027,0.7640411304265246,93.30531785626783,7.909473529395692,71.28910052970906,6.043163096478158
00-0039398,QB,2025,post-2025-season,served_features,resolved,2026,0.7938282000494548,36.84945304608067,4.9808386129672275,29.252134984377115,3.953930150868597,2027,0.6402735042749899,22.106645942920508,4.189968502172473,14.1542996656402,2.6827258156877996
00-0039732,QB,2025,post-2025-season,served_features,resolved,2026,0.989368603768087,257.35949266907414,14.028735114652882,254.6234019284651,13.879590073016455,2027,0.9630749004391386,243.05078604883906,13.364502839208168,234.07611157564006,12.87101724128899
00-0039851,QB,2025,post-2025-season,served_features,resolved,2026,0.9957788244933411,302.7217297975198,16.0606778922011,301.4438882463651,15.992882952062201,2027,0.9908517937124081,266.63942598748895,15.42670455150459,264.2001535141503,15.285577875929693
00-0039910,QB,2025,post-2025-season,served_features,resolved,2026,0.909797173809976,164.725488143567,9.456209882151459,149.86678356748595,8.603233025735364,2027,0.902972512456206,135.36622925376463,8.034794207285666,122.23198413099462,7.2551983124213075
00-0039917,QB,2025,post-2025-season,served_features,resolved,2026,0.8773301418023115,110.7042854521639,8.400108732713115,97.12420645387053,7.369668585626032,2027,0.7746813821354068,105.19541748884441,7.987846073669019,81.49293141456914,6.188035636634798
00-0039918,QB,2025,post-2025-season,served_features,resolved,2026,0.995972746813658,250.31617537825446,14.027145971657418,249.30808876336943,13.970655103347777,2027,0.9555085468126928,249.6601025561229,13.641793676018027,238.55236179050885,13.034850451290568
00-0039923,QB,2025,post-2025-season,served_features,resolved,2026,0.9372466995956258,132.1724306231229,9.21312650426793,123.87817437905375,8.634972409082103,2027,0.8273668603420393,132.6497058602681,8.427243398756701,109.74997066290504,6.972421912167508
00-0040206,QB,2025,post-2025-season,served_features,resolved,2026,0.7597352155122009,65.4444489378599,6.16335614184518,49.72045251788222,4.6825187067031955,2027,0.6906377963301716,52.45929551418115,5.215510316015144,36.230372250947326,3.602028551389976
00-0040234,QB,2025,post-2025-season,served_features,resolved,2026,0.7446151998415227,71.48429805165495,6.387092455395686,53.22829487926402,4.75592612508074,2027,0.7269165089522918,51.82485162239303,5.2416441515664935,37.67234021832045,3.8102376678269128
00-0040398,QB,2025,post-2025-season,served_features,resolved,2026,0.33542850810237296,33.69897706238675,5.236377906566801,11.303597600612475,1.756430429059929,2027,0.3241474803750654,48.626328333937835,4.639754317623392,15.7621018093366,1.5039646716169537
00-0040494,QB,2025,post-2025-season,served_features,resolved,2026,0.5255461831121612,44.66597687910931,5.713125980425604,23.47403366379194,3.0025115526515997,2027,0.5452908274838164,41.553686941900935,5.110816429948302,22.65884433755262,2.786881320204394
00-0040668,QB,2025,post-2025-season,served_features,resolved,2026,0.9473532304398762,105.16051860720665,8.001597773375103,99.62415701726994,7.580339499287424,2027,0.8518518811482709,102.28672355090504,7.207281833483124,87.1331378733316,6.139536587818359
00-0040676,QB,2025,post-2025-season,served_features,resolved,2026,0.9738570000306824,182.65205090754003,11.756662454318004,177.87697834626843,11.44930802813549,2027,0.897186458228417,190.20645997550255,11.440275940862968,170.6506601575863,10.264060652538618
00-0040691,QB,2025,post-2025-season,served_features,resolved,2026,0.9589365110498482,207.257720811057,11.995598028362789,198.74699568269853,11.503016921274652,2027,0.914127502579655,195.63381025865758,11.283509356968215,178.83424639188874,10.314566228819524
00-0040704,QB,2025,post-2025-season,served_features,resolved,2026,0.8358142062513332,94.81376101268687,7.760655356064594,79.24668840252248,6.486465996419286,2027,0.6701714570467118,102.98046218829774,7.358494140176594,69.0145663920753,4.931452739591839
00-0040743,QB,2025,post-2025-season,served_features,resolved,2026,0.9319553232008644,153.76263181628033,9.950788479938605,143.29990323055705,9.273690293924622,2027,0.8691686449755858,143.28377223009204,9.39975442247716,124.53776215621956,8.169971814487743
00-0031687,RB,2025,post-2025-season,served_features,resolved,2026,0.23782330872536409,36.815836107864186,9.488690970976858,8.75566395666299,2.256631882190204,2027,0.12496615877843388,13.51523103178387,7.883175022066674,1.6889465070451197,0.9851301014857681
00-0032104,RB,2025,post-2025-season,served_features,resolved,2026,0.70794370410095,0.3529761654818486,8.99748534860309,0.2498872540505698,6.369713105284099,2027,0.21558577662106226,3.2734298022227364,8.539025418709276,0.7057049061267189,1.8408924264794306
00-0032764,RB,2025,post-2025-season,served_features,resolved,2026,0.9414200272333685,180.45500342923668,13.857574765814473,169.8839542427496,13.045798413421501,2027,0.9119926517771025,148.15373971284714,12.203466838936254,135.1151219514141,11.12947208331541
00-0033280,RB,2025,post-2025-season,served_features,resolved,2026,0.9638196574333485,288.2202927191668,16.66424329193845,277.7923837939268,16.061325261022095,2027,0.8620177510928378,219.7987149940571,14.060743616836167,189.4703939922727,12.120610591278087
00-0033293,RB,2025,post-2025-season,served_features,resolved,2026,0.690833443864495,97.11748509419496,10.651661375919398,67.09200668708147,7.358523911204823,2027,0.2613949916728379,84.2131202260026,9.91309821392698,22.01288786021965,2.5912342250814677
00-0033376,RB,2025,post-2025-season,served_features,resolved,2026,0.2065513632681218,0.0,5.710398951138513,0.0,1.1794906881625127,2027,0.06899058023025875,0.0,6.03332035570425,0.0,0.4162422720550673
00-0033526,RB,2025,post-2025-season,served_features,resolved,2026,0.6922687415766482,52.29384484262297,10.710785814880749,36.201394161407094,7.414742217364511,2027,0.45182154349890147,33.04202786461245,9.490004314883317,14.929100030122909,4.287788397361815
00-0033854,RB,2025,post-2025-season,served_features,resolved,2026,0.6943305089359442,0.0,9.24529204243241,0.0,6.41928832908353,2027,0.2833672761790407,0.0,8.45459736706279,0.0,2.395756227095072
00-0033906,RB,2025,post-2025-season,served_features,resolved,2026,0.6381732621147129,96.65582570942297,10.186514732272785,61.68316359537359,6.500761336274105,2027,0.10070882595681385,106.6474776446608,10.300398528219223,10.74034226484934,1.0373410426642513
00-0033923,RB,2025,post-2025-season,served_features,resolved,2026,0.8738361799886505,90.69151881806846,12.214331704037273,79.24953036134976,10.673324957370195,2027,0.5965493432603435,73.34386093928649,10.786940615839713,43.75323207550931,6.434942340167506
00-0033955,RB,2025,post-2025-season,served_features,resolved,2026,0.7526967952317427,54.213726458472834,11.104033268606257,40.80649816286284,8.357970255426583,2027,0.5654098827771692,32.11551419648005,9.613486203313972,18.1584291171603,5.435560107295686
