player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons
00-0028174,2011,WR,5.800000000000001,artifact_row,5.800000000000001,5.800000000000001,1,22.0,1,True,2011.0,7.0,236.0,1.0,,1,0
00-0028187,2011,WR,6.6,artifact_row,6.6,1.1,6,26.0,1,True,2011.0,7.0,249.0,1.0,,1,0
00-0028242,2011,WR,0.0,artifact_row,0.0,0.0,1,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0028288,2011,WR,8.600000000000001,artifact_row,8.600000000000001,0.8600000000000001,10,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0028352,2011,WR,67.5,artifact_row,72.2,5.1571428571428575,14,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0028417,2011,WR,0.0,artifact_row,0.0,0.0,1,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0028434,2011,WR,146.6,artifact_row,153.6,9.6,16,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0028442,2011,WR,5.4,artifact_row,18.5,9.25,2,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0028497,2011,WR,0.0,artifact_row,0.0,0.0,1,22.0,1,False,,,,,no_verified_draft_class,0,0
00-0028543,2011,WR,0.0,artifact_row,0.0,0.0,1,22.0,1,False,,,,,no_verified_draft_class,0,0
00-0028746,2011,WR,0.0,artifact_row,0.0,0.0,1,21.0,1,False,,,,,no_verified_draft_class,0,0
00-0028825,2011,WR,0.0,artifact_row,0.0,0.0,1,22.0,1,False,,,,,no_verified_draft_class,0,0
00-0000865,2012,QB,15.0,artifact_row,15.0,7.5,2,38.0,7,True,1998.0,2.0,60.0,15.0,draft_year_outside_1_3,0,0
00-0002110,2012,QB,0.0,no_record_zero,0.0,,0,42.0,5,True,1993.0,5.0,118.0,20.0,draft_year_outside_1_3,0,0
00-0003292,2012,QB,0.0,no_record_zero,0.0,,0,40.0,7,True,1995.0,1.0,5.0,18.0,draft_year_outside_1_3,0,0
00-0004161,2012,QB,0.0,no_record_zero,0.0,,0,37.0,7,False,,,,,no_verified_draft_class,0,0
00-0007091,2012,QB,76.48,artifact_row,76.48,9.56,8,37.0,8,True,1998.0,6.0,187.0,15.0,draft_year_outside_1_3,0,0
00-0009311,2012,QB,0.0,no_record_zero,0.0,,0,40.0,6,False,,,,,no_verified_draft_class,0,0
00-0010346,2012,QB,286.8,artifact_row,328.46,19.321176470588235,17,36.0,7,True,1998.0,1.0,1.0,15.0,draft_year_outside_1_3,0,0
00-0011022,2012,QB,0.0,no_record_zero,0.0,,0,36.0,7,True,1999.0,1.0,2.0,14.0,draft_year_outside_1_3,0,0
00-0019041,2012,QB,0.0,no_record_zero,0.0,,0,36.0,6,False,,,,,no_verified_draft_class,0,0
00-0019596,2012,QB,320.92,artifact_row,379.24,21.06888888888889,18,35.0,8,True,2000.0,6.0,199.0,13.0,draft_year_outside_1_3,0,0
00-0019709,2012,QB,0.0,no_record_zero,0.0,,0,35.0,4,True,2000.0,3.0,75.0,13.0,draft_year_outside_1_3,0,0
00-0020245,2012,QB,139.3,artifact_row,151.68,15.168,10,32.0,6,True,2001.0,1.0,1.0,12.0,draft_year_outside_1_3,0,0
00-0020305,2012,QB,0.0,no_record_zero,0.0,,0,35.0,3,True,2001.0,5.0,155.0,12.0,draft_year_outside_1_3,0,0
00-0020531,2012,QB,315.74,artifact_row,345.58,21.59875,16,33.0,8,True,2001.0,2.0,32.0,12.0,draft_year_outside_1_3,0,0
00-0020608,2012,QB,0.16,artifact_row,0.4599999999999999,0.2299999999999999,2,33.0,7,True,2002.0,1.0,1.0,11.0,draft_year_outside_1_3,0,0
00-0020679,2012,QB,14.78,artifact_row,14.78,14.78,1,32.0,7,False,,,,,no_verified_draft_class,0,0
00-0021206,2012,QB,0.0,no_record_zero,0.0,,0,33.0,6,True,2002.0,3.0,81.0,11.0,draft_year_outside_1_3,0,0
00-0021429,2012,QB,224.32,artifact_row,224.32,14.954666666666666,15,33.0,8,True,2003.0,1.0,1.0,10.0,draft_year_outside_1_3,0,0
00-0021678,2012,QB,267.2,artifact_row,279.92,17.495,16,32.0,8,False,,,,,no_verified_draft_class,0,0
00-0022055,2012,QB,0.0,no_record_zero,0.0,,0,32.0,7,True,2003.0,4.0,110.0,10.0,draft_year_outside_1_3,0,0
00-0022121,2012,QB,0.0,no_record_zero,0.0,,0,32.0,7,True,2003.0,1.0,22.0,10.0,draft_year_outside_1_3,0,0
00-0022164,2012,QB,0.0,no_record_zero,0.0,,0,31.0,6,True,2003.0,1.0,19.0,10.0,draft_year_outside_1_3,0,0
00-0022177,2012,QB,17.98,artifact_row,17.98,8.99,2,32.0,7,True,2003.0,1.0,7.0,10.0,draft_year_outside_1_3,0,0
00-0022787,2012,QB,216.92,artifact_row,254.22,14.123333333333331,18,31.0,8,True,2004.0,3.0,90.0,9.0,draft_year_outside_1_3,0,0
00-0022803,2012,QB,204.6,artifact_row,232.92,14.5575,16,31.0,8,True,2004.0,1.0,1.0,9.0,draft_year_outside_1_3,0,0
00-0022864,2012,QB,-0.3,artifact_row,-0.3,-0.3,1,31.0,6,True,2004.0,4.0,106.0,9.0,draft_year_outside_1_3,0,0
00-0022912,2012,QB,0.0,no_record_zero,0.0,,0,31.0,6,True,2004.0,1.0,22.0,9.0,draft_year_outside_1_3,0,0
00-0022924,2012,QB,206.64,artifact_row,223.8,17.215384615384615,13,30.0,8,True,2004.0,1.0,11.0,9.0,draft_year_outside_1_3,0,0
00-0022942,2012,QB,194.5,artifact_row,208.24,13.015,16,31.0,8,True,2004.0,1.0,4.0,9.0,draft_year_outside_1_3,0,0
00-0023436,2012,QB,122.64,artifact_row,122.68,12.268,10,28.0,7,True,2005.0,1.0,1.0,8.0,draft_year_outside_1_3,0,0
00-0023459,2012,QB,316.0,artifact_row,379.84,21.102222222222224,18,29.0,8,True,2005.0,1.0,24.0,8.0,draft_year_outside_1_3,0,0
00-0023460,2012,QB,17.400000000000002,artifact_row,17.400000000000002,3.4800000000000004,5,31.0,7,True,2005.0,1.0,25.0,8.0,draft_year_outside_1_3,0,0
00-0023541,2012,QB,9.56,artifact_row,9.56,9.56,1,30.0,7,True,2005.0,4.0,106.0,8.0,draft_year_outside_1_3,0,0
00-0023578,2012,QB,2.04,artifact_row,2.04,2.04,1,29.0,4,True,2005.0,5.0,145.0,8.0,draft_year_outside_1_3,0,0
00-0023645,2012,QB,1.84,artifact_row,2.3200000000000003,1.16,2,29.0,7,True,2005.0,6.0,213.0,8.0,draft_year_outside_1_3,0,0
00-0023662,2012,QB,78.34,artifact_row,78.34,8.704444444444444,9,30.0,8,True,2005.0,7.0,230.0,8.0,draft_year_outside_1_3,0,0
00-0023682,2012,QB,200.7,artifact_row,213.7,13.35625,16,30.0,7,True,2005.0,7.0,250.0,8.0,draft_year_outside_1_3,0,0
00-0024218,2012,QB,0.0,no_record_zero,0.0,,0,29.0,6,True,2006.0,1.0,3.0,7.0,draft_year_outside_1_3,0,0
00-0024225,2012,QB,2.6000000000000005,artifact_row,2.6000000000000005,1.3000000000000005,2,29.0,6,True,2006.0,1.0,10.0,7.0,draft_year_outside_1_3,0,0
00-0024226,2012,QB,167.44,artifact_row,184.62,12.308,15,29.0,7,True,2006.0,1.0,11.0,7.0,draft_year_outside_1_3,0,0
00-0024264,2012,QB,0.06,artifact_row,0.06,0.03,2,29.0,7,True,2006.0,2.0,49.0,7.0,draft_year_outside_1_3,0,0
00-0024279,2012,QB,0.0,no_record_zero,0.0,,0,29.0,6,True,2006.0,2.0,64.0,7.0,draft_year_outside_1_3,0,0
00-0024296,2012,QB,0.0,no_record_zero,0.0,,0,30.0,3,True,2006.0,3.0,81.0,7.0,draft_year_outside_1_3,0,0
00-0024408,2012,QB,0.0,artifact_row,2.4,1.2,2,29.0,7,True,2006.0,6.0,194.0,7.0,draft_year_outside_1_3,0,0
00-0024812,2012,QB,0.0,no_record_zero,0.0,,0,29.0,2,False,,,,,no_verified_draft_class,0,0
00-0025409,2012,QB,41.88,artifact_row,44.24,4.424,10,28.0,4,True,2007.0,1.0,22.0,6.0,draft_year_outside_1_3,0,0
00-0025423,2012,QB,84.76,artifact_row,84.76,14.126666666666669,6,28.0,6,True,2007.0,2.0,36.0,6.0,draft_year_outside_1_3,0,0
00-0025427,2012,QB,0.0,no_record_zero,0.0,,0,31.0,2,True,2007.0,2.0,40.0,6.0,draft_year_outside_1_3,0,0
00-0025479,2012,QB,0.0,artifact_row,0.56,0.56,1,29.0,5,True,2007.0,3.0,92.0,6.0,draft_year_outside_1_3,0,0
00-0025604,2012,QB,1.1,artifact_row,1.1,0.5499999999999999,2,28.0,6,True,2007.0,7.0,217.0,6.0,draft_year_outside_1_3,0,0
00-0025708,2012,QB,8.94,artifact_row,8.94,4.47,2,28.0,5,False,,,,,no_verified_draft_class,0,0
00-0025749,2012,QB,0.0,no_record_zero,0.0,,0,29.0,2,False,,,,,no_verified_draft_class,0,0
00-0025970,2012,QB,0.0,no_record_zero,0.0,,0,27.0,3,False,,,,,no_verified_draft_class,0,0
00-0026143,2012,QB,290.24,artifact_row,347.6,19.311111111111114,18,27.0,5,True,2008.0,1.0,3.0,5.0,draft_year_outside_1_3,0,0
00-0026158,2012,QB,233.52,artifact_row,324.08,16.204,20,27.0,5,True,2008.0,1.0,18.0,5.0,draft_year_outside_1_3,0,0
00-0026197,2012,QB,98.94,artifact_row,114.16,11.416,10,27.0,5,True,2008.0,2.0,57.0,5.0,draft_year_outside_1_3,0,0
00-0026300,2012,QB,0.0,artifact_row,-2.0,-2.0,1,26.0,4,True,2008.0,5.0,160.0,5.0,draft_year_outside_1_3,0,0
00-0026349,2012,QB,2.22,artifact_row,2.22,1.11,2,27.0,5,True,2008.0,7.0,209.0,5.0,draft_year_outside_1_3,0,0
00-0026498,2012,QB,258.8,artifact_row,276.58,17.28625,16,24.0,4,True,2009.0,1.0,1.0,4.0,draft_year_outside_1_3,0,0
00-0026544,2012,QB,2.1,artifact_row,2.1,2.1,1,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0026625,2012,QB,2.2,artifact_row,13.8,6.9,2,27.0,4,False,,,,,no_verified_draft_class,0,0
00-0026898,2012,QB,114.02,artifact_row,118.12,7.874666666666667,15,26.0,4,True,2009.0,1.0,5.0,4.0,draft_year_outside_1_3,0,0
00-0026993,2012,QB,237.52,artifact_row,248.5,15.53125,16,24.0,4,True,2009.0,1.0,17.0,4.0,draft_year_outside_1_3,0,0
00-0027071,2012,QB,0.0,no_record_zero,0.0,,0,27.0,2,True,2009.0,4.0,101.0,4.0,draft_year_outside_1_3,0,0
00-0027121,2012,QB,0.0,no_record_zero,0.0,,0,28.0,1,True,2009.0,6.0,174.0,4.0,draft_year_outside_1_3,0,0
00-0027134,2012,QB,0.0,no_record_zero,0.0,,0,27.0,2,True,2009.0,6.0,201.0,4.0,draft_year_outside_1_3,0,0
00-0027253,2012,QB,0.0,artifact_row,10.46,10.46,1,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0027602,2012,QB,-1.5,artifact_row,-1.5,-0.5,3,27.0,1,False,,,,,no_verified_draft_class,0,0
00-0027688,2012,QB,8.66,artifact_row,8.66,2.8866666666666667,3,26.0,3,True,2010.0,3.0,85.0,3.0,prior_contribution,3,0
00-0027722,2012,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2010.0,4.0,122.0,3.0,,3,2
00-0027754,2012,QB,31.78,artifact_row,31.78,4.54,7,24.0,3,True,2010.0,5.0,155.0,3.0,prior_contribution,3,0
00-0027775,2012,QB,1.36,artifact_row,1.36,1.36,1,25.0,2,True,2010.0,6.0,176.0,3.0,,3,1
00-0027796,2012,QB,-0.1,artifact_row,13.9,6.95,2,26.0,3,True,2010.0,6.0,199.0,3.0,,3,0
00-0027854,2012,QB,217.8,artifact_row,230.48,14.405,16,25.0,3,True,2010.0,1.0,1.0,3.0,prior_contribution,3,0
00-0027876,2012,QB,11.760000000000002,artifact_row,11.760000000000002,1.069090909090909,11,25.0,3,True,2010.0,1.0,25.0,3.0,prior_contribution,3,0
00-0027939,2012,QB,314.14,artifact_row,325.46000000000004,20.34125,16,23.0,2,True,2011.0,1.0,1.0,2.0,prior_contribution,2,0
00-0027946,2012,QB,125.76,artifact_row,132.14,12.012727272727274,11,24.0,2,True,2011.0,1.0,8.0,2.0,prior_contribution,2,0
00-0027948,2012,QB,94.08,artifact_row,94.08,9.408,10,23.0,2,True,2011.0,1.0,10.0,2.0,prior_contribution,2,0
00-0027950,2012,QB,171.24,artifact_row,194.2,12.1375,16,24.0,2,True,2011.0,1.0,12.0,2.0,prior_contribution,2,0
00-0027973,2012,QB,243.24,artifact_row,255.34,15.02,17,25.0,2,True,2011.0,2.0,35.0,2.0,prior_contribution,2,0
00-0027974,2012,QB,154.52,artifact_row,262.38,16.39875,16,25.0,2,True,2011.0,2.0,36.0,2.0,prior_contribution,2,0
00-0028012,2012,QB,-2.22,artifact_row,-2.22,-0.7399999999999999,3,24.0,1,True,2011.0,3.0,74.0,2.0,,2,1
00-0028090,2012,QB,3.42,artifact_row,3.42,1.14,3,25.0,2,True,2011.0,5.0,152.0,2.0,,2,0
00-0028118,2012,QB,2.0,artifact_row,18.46,3.692,5,23.0,2,True,2011.0,6.0,180.0,2.0,,2,0
00-0028146,2012,QB,11.56,artifact_row,11.56,5.78,2,24.0,1,True,2011.0,7.0,208.0,2.0,,2,1
00-0029263,2012,QB,249.82,artifact_row,329.2,18.288888888888888,18,24.0,1,True,2012.0,3.0,75.0,1.0,prior_contribution,1,0
00-0029531,2012,QB,12.78,artifact_row,12.78,2.13,6,23.0,1,True,2012.0,6.0,185.0,1.0,,1,0
00-0029567,2012,QB,86.16,artifact_row,86.16,12.308571428571428,7,23.0,1,True,2012.0,3.0,88.0,1.0,prior_contribution,1,0
00-0029604,2012,QB,32.84,artifact_row,34.08,8.52,4,24.0,1,True,2012.0,4.0,102.0,1.0,,1,0
00-0029665,2012,QB,301.2,artifact_row,326.96,20.435,16,22.0,1,True,2012.0,1.0,2.0,1.0,prior_contribution,1,0
00-0029668,2012,QB,260.72,artifact_row,287.48,16.910588235294117,17,23.0,1,True,2012.0,1.0,1.0,1.0,prior_contribution,1,0
00-0029677,2012,QB,165.60000000000002,artifact_row,165.60000000000002,11.04,15,29.0,1,True,2012.0,1.0,22.0,1.0,prior_contribution,1,0
00-0029682,2012,QB,-0.7000000000000001,artifact_row,-0.8200000000000002,-0.164,5,22.0,1,True,2012.0,2.0,57.0,1.0,,1,0
00-0029701,2012,QB,176.66,artifact_row,182.86,11.42875,16,24.0,1,True,2012.0,1.0,8.0,1.0,prior_contribution,1,0
00-0005091,2012,RB,0.0,no_record_zero,0.0,,0,36.0,7,True,1999.0,2.0,46.0,14.0,draft_year_outside_1_3,0,0
00-0017915,2012,RB,0.0,no_record_zero,0.0,,0,35.0,6,True,1999.0,1.0,5.0,14.0,draft_year_outside_1_3,0,0
00-0019484,2012,RB,0.0,no_record_zero,0.0,,0,35.0,7,True,2000.0,5.0,156.0,13.0,draft_year_outside_1_3,0,0
00-0019641,2012,RB,0.0,no_record_zero,0.0,,0,34.0,7,True,2000.0,1.0,7.0,13.0,draft_year_outside_1_3,0,0
00-0020536,2012,RB,0.0,no_record_zero,0.0,,0,33.0,7,True,2001.0,1.0,5.0,12.0,draft_year_outside_1_3,0,0
00-0021182,2012,RB,0.0,no_record_zero,0.0,,0,33.0,7,True,2002.0,2.0,54.0,11.0,draft_year_outside_1_3,0,0
00-0021314,2012,RB,0.0,no_record_zero,0.0,,0,33.0,7,True,2002.0,6.0,207.0,11.0,draft_year_outside_1_3,0,0
00-0021357,2012,RB,0.0,no_record_zero,0.0,,0,33.0,7,True,2002.0,7.0,257.0,11.0,draft_year_outside_1_3,0,0
00-0021755,2012,RB,0.0,no_record_zero,0.0,,0,32.0,7,False,,,,,no_verified_draft_class,0,0
00-0021976,2012,RB,0.0,no_record_zero,0.0,,0,33.0,7,True,2003.0,1.0,27.0,10.0,draft_year_outside_1_3,0,0
00-0022178,2012,RB,139.2,artifact_row,139.2,13.919999999999998,10,31.0,8,True,2003.0,1.0,23.0,10.0,draft_year_outside_1_3,0,0
00-0022217,2012,RB,17.8,artifact_row,20.8,2.08,10,30.0,8,True,2004.0,4.0,119.0,9.0,draft_year_outside_1_3,0,0
00-0022736,2012,RB,183.9,artifact_row,200.6,12.5375,16,29.0,8,True,2004.0,1.0,24.0,9.0,draft_year_outside_1_3,0,0
00-0022770,2012,RB,0.0,no_record_zero,0.0,,0,32.0,7,True,2004.0,7.0,235.0,9.0,draft_year_outside_1_3,0,0
00-0022821,2012,RB,168.0,artifact_row,188.6,10.47777777777778,18,30.0,8,True,2004.0,5.0,154.0,9.0,draft_year_outside_1_3,0,0
00-0022984,2012,RB,27.4,artifact_row,30.9,5.1499999999999995,6,30.0,6,False,,,,,no_verified_draft_class,0,0
00-0023437,2012,RB,104.8,artifact_row,108.1,7.721428571428572,14,31.0,8,True,2005.0,1.0,2.0,8.0,draft_year_outside_1_3,0,0
00-0023439,2012,RB,54.5,artifact_row,54.5,10.9,5,30.0,8,True,2005.0,1.0,4.0,8.0,draft_year_outside_1_3,0,0
00-0023440,2012,RB,0.0,no_record_zero,0.0,,0,30.0,7,True,2005.0,1.0,5.0,8.0,draft_year_outside_1_3,0,0
00-0023500,2012,RB,206.9,artifact_row,287.5,15.13157894736842,19,29.0,8,True,2005.0,3.0,65.0,8.0,draft_year_outside_1_3,0,0
00-0023544,2012,RB,0.0,no_record_zero,0.0,,0,29.0,7,True,2005.0,4.0,109.0,8.0,draft_year_outside_1_3,0,0
00-0023545,2012,RB,0.7000000000000001,artifact_row,0.7000000000000001,0.35,2,30.0,8,True,2005.0,4.0,110.0,8.0,draft_year_outside_1_3,0,0
00-0023564,2012,RB,194.1,artifact_row,216.1,16.623076923076923,13,29.0,7,True,2005.0,4.0,130.0,8.0,draft_year_outside_1_3,0,0
00-0024103,2012,RB,48.2,artifact_row,48.2,5.355555555555556,9,28.0,7,False,,,,,no_verified_draft_class,0,0
00-0024204,2012,RB,115.4,artifact_row,115.4,11.54,10,31.0,6,False,,,,,no_verified_draft_class,0,0
00-0024217,2012,RB,199.9,artifact_row,206.8,12.925,16,27.0,7,True,2006.0,1.0,2.0,7.0,draft_year_outside_1_3,0,0
00-0024242,2012,RB,109.1,artifact_row,143.4,8.9625,16,29.0,7,True,2006.0,1.0,27.0,7.0,draft_year_outside_1_3,0,0
00-0024245,2012,RB,0.0,no_record_zero,0.0,,0,29.0,6,True,2006.0,1.0,30.0,7.0,draft_year_outside_1_3,0,0
00-0024275,2012,RB,76.0,artifact_row,76.0,12.666666666666666,6,27.0,7,True,2006.0,2.0,60.0,7.0,draft_year_outside_1_3,0,0
00-0024294,2012,RB,0.0,no_record_zero,0.0,,0,29.0,6,True,2006.0,3.0,79.0,7.0,draft_year_outside_1_3,0,0
00-0024332,2012,RB,27.4,artifact_row,27.4,1.5222222222222224,18,30.0,7,True,2006.0,4.0,117.0,7.0,draft_year_outside_1_3,0,0
00-0024359,2012,RB,0.0,no_record_zero,0.0,,0,29.0,6,True,2006.0,5.0,145.0,7.0,draft_year_outside_1_3,0,0
00-0024559,2012,RB,29.1,artifact_row,29.1,2.0785714285714287,14,27.0,6,False,,,,,no_verified_draft_class,0,0
00-0024738,2012,RB,0.0,no_record_zero,0.0,,0,27.0,3,False,,,,,no_verified_draft_class,0,0
00-0024813,2012,RB,133.7,artifact_row,133.7,8.913333333333332,15,28.0,6,False,,,,,no_verified_draft_class,0,0
00-0025394,2012,RB,314.3,artifact_row,359.1,21.123529411764707,17,27.0,6,True,2007.0,1.0,7.0,6.0,draft_year_outside_1_3,0,0
00-0025399,2012,RB,256.2,artifact_row,304.0,16.88888888888889,18,26.0,6,True,2007.0,1.0,12.0,6.0,draft_year_outside_1_3,0,0
00-0025439,2012,RB,22.8,artifact_row,28.5,2.1923076923076925,13,28.0,6,True,2007.0,2.0,52.0,6.0,draft_year_outside_1_3,0,0
00-0025450,2012,RB,4.0,artifact_row,9.4,4.7,2,27.0,5,True,2007.0,2.0,63.0,6.0,draft_year_outside_1_3,0,0
00-0025458,2012,RB,0.0,no_record_zero,0.0,,0,28.0,4,True,2007.0,3.0,71.0,6.0,draft_year_outside_1_3,0,0
00-0025487,2012,RB,86.4,artifact_row,86.4,6.6461538461538465,13,28.0,5,True,2007.0,4.0,100.0,6.0,draft_year_outside_1_3,0,0
00-0025573,2012,RB,0.0,no_record_zero,0.0,,0,28.0,2,False,,,,,no_verified_draft_class,0,0
00-0025578,2012,RB,0.0,no_record_zero,0.0,,0,29.0,5,True,2007.0,6.0,191.0,6.0,draft_year_outside_1_3,0,0
00-0025631,2012,RB,56.3,artifact_row,71.80000000000001,3.98888888888889,18,29.0,6,True,2007.0,7.0,244.0,6.0,draft_year_outside_1_3,0,0
00-0025637,2012,RB,157.2,artifact_row,179.0,12.785714285714286,14,26.0,6,True,2007.0,7.0,250.0,6.0,draft_year_outside_1_3,0,0
00-0025701,2012,RB,70.1,artifact_row,80.9,5.3933333333333335,15,29.0,6,False,,,,,no_verified_draft_class,0,0
00-0025860,2012,RB,173.8,artifact_row,181.2,11.325,16,27.0,5,False,,,,,no_verified_draft_class,0,0
00-0025951,2012,RB,17.7,artifact_row,29.8,1.8625,16,28.0,4,False,,,,,no_verified_draft_class,0,0
00-0026019,2012,RB,142.0,artifact_row,160.0,9.411764705882351,17,27.0,4,False,,,,,no_verified_draft_class,0,0
00-0026029,2012,RB,2.2,artifact_row,2.2,0.44,5,28.0,4,False,,,,,no_verified_draft_class,0,0
00-0026144,2012,RB,144.6,artifact_row,152.5,12.708333333333334,12,25.0,5,True,2008.0,1.0,4.0,5.0,draft_year_outside_1_3,0,0
00-0026153,2012,RB,78.3,artifact_row,78.3,8.7,9,25.0,5,True,2008.0,1.0,13.0,5.0,draft_year_outside_1_3,0,0
00-0026162,2012,RB,117.0,artifact_row,119.4,7.4625,16,25.0,5,True,2008.0,1.0,22.0,5.0,draft_year_outside_1_3,0,0
00-0026163,2012,RB,33.4,artifact_row,37.4,6.233333333333333,6,25.0,5,True,2008.0,1.0,23.0,5.0,draft_year_outside_1_3,0,0
00-0026164,2012,RB,198.00000000000003,artifact_row,211.50000000000003,13.218750000000002,16,27.0,5,True,2008.0,1.0,24.0,5.0,draft_year_outside_1_3,0,0
00-0026184,2012,RB,201.0,artifact_row,221.4,14.76,15,27.0,5,True,2008.0,2.0,44.0,5.0,draft_year_outside_1_3,0,0
00-0026195,2012,RB,282.6,artifact_row,336.5,16.825,20,25.0,5,True,2008.0,2.0,55.0,5.0,draft_year_outside_1_3,0,0
00-0026204,2012,RB,43.3,artifact_row,43.3,4.811111111111112,9,26.0,5,True,2008.0,3.0,64.0,5.0,draft_year_outside_1_3,0,0
00-0026209,2012,RB,14.6,artifact_row,24.6,6.15,4,27.0,5,True,2008.0,3.0,69.0,5.0,draft_year_outside_1_3,0,0
00-0026213,2012,RB,231.8,artifact_row,239.5,14.96875,16,26.0,5,True,2008.0,3.0,73.0,5.0,draft_year_outside_1_3,0,0
00-0026229,2012,RB,0.0,no_record_zero,0.0,,0,26.0,4,True,2008.0,3.0,89.0,5.0,draft_year_outside_1_3,0,0
00-0026262,2012,RB,21.2,artifact_row,30.200000000000003,3.0200000000000005,10,28.0,5,True,2008.0,4.0,122.0,5.0,draft_year_outside_1_3,0,0
00-0026279,2012,RB,0.0,no_record_zero,0.0,,0,26.0,3,True,2008.0,5.0,139.0,5.0,draft_year_outside_1_3,0,0
00-0026289,2012,RB,0.0,no_record_zero,0.0,,0,26.0,4,True,2008.0,5.0,149.0,5.0,draft_year_outside_1_3,0,0
00-0026316,2012,RB,27.3,artifact_row,27.3,2.481818181818182,11,27.0,4,True,2008.0,6.0,176.0,5.0,draft_year_outside_1_3,0,0
00-0026344,2012,RB,7.7,artifact_row,9.6,0.96,10,28.0,4,True,2008.0,6.0,204.0,5.0,draft_year_outside_1_3,0,0
00-0026353,2012,RB,0.0,no_record_zero,0.0,,0,27.0,3,True,2008.0,7.0,213.0,5.0,draft_year_outside_1_3,0,0
00-0026367,2012,RB,48.7,artifact_row,49.1,3.776923076923077,13,26.0,5,True,2008.0,7.0,227.0,5.0,draft_year_outside_1_3,0,0
00-0026373,2012,RB,50.2,artifact_row,50.2,3.585714285714286,14,27.0,5,True,2008.0,7.0,233.0,5.0,draft_year_outside_1_3,0,0
00-0026432,2012,RB,26.3,artifact_row,38.900000000000006,3.241666666666667,12,27.0,4,False,,,,,no_verified_draft_class,0,0
00-0026557,2012,RB,1.5,artifact_row,1.5,1.5,1,26.0,1,False,,,,,no_verified_draft_class,0,0
00-0026566,2012,RB,85.7,artifact_row,90.4,6.457142857142857,14,28.0,3,False,,,,,no_verified_draft_class,0,0
00-0026579,2012,RB,7.7,artifact_row,8.9,1.78,5,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0026607,2012,RB,0.0,no_record_zero,0.0,,0,27.0,3,False,,,,,no_verified_draft_class,0,0
00-0026644,2012,RB,0.0,no_record_zero,0.0,,0,26.0,2,False,,,,,no_verified_draft_class,0,0
00-0026745,2012,RB,30.200000000000003,artifact_row,31.200000000000003,3.466666666666667,9,27.0,3,False,,,,,no_verified_draft_class,0,0
00-0026796,2012,RB,282.2,artifact_row,367.8,20.433333333333337,18,26.0,4,False,,,,,no_verified_draft_class,0,0
00-0026799,2012,RB,0.0,no_record_zero,0.0,,0,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0026855,2012,RB,0.0,artifact_row,0.0,0.0,6,27.0,3,False,,,,,no_verified_draft_class,0,0
00-0026899,2012,RB,176.7,artifact_row,186.4,11.65,16,27.0,4,True,2009.0,3.0,65.0,4.0,draft_year_outside_1_3,0,0
00-0026932,2012,RB,47.900000000000006,artifact_row,49.3,4.108333333333333,12,26.0,3,True,2009.0,6.0,185.0,4.0,draft_year_outside_1_3,0,0
00-0026941,2012,RB,3.5,artifact_row,3.5,1.75,2,28.0,4,True,2009.0,6.0,209.0,4.0,draft_year_outside_1_3,0,0
00-0026947,2012,RB,0.0,no_record_zero,0.0,,0,25.0,1,True,2009.0,7.0,221.0,4.0,draft_year_outside_1_3,0,0
00-0026956,2012,RB,87.3,artifact_row,87.2,6.228571428571429,14,25.0,4,True,2009.0,7.0,240.0,4.0,draft_year_outside_1_3,0,0
00-0026988,2012,RB,99.8,artifact_row,125.5,13.944444444444445,9,25.0,4,True,2009.0,1.0,12.0,4.0,draft_year_outside_1_3,0,0
00-0027003,2012,RB,68.0,artifact_row,68.0,6.8,10,25.0,4,True,2009.0,1.0,27.0,4.0,draft_year_outside_1_3,0,0
00-0027007,2012,RB,54.8,artifact_row,54.8,6.85,8,24.0,4,True,2009.0,1.0,31.0,4.0,draft_year_outside_1_3,0,0
00-0027029,2012,RB,183.7,artifact_row,199.3,16.608333333333334,12,24.0,4,True,2009.0,2.0,53.0,4.0,draft_year_outside_1_3,0,0
00-0027080,2012,RB,62.7,artifact_row,63.6,5.3,12,25.0,4,True,2009.0,4.0,111.0,4.0,draft_year_outside_1_3,0,0
00-0027094,2012,RB,109.1,artifact_row,109.1,10.91,10,26.0,2,True,2009.0,4.0,129.0,4.0,draft_year_outside_1_3,0,0
00-0027120,2012,RB,5.6000000000000005,artifact_row,5.6000000000000005,2.8000000000000003,2,25.0,4,True,2009.0,5.0,173.0,4.0,draft_year_outside_1_3,0,0
00-0027129,2012,RB,0.0,no_record_zero,0.0,,0,27.0,3,True,2009.0,6.0,192.0,4.0,draft_year_outside_1_3,0,0
