player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons,policy_1,persistence_1,policy_2,persistence_2,policy_3,persistence_3,policy_4,persistence_4,policy_5,persistence_5,future_sum,future_year1,persistence_sum,label_sources,realized_sum,contributor_any,appeared,any_no_record,horizon,realized_points,rank_future_sum,rank_future_year1,rank_origin_points,rank_draft,rank_persistence
00-0034364,2020,TE,81.80000000000001,artifact_row,83.7,6.438461538461539,13,28.0,3,True,2018.0,3.0,98.0,3.0,,3,0,64.61524029424426,47.698618315594715,51.405598321906766,37.80139169746885,36.1504488961293,29.08807075943461,25.84166121326483,21.72949147138479,17.793999719340437,16.701377056979346,131.19170815064135,64.61524029424426,105.32033098526759,artifact_row+artifact_row+artifact_row+no_record_zero,187.3,False,True,True,2345,187.3,11.0,7.0,2.0,11.0,3.0
00-0034365,2020,TE,39.6,artifact_row,40.5,3.1153846153846154,13,24.0,3,True,2018.0,4.0,101.0,3.0,,3,0,44.75184704592037,23.07997660432002,39.567801766202784,18.290995982646212,29.32891388514795,14.07487294811352,25.56445507547725,10.514270066799092,26.55674867061015,8.081311479183555,121.01791939743813,44.75184704592037,50.96145047674238,artifact_row+artifact_row+artifact_row+artifact_row,77.9,False,True,False,2345,77.9,13.0,14.0,10.0,12.5,11.0
00-0034393,2020,TE,12.5,artifact_row,22.0,3.142857142857143,7,25.0,2,True,2018.0,5.0,156.0,3.0,,3,1,23.167448182324975,12.53727124185285,20.188269487010928,9.9358496695856,12.695652755368885,7.645609996506109,9.934963784493016,5.711455344927902,7.596310865083328,4.389848210914524,50.41519689195616,23.167448182324975,27.682763221934138,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,23.0,18.0,18.0,23.0,18.0
00-0034420,2020,TE,7.3,artifact_row,7.3,3.65,2,24.0,3,True,2018.0,6.0,211.0,3.0,,3,0,11.210665428508529,4.160094548432991,12.68078580393158,3.2968955721806754,7.672178772773148,2.536952407931573,6.2613510622696085,1.8951647280897128,4.263753719529549,1.4566314518034558,30.878069358503886,11.210665428508529,9.185644160005417,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,25.0,24.0,19.0,28.0,20.0
00-0034439,2020,TE,30.9,artifact_row,30.9,3.0900000000000003,10,25.0,2,True,2018.0,7.0,250.0,3.0,,3,1,35.259972983616755,17.609167335147866,28.838616716771103,13.955352490463408,18.91070423260099,10.738606767819943,14.856407985326753,8.021998643557826,12.81218522142312,6.165741350784491,75.41791415612197,35.259972983616755,38.88169925262567,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,17.0,16.0,14.0,31.0,14.0
00-0034798,2020,TE,53.5,artifact_row,58.8,4.523076923076923,13,25.0,3,True,2018.0,4.0,123.0,3.0,,3,0,45.45624405092938,33.50870677367944,40.21863830711443,26.555816389619693,30.890621400616595,20.43463035429815,26.168166408241714,15.265162467352756,22.533359535916983,11.732867036444274,119.81078565188973,45.45624405092938,73.98847624771487,artifact_row+artifact_row+artifact_row+artifact_row,119.50000000000001,False,True,False,2345,119.50000000000001,14.0,13.0,8.0,19.0,9.0
00-0034970,2020,TE,93.5,artifact_row,98.5,7.576923076923077,13,22.0,2,True,2019.0,2.0,50.0,2.0,,2,0,86.15101794692632,56.13278260556844,84.12185978533519,44.485508747917336,68.29911786550899,34.23148112072053,62.41059730336213,25.57174324888174,68.25131355045193,19.654547671594575,283.08288850465823,86.15101794692632,123.94328078911418,artifact_row+artifact_row+artifact_row+no_record_zero,84.3,False,True,True,2345,84.3,1.0,1.0,1.0,3.0,1.0
00-0034981,2020,TE,31.3,artifact_row,33.0,4.125,8,23.0,2,True,2019.0,4.0,137.0,2.0,,2,0,45.7310284910823,18.80590686277927,44.556005232276064,14.903774504378395,30.73826703273882,11.468414994759163,26.235395687218972,8.567183017391852,27.670063068081685,6.584772316371786,129.19973102031554,45.7310284910823,41.52414483290119,artifact_row+artifact_row+artifact_row+artifact_row,239.29999999999998,False,True,False,2345,239.29999999999998,12.0,12.0,13.0,21.0,13.0
00-0034988,2020,TE,26.6,artifact_row,29.2,1.9466666666666663,15,23.0,2,True,2019.0,6.0,176.0,2.0,,2,0,65.93532150279904,16.640378193731966,55.88426841100134,13.187582288722702,39.694448163532115,10.147809631726291,34.83973306897862,7.58065891235885,46.478294454682704,5.826525807213823,176.89674409819477,65.93532150279904,36.74257664002167,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,7.0,6.0,17.0,25.0,16.0
00-0035222,2020,TE,0.0,no_record_zero,0.0,,0,24.0,1,True,2019.0,5.0,141.0,2.0,,2,1,2.7828207853565643,0.0,3.066154565239102,0.0,3.7573599910902415,0.0,2.8282138410310833,0.0,1.639138493238217,0.0,11.290866890598643,2.7828207853565643,0.0,artifact_row+no_record_zero+no_record_zero+no_record_zero,28.9,False,True,True,2345,28.9,32.0,28.0,30.0,22.0,30.5
00-0035249,2020,TE,0.0,no_record_zero,0.0,,0,23.0,1,True,2019.0,3.0,69.0,2.0,,2,1,5.2516779233228235,0.0,5.340035408312119,0.0,5.636395862778338,0.0,4.18366379702233,0.0,2.9513570258997173,0.0,18.111452094012503,5.2516779233228235,0.0,artifact_row+artifact_row+artifact_row+artifact_row,201.4,False,True,False,2345,201.4,27.0,27.0,30.0,5.0,30.5
00-0035259,2020,TE,1.5,artifact_row,1.5,0.5,3,25.0,2,True,2019.0,4.0,121.0,2.0,,2,0,0.0,0.8548139483081489,2.6527552815578455,0.6774442956535635,1.777133227919529,0.5212915906708712,1.8462643729552235,0.3894174098814478,1.5063547139738815,0.2993078325623539,7.78250759640648,0.0,1.8874611287682364,artifact_row+artifact_row+no_record_zero+no_record_zero,9.700000000000001,False,True,True,2345,9.700000000000001,33.0,33.0,25.0,18.0,26.0
00-0035308,2020,TE,0.0,no_record_zero,0.0,,0,25.0,1,True,2019.0,7.0,228.0,2.0,,2,1,8.903871845638715,0.0,5.885615946232775,0.0,5.655181574436404,0.0,3.683854039147967,0.0,1.785694740189016,0.0,17.010346300006162,8.903871845638715,0.0,artifact_row+no_record_zero+no_record_zero+no_record_zero,1.7000000000000002,False,True,True,2345,1.7000000000000002,28.0,26.0,30.0,30.0,30.5
00-0035320,2020,TE,0.0,artifact_row,0.0,0.0,1,24.0,1,True,2019.0,7.0,254.0,2.0,,2,1,0.647788705153652,0.0,5.801166313191231,0.0,4.286355861989724,0.0,3.2801825661195525,0.0,3.1307491496635698,0.0,16.49845389096408,0.647788705153652,0.0,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,29.5,31.5,30.0,33.0,30.5
00-0035539,2020,TE,1.3,artifact_row,1.3,0.65,2,23.0,2,True,2019.0,7.0,224.0,2.0,,2,0,1.5285897884567647,0.7408387552003957,5.405567235499282,0.5871183895664217,3.599336786111208,0.4517860452480883,3.5366376121926737,0.3374950885639214,2.9741207337737983,0.2594001215540401,15.515662367576962,1.5285897884567647,1.6357996449324714,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,31.0,29.0,26.0,29.0,27.0
00-0035624,2020,TE,70.2,artifact_row,73.9,5.684615384615385,13,23.0,2,True,2019.0,1.0,32.0,2.0,,2,0,71.41460349243157,42.1138338533148,65.08686570348736,33.3754222991989,50.14741287260125,25.68229903371825,44.18653146168932,19.185297726825997,45.709039499068936,14.74589921757197,205.12984953684685,71.41460349243157,92.98891827731512,artifact_row+no_record_zero+no_record_zero+no_record_zero,22.9,False,True,True,2345,22.9,6.0,4.0,4.0,1.0,5.0
00-0035631,2020,TE,75.4,artifact_row,78.9,4.93125,16,24.0,2,True,2019.0,2.0,52.0,2.0,,2,0,62.43901733231009,44.96321368100863,53.07203408349232,35.63356995137744,42.92657512415974,27.419937669287823,37.67258200189684,20.48335575976416,34.89019817078412,15.743591992779816,168.56138938033303,62.43901733231009,99.28045537320924,artifact_row+artifact_row+artifact_row+artifact_row,107.7,False,True,False,2345,107.7,8.0,9.0,3.0,4.0,4.0
00-0035660,2020,TE,6.5,artifact_row,6.5,1.625,4,23.0,1,True,2019.0,3.0,86.0,2.0,,2,1,14.030667395939474,3.7041937760019783,19.275264042758213,2.9355919478321084,12.963176944548325,2.258930226240442,10.126958497156595,1.6874754428196073,10.89098694501158,1.2970006077702003,53.256386429474716,14.030667395939474,8.178998224662358,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,22.0,23.0,20.0,7.0,22.0
00-0035671,2020,TE,29.4,artifact_row,29.4,3.675,8,24.0,2,True,2019.0,3.0,75.0,2.0,,2,0,30.352412025450477,16.754353386839718,27.547150278973056,13.277908194809845,18.314891935471344,10.217315177149072,15.095853634856663,7.632581233676377,12.60635515773689,5.866433518222136,73.56425100703795,30.352412025450477,36.99423812385743,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,18.0,17.0,15.0,6.0,15.0
00-0035689,2020,TE,61.9,artifact_row,95.3,6.807142857142857,14,24.0,2,True,2019.0,3.0,96.0,2.0,,2,0,77.5458303948744,54.30917951584439,72.22049861400231,43.04029425052307,58.54377993277467,33.11939239395601,51.56006953579048,24.74098610780132,51.6662880402409,19.016024295461552,233.99063612280838,77.5458303948744,119.91669704774195,artifact_row+artifact_row+artifact_row+artifact_row,323.2,True,True,False,2345,323.2,3.0,3.0,5.0,10.0,2.0
00-0036194,2020,TE,0.0,artifact_row,11.9,2.975,4,23.0,1,True,2020.0,3.0,91.0,1.0,,1,0,20.89348426992607,6.781523989911315,25.86612461597164,5.374391412184938,17.154445770131904,4.135579952655577,13.304370563318836,3.0893781183928195,13.701699238140684,2.374508804994674,70.02664018756306,20.89348426992607,14.973858288228008,artifact_row+no_record_zero+no_record_zero+no_record_zero,2.5,False,True,True,2345,2.5,20.0,19.0,30.0,8.0,19.0
00-0036225,2020,TE,3.0,artifact_row,4.6,1.5333333333333332,3,21.0,1,True,2020.0,3.0,101.0,1.0,,1,0,14.488843680920787,2.6214294414783232,23.57482790179548,2.077495840004261,16.631014004550906,1.5986275447240046,14.24469716361387,1.1942133903031067,17.353496736600643,0.9178773531912188,71.8040358065609,14.488843680920787,5.788214128222592,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,19.0,21.0,23.0,12.5,23.0
00-0036232,2020,TE,61.8,artifact_row,61.8,4.753846153846154,13,22.0,1,True,2020.0,4.0,115.0,1.0,,1,0,64.27449879900493,35.21833467029573,63.77613030836377,27.910704980926816,50.03098493009555,21.47721353563989,44.11985796607715,16.04399728711565,50.11308478254759,12.331482701568982,208.04005798708405,64.27449879900493,77.76339850525135,artifact_row+artifact_row+artifact_row+artifact_row,115.89999999999999,False,True,False,2345,115.89999999999999,5.0,8.0,6.0,15.0,8.0
00-0036244,2020,TE,3.6,artifact_row,3.6,3.6,1,21.0,1,True,2020.0,4.0,133.0,1.0,,1,0,19.06483757235326,2.0515534759395573,29.459084719827786,1.6258663095685526,19.74732456411294,1.2510998176100907,16.523082322138226,0.9346017837154748,18.80278930757689,0.7183387981496494,84.53228091365584,19.06483757235326,4.529906709043767,artifact_row+artifact_row+artifact_row+artifact_row,294.4,False,True,False,2345,294.4,16.0,20.0,22.0,20.0,24.0
00-0036250,2020,TE,0.0,artifact_row,0.0,0.0,1,23.0,1,True,2020.0,6.0,206.0,1.0,,1,0,1.4209727297590946,0.0,7.702396724807753,0.0,5.714234479741694,0.0,4.540690658026459,0.0,4.785993782694205,0.0,22.743315645270112,1.4209727297590946,0.0,artifact_row+no_record_zero+no_record_zero+no_record_zero,6.6,False,True,True,2345,6.6,26.0,30.0,30.0,27.0,30.5
00-0036290,2020,TE,52.9,artifact_row,66.6,4.1625,16,21.0,1,True,2020.0,2.0,43.0,1.0,,1,0,70.77904665834404,37.95373930488181,69.21829424131035,30.078526727018215,56.73760243023362,23.145346625786676,52.37341187042113,17.290132998736283,62.72727066319868,13.289267765768512,241.05657920516379,70.77904665834404,83.80327411730968,artifact_row+artifact_row+artifact_row+artifact_row,496.80000000000007,True,True,False,2345,496.80000000000007,2.0,5.0,9.0,2.0,6.0
00-0036332,2020,TE,2.2,artifact_row,2.2,2.2,1,23.0,1,True,2020.0,3.0,94.0,1.0,,1,0,9.451057113963596,1.253727124185285,15.676918224783895,0.99358496695856,10.365439925434467,0.7645609996506111,7.899959080728411,0.5711455344927902,7.775808863421039,0.4389848210914524,41.71812609436781,9.451057113963596,2.7682763221934135,artifact_row+artifact_row+artifact_row+artifact_row,44.9,False,True,False,2345,44.9,24.0,25.0,24.0,9.0,25.0
00-0036422,2020,TE,36.6,artifact_row,39.5,3.590909090909091,11,23.0,1,True,2020.0,3.0,105.0,1.0,,1,0,47.624491873468806,22.510100638781257,47.27402193501731,17.839366452210506,34.73983486628633,13.727345220999606,28.886003277414215,10.25465846021146,32.260475610484434,7.881772924141987,143.16033568920227,47.624491873468806,49.70314305756355,artifact_row+artifact_row+artifact_row+artifact_row,188.5,False,True,False,2345,188.5,10.0,11.0,12.0,14.0,12.0
00-0036423,2020,TE,29.1,artifact_row,29.1,7.275,4,22.0,1,True,2020.0,4.0,118.0,1.0,,1,0,48.06942348621725,16.58339059717809,55.35647804689083,13.142419335679133,37.25667091095288,10.1130568590149,30.687965268713516,7.554697751700089,31.96285316325559,5.806571951709666,155.26396738981282,48.06942348621725,36.61674589810379,artifact_row+artifact_row+no_record_zero+artifact_row,34.1,False,True,True,2345,34.1,9.0,10.0,16.0,16.0,17.0
00-0036429,2020,TE,5.300000000000001,artifact_row,6.6000000000000005,1.65,4,23.0,1,True,2020.0,6.0,190.0,1.0,,1,0,14.154428378645116,3.761181372555855,19.39289729042203,2.9807549008756795,13.03744496796128,2.2936829989518333,10.182568612971844,1.7134366034783706,10.940089636435111,1.3169544632743573,53.553000507790266,14.154428378645116,8.30482896658024,artifact_row+artifact_row+artifact_row+artifact_row,27.6,False,True,False,2345,27.6,21.0,22.0,21.0,26.0,21.0
00-0036438,2020,TE,0.0,artifact_row,0.0,0.0,1,24.0,1,True,2020.0,7.0,251.0,1.0,,1,0,0.647788705153652,0.0,5.801166313191231,0.0,4.286355861989724,0.0,3.2801825661195525,0.0,3.1307491496635698,0.0,16.49845389096408,0.647788705153652,0.0,artifact_row+artifact_row+artifact_row+no_record_zero,31.1,False,True,True,2345,31.1,29.5,31.5,30.0,32.0,30.5
00-0034267,2020,WR,2.6,artifact_row,2.6,2.6,1,25.0,2,True,2018.0,4.0,132.0,3.0,,3,1,1.6978291271293189,1.392078754873836,2.0015690943545006,1.0646033724045478,1.1283642901725948,0.8108060575937104,0.9542237652272164,0.6061698543675321,1.8518956902848305,0.4380748485152481,5.936052840039142,1.6978291271293189,2.9196541328810386,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,47.0,47.0,40.0,18.0,41.0
00-0034273,2020,WR,10.3,artifact_row,10.3,2.06,5,25.0,3,True,2018.0,6.0,175.0,3.0,,3,0,8.492093766686706,5.514773528923273,6.486121312114708,4.21746720606417,4.575178726947332,3.212039382005853,3.5265526852689453,2.4013651923021464,3.4735842293063595,1.7354503614257906,18.061436953637347,8.492093766686706,11.56632214179796,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,43.0,42.0,33.0,28.0,36.0
00-0034279,2020,WR,25.4,artifact_row,31.1,3.1100000000000003,10,24.0,2,True,2018.0,6.0,207.0,3.0,,3,1,35.02949845188884,16.651403567913963,28.037812223334218,12.734294185300552,23.056141065022537,9.698487842755537,21.043436879944093,7.250724027242404,16.299996467247507,5.240049149547776,88.43738663554836,35.02949845188884,34.92355520484627,artifact_row+artifact_row+no_record_zero+no_record_zero,71.80000000000001,False,True,True,2345,71.80000000000001,27.0,26.0,26.0,37.0,26.0
00-0034286,2020,WR,58.80000000000001,artifact_row,68.4,6.840000000000001,10,25.0,3,True,2018.0,7.0,240.0,3.0,,3,0,56.52548898107603,36.622379551296305,50.84949154859349,28.00725795095041,39.55362208906679,21.330436284388384,30.882966321787436,15.946930014899694,17.775700453116368,11.524738322478065,139.06178041256408,56.52548898107603,76.80936257271657,artifact_row+artifact_row+no_record_zero+no_record_zero,156.4,True,True,True,2345,156.4,19.0,16.0,9.0,47.0,9.0
00-0034339,2020,WR,0.0,artifact_row,0.0,0.0,1,25.0,3,True,2018.0,7.0,256.0,3.0,,3,0,0.0,0.0,0.7432400570498685,0.0,0.9645935847097952,0.0,0.7082587918290074,0.0,1.0011946479105138,0.0,3.417287081499185,0.0,0.0,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,50.0,50.0,46.0,50.0,46.5
00-0034366,2020,WR,74.0,artifact_row,89.0,11.125,8,23.0,3,True,2018.0,4.0,103.0,3.0,,3,0,95.29814066291276,47.65192660914285,84.80543878467263,36.442192363078746,69.77534967112999,27.754515048400087,59.25545274898123,20.749660399503984,39.11441213765978,14.995639045329646,252.95065334244362,95.29814066291276,99.94200685631245,artifact_row+no_record_zero+no_record_zero+no_record_zero,1.0,False,True,True,2345,1.0,7.0,2.0,7.0,14.5,5.0
00-0034370,2020,WR,58.5,artifact_row,62.3,5.191666666666666,12,25.0,3,True,2018.0,4.0,113.0,3.0,,3,0,52.99686485401941,33.35634862639999,42.92013224878999,25.50953465415512,33.08232105355338,19.42816053388006,25.459959906801704,14.524762279652789,16.249776428751293,10.496947331730752,117.71218963789636,52.99686485401941,69.95940479941872,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,23.0,19.0,10.0,16.0,13.0
00-0034386,2020,WR,16.4,artifact_row,16.4,2.05,8,24.0,3,True,2018.0,5.0,144.0,3.0,,3,0,17.367695669535006,8.780804453819579,13.540580745905238,6.715190502859455,10.760258847112224,5.1143151325141725,9.2419996537582,3.823532927549048,7.372072556000944,2.763241352173103,40.91491180277661,17.367695669535006,18.416279915095778,artifact_row+artifact_row+artifact_row+artifact_row,207.20000000000002,False,True,False,2345,207.20000000000002,36.0,35.0,30.0,20.0,30.0
00-0034395,2020,WR,4.300000000000001,artifact_row,4.300000000000001,2.1500000000000004,2,25.0,1,True,2018.0,5.0,159.0,3.0,,3,2,8.048510625838972,2.3022840945990364,6.735771632622391,1.7606901928229062,4.863541348807978,1.3409484798665212,4.312607695933101,1.0025116822232265,4.474258981026799,0.7245084033136796,20.38617965839027,8.048510625838972,4.828658758226333,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,42.0,43.0,37.0,22.0,39.0
00-0034406,2020,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2018.0,6.0,185.0,3.0,,3,2,3.6847561511379334,0.0,4.481554016482869,0.0,3.843781301870648,0.0,3.461414190245,0.0,3.2563147352136004,0.0,15.043064243812116,3.6847561511379334,0.0,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,44.0,44.0,46.0,30.0,46.5
00-0034407,2020,WR,32.5,artifact_row,34.2,2.011764705882353,17,24.0,3,True,2018.0,6.0,187.0,3.0,,3,0,27.20874475634648,18.311189775648153,23.376381187257813,14.003628975475204,20.49010321092589,10.665218142194192,18.866001698537744,7.973465007449847,15.366348940684516,5.762369161239032,78.09883503740596,27.20874475634648,38.40468128635827,artifact_row+artifact_row+artifact_row+artifact_row,226.50000000000003,True,True,False,2345,226.50000000000003,29.0,30.0,23.0,32.0,24.0
00-0034418,2020,WR,50.32000000000001,artifact_row,51.620000000000005,3.970769230769231,13,25.0,2,True,2018.0,6.0,208.0,3.0,,3,1,36.47997199539776,27.63811743330285,27.02118633118169,21.136471570585677,18.907122282424147,16.097618728072053,13.87088337014138,12.034803031712311,11.132197851578066,8.697470646291196,70.93138983532528,36.47997199539776,57.96636397666124,artifact_row+artifact_row+artifact_row+artifact_row,148.74,False,True,False,2345,148.74,31.0,24.0,17.0,38.5,19.0
00-0034419,2020,WR,90.7,artifact_row,97.3,6.08125,16,25.0,2,True,2018.0,6.0,210.0,3.0,,3,1,68.76694480477309,52.095870326624706,63.72820207668876,39.8407338980625,54.15474641070601,30.34285746302616,44.349365433538566,22.68474108844649,28.095766824329633,16.3941087540514,190.32808074526298,68.76694480477309,109.26244120358655,artifact_row+artifact_row+artifact_row+artifact_row,122.38000000000001,False,True,False,2345,122.38000000000001,13.0,9.0,3.0,40.0,3.0
00-0034426,2020,WR,17.0,artifact_row,20.8,1.8909090909090909,11,26.0,3,True,2018.0,7.0,224.0,3.0,,3,0,17.47360620905814,11.136630038990688,11.964521941432992,8.516826979236383,8.487818179659651,6.486448460749683,6.308565327324126,4.849358834940257,5.0845965444739525,3.5045987881219847,31.84550199289072,17.47360620905814,23.35723306304831,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,40.0,34.0,29.0,43.0,29.0
00-0034747,2020,WR,0.0,no_record_zero,0.0,,0,26.0,2,True,2018.0,7.0,228.0,3.0,,3,1,2.539250231911552,0.0,2.433068575603736,0.0,1.6117366407725815,0.0,1.0798976887774436,0.0,2.1571691239072903,0.0,7.281872029061051,2.539250231911552,0.0,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,46.0,45.0,46.0,44.0,46.5
00-0035006,2020,WR,34.9,artifact_row,34.9,3.8777777777777778,9,23.0,2,True,2019.0,7.0,247.0,2.0,,2,0,42.25867856705478,18.68598020965264,37.96211413294786,14.290252960353351,33.4523740215573,10.88351208077711,31.86093395297144,8.13666458362572,20.23318377098236,5.880312389685445,123.50860587845897,42.25867856705478,39.190742014441625,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,21.0,23.0,22.0,48.0,23.0
00-0035246,2020,WR,8.5,artifact_row,14.5,2.9,5,24.0,2,True,2019.0,2.0,57.0,2.0,,2,0,14.8160553627118,7.7635161329502385,12.39553651017036,5.937211115333055,9.172741424214598,4.521803013503384,7.795266581480272,3.380562649357391,6.202149890998218,2.443109732104268,35.56569440686344,14.8160553627118,16.2826865102981,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,38.0,37.0,35.0,5.5,32.0
00-0035287,2020,WR,29.0,artifact_row,32.300000000000004,4.0375000000000005,8,24.0,2,True,2019.0,6.0,174.0,2.0,,2,0,32.32363835581204,17.29390145477881,26.265307809611947,13.225649587948803,20.053307865975533,10.072706023183404,16.79584432015074,7.530494729258189,11.573031196482091,5.442237541170198,74.6874911922203,32.32363835581204,36.2710878815606,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,30.0,28.0,24.0,27.0,25.0
00-0035297,2020,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2019.0,6.0,206.0,2.0,,2,1,10.908668678208372,0.0,11.62026352089847,0.0,9.483250332224468,0.0,8.004117761658812,0.0,5.126557842619658,0.0,34.23418945740141,10.908668678208372,0.0,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,39.0,41.0,46.0,36.0,46.5
00-0035298,2020,WR,100.3,artifact_row,121.0,6.722222222222222,18,23.0,2,True,2019.0,6.0,208.0,2.0,,2,0,92.38924782552158,64.78520359220543,85.597257986214,49.54500310036549,79.90410311895845,37.733666526476526,73.00445053415042,28.210212453258222,52.75885882514363,20.387329488594236,291.2646704644665,92.38924782552158,135.8762115686945,artifact_row+artifact_row+artifact_row+artifact_row,95.2,False,True,False,2345,95.2,5.0,3.0,1.0,38.5,1.0
00-0035313,2020,WR,0.0,artifact_row,6.5,3.25,2,24.0,1,True,2019.0,7.0,237.0,2.0,,2,1,14.318207049178282,3.48019688718459,12.448370005492253,2.6615084310113692,9.454479091510608,2.027015143984276,8.765587274215543,1.5154246359188304,7.519190561715049,1.09518712128812,38.187626932933455,14.318207049178282,7.299135332202596,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,37.0,38.0,46.0,46.0,38.0
00-0035527,2020,WR,54.8,artifact_row,54.8,4.981818181818182,11,24.0,2,True,2019.0,2.0,62.0,2.0,,2,0,47.59547229149821,29.3407368334947,41.629535554811326,22.438563387603548,33.6113734505774,17.0892969062059,28.42224201757088,12.77619539205414,18.591626412619963,9.233269884090614,122.25477743557957,47.59547229149821,61.537325569954206,artifact_row+artifact_row+no_record_zero+no_record_zero,4.2,False,True,True,2345,4.2,22.0,20.0,14.0,9.0,16.0
00-0035529,2020,WR,0.0,artifact_row,0.0,0.0,1,24.0,1,True,2019.0,4.0,103.0,2.0,,2,1,2.45014776018232,0.0,3.027825907074563,0.0,2.9449821459097714,0.0,3.064015357662517,0.0,3.631171467575795,0.0,12.667994878222645,2.45014776018232,0.0,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,45.0,46.0,46.0,14.5,46.5
00-0035590,2020,WR,7.9,artifact_row,13.5,4.5,3,24.0,2,True,2019.0,4.0,126.0,2.0,,2,0,15.171798865886878,7.228101227229533,11.609275211187509,5.527748279792844,7.676381297638947,4.209954529813496,6.091380475346926,3.1474203976775708,5.885246426791608,2.2746194057522495,31.26228341096499,15.171798865886878,15.15974261303616,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,41.0,36.0,36.0,17.0,34.0
00-0035593,2020,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2019.0,6.0,187.0,2.0,,2,1,0.4444564275592108,0.0,1.1169074721158612,0.0,1.0917241474778463,0.0,1.025099032257792,0.0,2.016323885903585,0.0,5.2500545377550845,0.4444564275592108,0.0,artifact_row+artifact_row+no_record_zero+no_record_zero,2.7,False,True,True,2345,2.7,48.0,49.0,46.0,32.0,46.5
00-0035597,2020,WR,0.0,no_record_zero,0.0,,0,26.0,1,True,2019.0,7.0,236.0,2.0,,2,1,1.1072475501960473,0.0,1.2462297485816969,0.0,0.8634823999690716,0.0,0.6148502992141286,0.0,1.6545396568557793,0.0,4.379102104620676,1.1072475501960473,0.0,no_record_zero+no_record_zero+no_record_zero+no_record_zero,0.0,False,False,True,2345,0.0,49.0,48.0,46.0,45.0,46.5
00-0035639,2020,WR,14.7,artifact_row,14.7,7.35,2,23.0,2,True,2019.0,2.0,59.0,2.0,,2,0,35.19951324663255,7.87059911409438,29.69254630524338,6.019103682441097,21.88522597518777,4.584172710241362,18.997000096995276,3.427191099693355,13.215510215917812,2.4768077973746716,83.79028259334424,35.19951324663255,16.507275289750485,artifact_row+artifact_row+artifact_row+artifact_row,181.70000000000002,True,True,False,2345,181.70000000000002,28.0,25.0,31.0,7.5,31.0
00-0035703,2020,WR,58.3,artifact_row,74.6,4.6625,16,24.0,2,True,2019.0,3.0,93.0,2.0,,2,0,63.673428484046376,39.94195196676468,57.300972360369094,30.54592753129971,51.54965691428243,23.26389688326569,46.48752834395041,17.392411975314573,31.053818137564672,12.569378345860578,186.3919757561666,63.673428484046376,83.77161473574054,artifact_row+artifact_row+no_record_zero+no_record_zero,7.800000000000001,False,True,True,2345,7.800000000000001,14.0,11.0,11.0,13.0,8.0
