player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons,policy_1,persistence_1,future_sum,future_year1,persistence_sum,label_sources,realized_sum,contributor_any,appeared,any_no_record,horizon,realized_points,rank_future_sum,rank_future_year1,rank_origin_points,rank_draft,rank_persistence
00-0031610,2017,TE,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,6.0,204.0,3.0,,3,1,6.5968123240314,0.0,6.5968123240314,6.5968123240314,0.0,artifact_row,10.3,False,True,False,1,10.3,25.0,25.0,30.5,29.0,30.5
00-0031951,2017,TE,34.900000000000006,artifact_row,39.2,2.177777777777778,18,25.0,3,True,2015.0,5.0,173.0,3.0,,3,0,38.81359492798034,22.254942037283794,38.81359492798034,38.81359492798034,22.254942037283794,artifact_row,39.900000000000006,False,True,False,1,39.900000000000006,13.0,13.0,12.0,21.0,12.0
00-0032062,2017,TE,6.9,artifact_row,6.9,2.3000000000000003,3,26.0,3,True,2015.0,4.0,117.0,3.0,,3,0,4.747228023100437,3.917323981052504,4.747228023100437,4.747228023100437,3.917323981052504,artifact_row,13.7,False,True,False,1,13.7,27.0,27.0,23.0,11.0,24.0
00-0032117,2017,TE,54.6,artifact_row,68.4,4.885714285714286,14,25.0,3,True,2015.0,6.0,194.0,3.0,,3,0,51.81896463536948,38.83260294260743,51.81896463536948,51.81896463536948,38.83260294260743,artifact_row,22.6,False,True,False,1,22.6,8.0,8.0,6.0,26.0,5.0
00-0032120,2017,TE,1.8,artifact_row,14.2,2.3666666666666667,6,25.0,3,True,2015.0,7.0,220.0,3.0,,3,0,17.7610075157507,8.061739207383415,17.7610075157507,17.7610075157507,8.061739207383415,artifact_row,10.7,False,True,False,1,10.7,23.0,23.0,27.0,30.0,21.0
00-0032134,2017,TE,23.5,artifact_row,25.2,2.1,12,24.0,3,True,2015.0,5.0,157.0,3.0,,3,0,43.96799457066469,14.30674845253958,43.96799457066469,43.96799457066469,14.30674845253958,artifact_row,103.3,True,True,False,1,103.3,12.0,12.0,16.0,18.0,17.0
00-0032135,2017,TE,95.3,artifact_row,100.4,6.693333333333333,15,23.0,3,True,2015.0,5.0,160.0,3.0,,3,0,82.4796234799781,56.99990256487991,82.4796234799781,82.4796234799781,56.99990256487991,artifact_row,84.3,False,True,False,1,84.3,3.0,3.0,1.0,19.0,2.0
00-0032139,2017,TE,10.8,artifact_row,21.0,2.3333333333333335,9,24.0,2,True,2015.0,7.0,229.0,3.0,,3,1,28.42279721160531,11.922290377116315,28.42279721160531,28.42279721160531,11.922290377116315,no_record_zero,0.0,False,False,True,1,0.0,17.0,17.0,20.0,31.0,18.0
00-0032141,2017,TE,4.5,artifact_row,4.5,1.125,4,24.0,3,True,2015.0,7.0,246.0,3.0,,3,0,4.997208796630612,2.5547765093820676,4.997208796630612,4.997208796630612,2.5547765093820676,artifact_row,56.2,False,True,False,1,56.2,26.0,26.0,26.0,32.0,27.0
00-0032188,2017,TE,6.2,artifact_row,6.2,0.5166666666666667,12,26.0,3,True,2015.0,4.0,123.0,3.0,,3,0,12.451040292868855,3.519914301815293,12.451040292868855,12.451040292868855,3.519914301815293,no_record_zero,0.0,False,False,True,1,0.0,24.0,24.0,25.0,12.0,26.0
00-0032190,2017,TE,0.0,no_record_zero,0.0,,0,26.0,1,True,2015.0,7.0,256.0,3.0,,3,2,3.7861378205863274,0.0,3.7861378205863274,3.7861378205863274,0.0,no_record_zero,0.0,False,False,True,1,0.0,29.0,29.0,30.5,33.0,30.5
00-0032227,2017,TE,33.3,artifact_row,35.2,3.5200000000000005,10,25.0,2,True,2015.0,3.0,92.0,3.0,,3,1,36.89814313182248,19.98402958449973,36.89814313182248,36.89814313182248,19.98402958449973,artifact_row,71.1,False,True,False,1,71.1,14.0,14.0,13.0,7.0,13.0
00-0032256,2017,TE,17.0,artifact_row,17.0,2.8333333333333335,6,26.0,3,True,2015.0,3.0,68.0,3.0,,3,0,21.38132510755125,9.651377924332255,21.38132510755125,21.38132510755125,9.651377924332255,no_record_zero,0.0,False,False,True,1,0.0,20.0,20.0,19.0,5.0,20.0
00-0032394,2017,TE,30.4,artifact_row,30.4,3.04,10,24.0,2,True,2016.0,3.0,94.0,2.0,,2,0,32.1358894149162,17.258934641158856,32.1358894149162,32.1358894149162,17.258934641158856,artifact_row,70.2,False,True,False,1,70.2,15.0,15.0,14.0,8.0,14.0
00-0032429,2017,TE,17.200000000000003,artifact_row,17.200000000000003,1.9111111111111112,9,25.0,2,True,2016.0,6.0,184.0,2.0,,2,0,21.79803891798188,9.76492354697146,21.79803891798188,21.79803891798188,9.76492354697146,no_record_zero,0.0,False,False,True,1,0.0,19.0,19.0,18.0,24.0,19.0
00-0032430,2017,TE,19.0,artifact_row,25.5,2.8333333333333335,9,24.0,2,True,2016.0,6.0,188.0,2.0,,2,0,24.5955151855896,14.477066886498385,24.5955151855896,24.5955151855896,14.477066886498385,artifact_row,8.6,False,True,False,1,8.6,18.0,18.0,17.0,25.0,16.0
00-0033080,2017,TE,76.5,artifact_row,76.5,4.78125,16,24.0,2,True,2016.0,4.0,138.0,2.0,,2,0,67.64851500972405,43.431200659495154,67.64851500972405,67.64851500972405,43.431200659495154,artifact_row,18.4,False,True,False,1,18.4,4.0,4.0,4.0,14.0,4.0
00-0033110,2017,TE,60.5,artifact_row,62.6,4.173333333333334,15,24.0,2,True,2016.0,4.0,110.0,2.0,,2,0,52.55253205989405,35.53977988607054,52.55253205989405,52.55253205989405,35.53977988607054,artifact_row,60.6,False,True,False,1,60.6,7.0,7.0,5.0,10.0,6.0
00-0033112,2017,TE,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,6.0,177.0,2.0,,2,1,2.50479718526694,0.0,2.50479718526694,2.50479718526694,0.0,artifact_row,0.0,False,False,False,1,0.0,32.0,32.0,30.5,23.0,30.5
00-0033117,2017,TE,0.0,artifact_row,0.0,0.0,3,26.0,1,True,2016.0,3.0,70.0,2.0,,2,1,1.0180064148494463,0.0,1.0180064148494463,1.0180064148494463,0.0,artifact_row,0.0,False,True,False,1,0.0,33.0,33.0,30.5,6.0,30.5
00-0033288,2017,TE,92.5,artifact_row,106.5,7.1,15,24.0,1,True,2017.0,5.0,146.0,1.0,,1,0,83.5750180227811,60.4630440553756,83.5750180227811,83.5750180227811,60.4630440553756,artifact_row,228.8,True,True,False,1,228.8,2.0,2.0,2.0,16.0,1.0
00-0033528,2017,TE,9.3,artifact_row,9.3,3.1,3,23.0,1,True,2017.0,5.0,154.0,1.0,,1,0,19.19722250016304,5.279871452722941,19.19722250016304,19.19722250016304,5.279871452722941,artifact_row,15.1,False,True,False,1,15.1,21.0,21.0,21.0,17.0,22.0
00-0033559,2017,TE,8.6,artifact_row,8.6,1.4333333333333331,6,23.0,1,True,2017.0,4.0,127.0,1.0,,1,0,18.884767728086818,4.882461773485729,18.884767728086818,18.884767728086818,4.882461773485729,artifact_row,37.0,False,True,False,1,37.0,22.0,22.0,22.0,13.0,23.0
00-0033576,2017,TE,0.0,artifact_row,0.0,0.0,3,23.0,1,True,2017.0,5.0,174.0,1.0,,1,0,4.611212253188425,0.0,4.611212253188425,4.611212253188425,0.0,artifact_row,9.8,False,True,False,1,9.8,28.0,28.0,30.5,22.0,30.5
00-0033858,2017,TE,41.5,artifact_row,50.6,3.1625,16,22.0,1,True,2017.0,3.0,100.0,1.0,,1,0,62.50957291914218,28.72704252771836,62.50957291914218,62.50957291914218,28.72704252771836,artifact_row,63.8,False,True,False,1,63.8,5.0,5.0,11.0,9.0,9.0
00-0033885,2017,TE,88.89999999999999,artifact_row,94.7,5.91875,16,21.0,1,True,2017.0,1.0,29.0,1.0,,1,0,84.84156641747273,53.76385231966263,84.84156641747273,84.84156641747273,53.76385231966263,artifact_row,134.7,True,True,False,1,134.7,1.0,1.0,3.0,1.0,3.0
00-0033895,2017,TE,49.1,artifact_row,53.1,3.54,15,23.0,1,True,2017.0,2.0,44.0,1.0,,1,0,60.127378050014954,30.1463628107084,60.127378050014954,60.127378050014954,30.1463628107084,artifact_row,86.60000000000001,True,True,False,1,86.60000000000001,6.0,6.0,8.0,2.0,8.0
00-0033896,2017,TE,42.7,artifact_row,42.7,6.1000000000000005,7,23.0,1,True,2017.0,2.0,45.0,1.0,,1,0,51.12556687514564,24.24199043346984,51.12556687514564,51.12556687514564,24.24199043346984,artifact_row,17.8,False,True,False,1,17.8,10.0,10.0,10.0,3.0,11.0
00-0031545,2017,WR,2.6,artifact_row,2.6,2.6,1,25.0,2,True,2015.0,1.0,7.0,3.0,,3,1,8.118972460151053,1.395264838527547,8.118972460151053,8.118972460151053,1.395264838527547,artifact_row,10.0,False,True,False,1,10.0,45.0,45.0,40.0,2.5,42.0
00-0031560,2017,WR,12.8,artifact_row,12.8,6.4,2,23.0,3,True,2015.0,3.0,70.0,3.0,,3,0,27.566940629188913,6.868996128135616,27.566940629188913,27.566940629188913,6.868996128135616,no_record_zero,0.0,False,False,True,1,0.0,30.0,30.0,32.0,12.0,36.0
00-0031570,2017,WR,54.9,artifact_row,61.4,5.116666666666666,12,26.0,3,True,2015.0,4.0,107.0,3.0,,3,0,49.78883846696147,32.94971580215053,49.78883846696147,49.78883846696147,32.94971580215053,artifact_row,39.3,False,True,False,1,39.3,11.0,11.0,8.0,24.5,9.0
00-0031600,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,5.0,175.0,3.0,,3,1,2.366639604598285,0.0,2.366639604598285,2.366639604598285,0.0,no_record_zero,0.0,False,False,True,1,0.0,50.0,50.0,50.5,45.0,51.0
00-0031934,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,2.0,37.0,3.0,,3,1,1.2600940504308824,0.0,1.2600940504308824,1.2600940504308824,0.0,no_record_zero,0.0,False,False,True,1,0.0,54.0,54.0,50.5,9.5,51.0
00-0031953,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,6.0,186.0,3.0,,3,1,0.3463710051617681,0.0,0.3463710051617681,0.3463710051617681,0.0,artifact_row,0.0,False,True,False,1,0.0,58.5,58.5,50.5,47.5,51.0
00-0031962,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,7.0,238.0,3.0,,3,1,0.3463710051617681,0.0,0.3463710051617681,0.3463710051617681,0.0,no_record_zero,0.0,False,False,True,1,0.0,58.5,58.5,50.5,56.0,51.0
00-0032054,2017,WR,17.7,artifact_row,17.7,1.6090909090909091,11,24.0,2,True,2015.0,1.0,26.0,3.0,,3,1,28.281628411537373,9.498533708437533,28.281628411537373,28.281628411537373,9.498533708437533,artifact_row,48.2,False,True,False,1,48.2,29.0,29.0,26.0,7.0,27.0
00-0032064,2017,WR,0.0,no_record_zero,0.0,,0,26.0,1,True,2015.0,4.0,132.0,3.0,,3,2,2.3268571726940808,0.0,2.3268571726940808,2.3268571726940808,0.0,no_record_zero,0.0,False,False,True,1,0.0,51.0,51.0,50.5,34.0,51.0
00-0032070,2017,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2015.0,7.0,234.0,3.0,,3,2,0.3732623474250033,0.0,0.3732623474250033,0.3732623474250033,0.0,no_record_zero,0.0,False,False,True,1,0.0,57.0,57.0,50.5,55.0,51.0
00-0032115,2017,WR,20.9,artifact_row,29.4,2.1,14,25.0,2,True,2015.0,6.0,184.0,3.0,,3,1,35.27137142281243,15.777225481811492,35.27137142281243,35.27137142281243,15.777225481811492,artifact_row,0.0,False,True,False,1,0.0,19.0,19.0,23.0,46.0,19.0
00-0032123,2017,WR,22.4,artifact_row,22.4,3.733333333333334,6,25.0,2,True,2015.0,7.0,245.0,3.0,,3,1,24.351306732817473,12.020743224237329,24.351306732817473,24.351306732817473,12.020743224237329,no_record_zero,0.0,False,False,True,1,0.0,33.0,33.0,21.0,59.0,23.0
00-0032128,2017,WR,28.5,artifact_row,28.5,5.7,5,25.0,3,True,2015.0,3.0,76.0,3.0,,3,0,36.64383000410616,15.294249191551955,36.64383000410616,36.64383000410616,15.294249191551955,artifact_row,91.4,False,True,False,1,91.4,17.0,17.0,18.0,14.0,20.0
00-0032166,2017,WR,13.000000000000002,artifact_row,13.000000000000002,1.8571428571428577,7,24.0,3,True,2015.0,3.0,87.0,3.0,,3,0,17.953968182166033,6.976324192637736,17.953968182166033,17.953968182166033,6.976324192637736,artifact_row,2.2,False,True,False,1,2.2,37.0,37.0,31.0,19.0,35.0
00-0032170,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,5.0,139.0,3.0,,3,1,1.3191888529173674,0.0,1.3191888529173674,1.3191888529173674,0.0,artifact_row,10.0,False,True,False,1,10.0,53.0,53.0,50.5,36.5,51.0
00-0032208,2017,WR,26.5,artifact_row,39.1,3.0076923076923077,13,24.0,3,True,2015.0,1.0,29.0,3.0,,3,0,43.64335164854119,20.982636610164263,43.64335164854119,43.64335164854119,20.982636610164263,artifact_row,65.9,False,True,False,1,65.9,15.0,15.0,19.0,8.0,17.0
00-0032365,2017,WR,0.0,no_record_zero,0.0,,0,23.0,1,True,2016.0,7.0,229.0,2.0,,2,1,9.96616078908112,0.0,9.96616078908112,9.96616078908112,0.0,no_record_zero,0.0,False,False,True,1,0.0,43.0,43.0,50.5,53.0,51.0
00-0032398,2017,WR,52.3,artifact_row,59.900000000000006,4.607692307692308,13,24.0,2,True,2016.0,4.0,107.0,2.0,,2,0,47.9188334434449,32.14475531838464,47.9188334434449,47.9188334434449,32.14475531838464,artifact_row,42.4,False,True,False,1,42.4,12.0,12.0,9.0,24.5,10.0
00-0032400,2017,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2016.0,4.0,112.0,2.0,,2,1,18.205947681266796,0.0,18.205947681266796,18.205947681266796,0.0,no_record_zero,0.0,False,False,True,1,0.0,36.0,36.0,50.5,27.0,51.0
00-0032423,2017,WR,4.7,artifact_row,13.3,0.8866666666666667,15,24.0,2,True,2016.0,5.0,163.0,2.0,,2,0,17.63954257629186,7.137316289390914,17.63954257629186,17.63954257629186,7.137316289390914,artifact_row,0.0,False,True,False,1,0.0,38.0,38.0,38.0,40.0,34.0
00-0032441,2017,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,6.0,213.0,2.0,,2,1,2.9795275199861626,0.0,2.9795275199861626,2.9795275199861626,0.0,no_record_zero,0.0,False,False,True,1,0.0,49.0,49.0,50.5,51.0,51.0
00-0032775,2017,WR,35.1,artifact_row,57.9,5.263636363636364,11,23.0,2,True,2016.0,4.0,126.0,2.0,,2,0,44.954258290296224,31.07147467336345,44.954258290296224,44.954258290296224,31.07147467336345,artifact_row,58.9,False,True,False,1,58.9,14.0,14.0,16.0,32.0,11.0
00-0032791,2017,WR,40.9,artifact_row,46.5,3.1,15,25.0,2,True,2016.0,6.0,186.0,2.0,,2,0,35.098071765174716,24.953774996742663,35.098071765174716,35.098071765174716,24.953774996742663,artifact_row,72.3,False,True,False,1,72.3,20.0,20.0,12.0,47.5,13.5
00-0032795,2017,WR,0.0,artifact_row,0.0,0.0,7,23.0,2,True,2016.0,6.0,199.0,2.0,,2,0,7.575670293911742,0.0,7.575670293911742,7.575670293911742,0.0,artifact_row,37.0,False,True,False,1,37.0,46.0,46.0,50.5,49.0,51.0
00-0032801,2017,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,7.0,230.0,2.0,,2,1,0.659370554519472,0.0,0.659370554519472,0.659370554519472,0.0,no_record_zero,0.0,False,False,True,1,0.0,56.0,56.0,50.5,54.0,51.0
00-0032951,2017,WR,35.400000000000006,artifact_row,40.0,2.857142857142857,14,22.0,2,True,2016.0,1.0,23.0,2.0,,2,0,34.815505426395234,21.4656129004238,34.815505426395234,34.815505426395234,21.4656129004238,artifact_row,69.5,False,True,False,1,69.5,21.0,21.0,15.0,6.0,16.0
00-0032959,2017,WR,1.3,artifact_row,1.3,1.3,1,25.0,2,True,2016.0,7.0,241.0,2.0,,2,0,2.046172092795977,0.6976324192637735,2.046172092795977,2.046172092795977,0.6976324192637735,artifact_row,4.5,False,True,False,1,4.5,52.0,52.0,42.0,58.0,43.0
00-0032966,2017,WR,62.7,artifact_row,65.5,7.277777777777778,9,23.0,2,True,2016.0,1.0,15.0,2.0,,2,0,74.72493278563049,35.14994112444397,74.72493278563049,74.72493278563049,35.14994112444397,artifact_row,12.6,False,True,False,1,12.6,5.0,5.0,6.5,5.0,7.0
00-0032974,2017,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,5.0,154.0,2.0,,2,1,1.1483561971661989,0.0,1.1483561971661989,1.1483561971661989,0.0,no_record_zero,0.0,False,False,True,1,0.0,55.0,55.0,50.5,39.0,51.0
00-0032977,2017,WR,46.8,artifact_row,68.6,4.8999999999999995,14,23.0,2,True,2016.0,5.0,172.0,2.0,,2,0,54.558067830789675,36.81352612422681,54.558067830789675,54.558067830789675,36.81352612422681,artifact_row,105.6,True,True,False,1,105.6,9.0,9.0,11.0,43.5,6.0
00-0033060,2017,WR,13.9,artifact_row,13.9,3.475,4,23.0,2,True,2016.0,3.0,86.0,2.0,,2,0,15.484091804978195,7.45930048289727,15.484091804978195,15.484091804978195,7.45930048289727,artifact_row,18.8,False,True,False,1,18.8,39.0,39.0,29.0,18.0,33.0
00-0033069,2017,WR,38.400000000000006,artifact_row,41.3,4.130000000000001,10,25.0,2,True,2016.0,3.0,85.0,2.0,,2,0,34.18364392882839,22.163245319687572,34.18364392882839,34.18364392882839,22.163245319687572,no_record_zero,0.0,False,False,True,1,0.0,24.0,24.0,14.0,17.0,15.0
00-0033079,2017,WR,62.7,artifact_row,62.7,4.478571428571429,14,23.0,2,True,2016.0,4.0,114.0,2.0,,2,0,54.82980898962202,33.647348221414305,54.82980898962202,54.82980898962202,33.647348221414305,no_record_zero,0.0,False,False,True,1,0.0,8.0,8.0,6.5,28.0,8.0
00-0033111,2017,WR,21.0,artifact_row,26.0,1.5294117647058822,17,22.0,2,True,2016.0,4.0,117.0,2.0,,2,0,34.02992782165515,13.95264838527547,34.02992782165515,34.02992782165515,13.95264838527547,artifact_row,0.0,False,True,False,1,0.0,25.0,25.0,22.0,29.5,22.0
00-0033114,2017,WR,3.8,artifact_row,14.3,2.3833333333333333,6,23.0,2,True,2016.0,6.0,206.0,2.0,,2,0,12.82161593573855,7.673956611901509,12.82161593573855,12.82161593573855,7.673956611901509,no_record_zero,0.0,False,False,True,1,0.0,40.0,40.0,39.0,50.0,32.0
00-0033282,2017,WR,32.9,artifact_row,32.9,4.1125,8,21.0,1,True,2017.0,2.0,40.0,1.0,,1,0,47.50161209537593,17.655466610598573,47.50161209537593,47.50161209537593,17.655466610598573,artifact_row,123.6,True,True,False,1,123.6,13.0,13.0,17.0,11.0,18.0
00-0033460,2017,WR,-0.7999999999999998,artifact_row,-0.7999999999999998,-0.2666666666666666,3,22.0,1,True,2017.0,1.0,9.0,1.0,,1,0,6.472998060596962,-0.4293122580084758,6.472998060596962,6.472998060596962,-0.4293122580084758,artifact_row,83.8,False,True,False,1,83.8,47.0,47.0,59.0,4.0,59.0
00-0033464,2017,WR,2.0,artifact_row,3.8,0.5428571428571428,7,24.0,1,True,2017.0,4.0,139.0,1.0,,1,0,12.264795740179652,2.039233225540261,12.264795740179652,12.264795740179652,2.039233225540261,artifact_row,-0.4,False,True,False,1,-0.4,41.0,41.0,41.0,36.5,40.0
00-0033466,2017,WR,5.6000000000000005,artifact_row,7.300000000000001,0.6636363636363637,11,22.0,1,True,2017.0,5.0,172.0,1.0,,1,0,25.45122091353774,3.917474354327344,25.45122091353774,25.45122091353774,3.917474354327344,artifact_row,54.5,False,True,False,1,54.5,31.0,31.0,37.0,43.5,38.5
00-0033536,2017,WR,18.700000000000003,artifact_row,20.500000000000004,2.277777777777778,9,23.0,1,True,2017.0,1.0,7.0,1.0,,1,0,30.31766363401281,11.001126611467198,30.31766363401281,30.31766363401281,11.001126611467198,artifact_row,163.8,True,True,False,1,163.8,27.0,27.0,24.0,2.5,24.0
00-0033552,2017,WR,0.0,artifact_row,0.0,0.0,5,23.0,1,True,2017.0,3.0,101.0,1.0,,1,0,8.462854065802105,0.0,8.462854065802105,8.462854065802105,0.0,artifact_row,0.0,False,True,False,1,0.0,44.0,44.0,50.5,22.0,51.0
00-0033555,2017,WR,39.1,artifact_row,46.5,3.3214285714285716,14,24.0,1,True,2017.0,4.0,118.0,1.0,,1,0,50.09362932218941,24.953774996742663,50.09362932218941,50.09362932218941,24.953774996742663,no_record_zero,0.0,False,False,True,1,0.0,10.0,10.0,13.0,31.0,13.5
00-0033562,2017,WR,9.4,artifact_row,16.6,1.0375,16,23.0,1,True,2017.0,4.0,133.0,1.0,,1,0,36.38066825100708,8.908229353675878,36.38066825100708,36.38066825100708,8.908229353675878,artifact_row,68.2,False,True,False,1,68.2,18.0,18.0,34.5,35.0,30.0
00-0033572,2017,WR,16.7,artifact_row,16.7,1.2846153846153845,13,22.0,1,True,2017.0,5.0,165.0,1.0,,1,0,34.7726136002563,8.961893385926937,34.7726136002563,34.7726136002563,8.961893385926937,artifact_row,1.7000000000000002,False,True,False,1,1.7000000000000002,22.0,22.0,27.0,41.0,29.0
00-0033573,2017,WR,0.0,artifact_row,3.1,1.0333333333333334,3,22.0,1,True,2017.0,5.0,166.0,1.0,,1,0,11.75970466861701,1.6635849997828445,11.75970466861701,11.75970466861701,1.6635849997828445,artifact_row,5.800000000000001,False,True,False,1,5.800000000000001,42.0,42.0,50.5,42.0,41.0
00-0033591,2017,WR,7.300000000000001,artifact_row,7.300000000000001,1.042857142857143,7,21.0,1,True,2017.0,7.0,239.0,1.0,,1,0,22.23702483311758,3.917474354327344,22.23702483311758,22.23702483311758,3.917474354327344,artifact_row,9.1,False,True,False,1,9.1,34.0,34.0,36.0,57.0,38.5
00-0033839,2017,WR,65.0,artifact_row,82.4,8.24,10,24.0,1,True,2017.0,4.0,110.0,1.0,,1,0,80.30619895575445,44.219162574873025,80.30619895575445,80.30619895575445,44.219162574873025,artifact_row,177.50000000000003,True,True,False,1,177.50000000000003,4.0,4.0,5.0,26.0,4.0
00-0033840,2017,WR,15.9,artifact_row,18.4,2.3,8,22.0,1,True,2017.0,4.0,141.0,1.0,,1,0,30.665621963443197,9.874181934194944,30.665621963443197,30.665621963443197,9.874181934194944,no_record_zero,0.0,False,False,True,1,0.0,26.0,26.0,28.0,38.0,26.0
00-0033859,2017,WR,18.5,artifact_row,18.5,2.0555555555555554,9,21.0,1,True,2017.0,4.0,128.0,1.0,,1,0,34.26027127217242,9.927845966446004,34.26027127217242,34.26027127217242,9.927845966446004,artifact_row,2.2,False,True,False,1,2.2,23.0,23.0,25.0,33.0,25.0
00-0033871,2017,WR,69.5,artifact_row,100.3,7.715384615384616,13,22.0,1,True,2017.0,1.0,5.0,1.0,,1,0,93.78700443412292,53.825024347812686,93.78700443412292,93.78700443412292,53.825024347812686,artifact_row,173.8,True,True,False,1,173.8,1.0,1.0,2.0,1.0,1.0
00-0033891,2017,WR,66.10000000000001,artifact_row,74.60000000000001,4.973333333333334,15,22.0,1,True,2017.0,2.0,37.0,1.0,,1,0,74.16361165449705,40.0333680592904,74.16361165449705,74.16361165449705,40.0333680592904,artifact_row,137.9,True,True,False,1,137.9,6.0,6.0,4.0,9.5,5.0
00-0033911,2017,WR,48.900000000000006,artifact_row,52.3,2.905555555555556,18,22.0,1,True,2017.0,3.0,72.0,1.0,,1,0,61.5308371952436,28.06628886730412,61.5308371952436,61.5308371952436,28.06628886730412,artifact_row,84.8,False,True,False,1,84.8,7.0,7.0,10.0,13.0,12.0
00-0033916,2017,WR,11.3,artifact_row,16.900000000000002,1.4083333333333334,12,24.0,1,True,2017.0,3.0,79.0,1.0,,1,0,28.38757286475709,9.069221450429056,28.38757286475709,28.38757286475709,9.069221450429056,no_record_zero,0.0,False,False,True,1,0.0,28.0,28.0,33.0,15.0,28.0
00-0033921,2017,WR,68.4,artifact_row,92.5,6.166666666666667,15,21.0,1,True,2017.0,3.0,84.0,1.0,,1,0,88.34941506300352,49.63922983223003,88.34941506300352,88.34941506300352,49.63922983223003,artifact_row,155.8,True,True,False,1,155.8,2.0,2.0,3.0,16.0,3.0
00-0033932,2017,WR,78.6,artifact_row,94.6,8.6,11,24.0,1,True,2017.0,3.0,96.0,1.0,,1,0,87.9638865317637,50.766174509502285,87.9638865317637,87.9638865317637,50.766174509502285,artifact_row,207.1,True,True,False,1,207.1,3.0,3.0,1.0,20.0,2.0
00-0033933,2017,WR,9.4,artifact_row,9.4,1.5666666666666669,6,23.0,1,True,2017.0,3.0,98.0,1.0,,1,0,18.21047453086783,5.044419031599594,18.21047453086783,18.21047453086783,5.044419031599594,artifact_row,30.0,False,True,False,1,30.0,35.0,35.0,34.5,21.0,37.0
00-0033937,2017,WR,13.6,artifact_row,15.1,1.8875,8,23.0,1,True,2017.0,3.0,106.0,1.0,,1,0,24.965959983063435,8.103268869909984,24.965959983063435,24.965959983063435,8.103268869909984,no_record_zero,0.0,False,False,True,1,0.0,32.0,32.0,30.0,23.0,31.0
00-0033943,2017,WR,23.8,artifact_row,27.4,2.4909090909090907,11,22.0,1,True,2017.0,4.0,117.0,1.0,,1,0,40.177999691459945,14.703944836790305,40.177999691459945,40.177999691459945,14.703944836790305,artifact_row,78.5,False,True,False,1,78.5,16.0,16.0,20.0,29.5,21.0
00-0033968,2017,WR,0.0,artifact_row,0.0,0.0,2,23.0,1,True,2017.0,7.0,219.0,1.0,,1,0,4.8862752879825715,0.0,4.8862752879825715,4.8862752879825715,0.0,artifact_row,0.0,False,True,False,1,0.0,48.0,48.0,50.5,52.0,51.0
00-0032431,2018,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2016.0,6.0,191.0,3.0,,3,2,1.2696097008375002,0.0,1.2696097008375002,1.2696097008375002,0.0,no_record_zero,0.0,False,False,True,1,0.0,8.0,8.0,4.5,7.0,5.0
00-0032784,2018,QB,0.0,no_record_zero,0.0,,0,26.0,2,True,2016.0,5.0,162.0,3.0,,3,1,13.764834105805337,0.0,13.764834105805337,13.764834105805337,0.0,no_record_zero,0.0,False,False,True,1,0.0,2.0,2.0,4.5,4.0,5.0
00-0032792,2018,QB,0.0,artifact_row,4.68,2.34,2,25.0,2,True,2016.0,6.0,187.0,3.0,,3,1,3.460209700699023,2.7652703911875647,3.460209700699023,3.460209700699023,2.7652703911875647,no_record_zero,0.0,False,False,True,1,0.0,6.0,6.0,4.5,6.0,2.0
00-0033108,2018,QB,0.0,no_record_zero,0.0,,0,24.0,2,True,2016.0,1.0,26.0,3.0,,3,1,13.68573522174803,0.0,13.68573522174803,13.68573522174803,0.0,no_record_zero,0.0,False,False,True,1,0.0,3.0,3.0,4.5,1.0,5.0
00-0033597,2018,QB,-0.1,artifact_row,-0.1,-0.1,1,24.0,1,True,2017.0,7.0,253.0,2.0,,2,1,5.020411044374682,-0.0590869741706744,5.020411044374682,5.020411044374682,-0.0590869741706744,no_record_zero,0.0,False,False,True,1,0.0,5.0,5.0,7.0,8.0,7.0
00-0033949,2018,QB,0.82,artifact_row,0.82,0.1639999999999999,5,23.0,1,True,2017.0,4.0,135.0,2.0,,2,1,17.251971187872584,0.4845131881995306,17.251971187872584,17.251971187872584,0.4845131881995306,no_record_zero,0.0,False,False,True,1,0.0,1.0,1.0,2.0,3.0,3.0
00-0033958,2018,QB,12.84,artifact_row,12.84,3.21,4,24.0,2,True,2017.0,5.0,171.0,2.0,,2,0,13.054417114354209,7.586767483514603,13.054417114354209,13.054417114354209,7.586767483514603,no_record_zero,0.0,False,False,True,1,0.0,4.0,4.0,1.0,5.0,1.0
