player_id,position,feature_season,forecast_cutoff,arm,identity_status,forecast_season_year1,p_appear_year1,e_points_year1_given_appear,e_games_year1_given_appear,e_points_year1,e_games_year1,forecast_season_year2,p_appear_year2,e_points_year2_given_appear,e_games_year2_given_appear,e_points_year2,e_games_year2
00-0034791,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.832974955903742,62.337110703900606,11.651687177050565,51.925252039748294,9.705563612507891,2027,0.5424109310201454,52.36313261929256,10.092427178409993,28.40233551516182,5.474242822094383
00-0034844,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9560956270931461,160.14507829122488,13.416244440038154,153.11400905472962,12.827212641133213,2027,0.8462428300067781,147.51628982561297,12.23379817607178,124.83460257412682,10.352763990250743
00-0034975,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7526054060338878,59.46472644392235,9.132241601089593,44.75347459002225,6.872974398187595,2027,0.46621697735919665,51.87949588954787,9.044850983284455,24.187101760543875,4.216863086091236
00-0035243,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5623592764114799,43.0282489311331,6.646342990755295,24.197334934165042,3.737632635063659,2027,0.27992670527581703,37.69083350472636,7.668906174498152,10.550670842077427,2.1467316384966377
00-0035250,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8933176257180097,79.23996765333706,12.042632461103874,70.78645976605095,10.757895837547945,2027,0.693313163509116,68.57007788012822,10.66176565489368,47.540537617138156,7.391942474787179
00-0035261,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9341501001752465,123.86527939486547,12.800283767536108,115.70876315494847,11.957386363715436,2027,0.7869158757450941,112.11490825120507,11.528860956689623,88.22500121057791,9.072243716076839
00-0035291,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5246899053295279,11.330905974185242,6.843796564720327,5.945211982893037,3.5908709716376563,2027,0.25277778861842604,14.088295316243958,7.405200245489208,3.5612081354434766,1.8718701423313877
00-0035537,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8876433484128191,74.31379687667484,11.958995628575641,65.96414749288175,10.615322923403149,2027,0.6816744649475079,63.76318102098338,10.566047342357763,43.46573230582994,7.202604668711766
00-0035567,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.3588495623046247,0.0,5.836691534681529,0.0,2.0944942025275752,2027,0.14198079872189537,0.07617665955176785,6.436497967162608,0.010815622967125899,0.913859122349603
00-0035594,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5665203715802642,0.0,7.325279426918377,0.0,4.1499200228670645,2027,0.30096361466620286,-0.038088329775883924,7.527512356230724,-0.01146320140594839,2.2655073281757043
00-0035628,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.47168696775780355,0.0,7.131495676016183,0.0,3.3638335709979605,2027,0.20414256539973327,0.47610412219854903,7.183815725328027,0.0971931169029999,1.466522571527409
00-0035685,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9257384999896947,112.92338477564394,12.614511603049866,104.53752483596375,11.677739049509983,2027,0.7660424123570949,101.43794205112805,11.316253693080435,77.70576583338533,8.668730277892221
00-0035700,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9615030654099214,167.68533105058168,13.22844057147337,161.22995982941177,12.719186160064618,2027,0.8714034447405137,153.44154808969077,12.324666972859506,133.70949357167373,10.739757255429412
00-0036139,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9589785052645106,143.24724808535416,13.549142311150145,137.37103185214744,12.993336241162902,2027,0.8646234833156305,131.58524706181856,12.202012612740292,113.7716946675374,10.55014664868877
00-0036158,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8713344304006958,113.7237476465679,10.105438389355255,99.09141687865471,8.805216402938186,2027,0.6662438278134659,97.9226800185067,10.219587918330863,65.2403811652831,6.808737373385004
00-0036187,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.6343980509314823,2.520594845411239,8.53324712107635,1.5990604571168308,5.413475341727519,2027,0.3414564046571615,2.893314022214828,8.114489750611044,0.9879406035696258,2.770744495871034
00-0036223,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9863594264500641,234.7710657530799,14.787216608775235,231.5686537632782,14.585510493024403,2027,0.9519312623468947,220.0487559300753,13.924730055917493,209.4712900103803,13.255385859969286
00-0036265,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5383784448910403,2.5021000970432397,6.745884317741081,1.3470767592078603,3.631838708400299,2027,0.27866466213488333,8.123071971383224,7.354104657992319,2.263613106402847,2.0493290898240013
00-0036275,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9730291955866778,166.49328748736838,13.99579877374362,162.00282959441554,13.618320822408766,2027,0.9121155144951314,154.49119025244875,12.774149593532812,140.9138114820775,11.651500028742953
00-0036328,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5916269339326103,30.280315139667515,6.84969806019777,17.914650004594694,4.0524658617189555,2027,0.32073782786682487,29.416067653290018,7.7177554693546,9.43484564349981,2.475376125248102
00-0036414,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5257491919540761,3.564121205490949,6.08028611813849,1.873833843813254,3.1967055134608975,2027,0.2851341795227854,10.977186556304446,7.143001936012053,3.1299710822004183,2.0367139963544645
00-0036425,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.46991992310236047,0.0,6.143803193659481,0.0,2.8870955243205,2027,0.23011945950600213,0.3999274626467812,6.90989291155147,0.09203109154588414,1.5901008220505797
00-0036555,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9376629353772383,111.27792575551032,12.322735916992272,104.3411865066022,11.554572731805498,2027,0.8209684391362524,99.43016505791071,11.349092016786562,81.6290274106529,9.317246358634966
00-0036755,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.6816598599855149,31.033131618399167,7.650076216707042,21.15404015391003,5.21474988275904,2027,0.424903530293306,30.391302129117058,8.205027831750915,12.913371564872305,3.486345291865794
00-0036842,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.6661285198264032,10.27416133666118,8.349064906262354,6.843911883647772,5.56155024794311,2027,0.39020002493449324,10.975307169102287,8.20950335507663,4.282565131047435,3.2033484138507067
00-0036875,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9619954869950377,149.9796814801258,13.663445982272064,144.27977672483425,13.144173371746206,2027,0.8730584865399262,138.28480789605078,12.332827639872711,120.73072509319053,10.76727983402504
00-0036906,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.49607112479773613,0.0,6.2943494922103005,0.0,3.122445032470823,2027,0.24784884574664506,5.085467799924311,7.082185874116119,1.260427324292971,1.7553115942628745
00-0036919,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.968741516997113,153.6305082371948,13.77741371103101,148.82825160673755,13.346752658721003,2027,0.9000950603057194,141.69121630086687,12.524218444133474,127.5355638811195,11.272987155754322
00-0036924,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8909320355840085,87.85392408830697,10.821622227419223,78.27187542203828,9.64132991939576,2027,0.7213060621171069,77.34344865105327,10.36566295190995,55.788298377047894,7.476815525075352
00-0036973,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9766840332805857,179.13712581413475,14.21046664389942,174.96037055044084,13.879135876562914,2027,0.922642021367631,167.07329230698247,13.019826595708329,154.14884013065938,12.012639128120375
00-0036997,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9741748073288188,175.62328162337178,13.467179119859491,171.0877765379031,13.119386624351812,2027,0.9213210717778721,160.91374082684024,12.719812196750256,148.25322016237118,11.719031005923197
00-0037085,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8993152828918165,48.31992407832679,11.989444091205222,43.454846191811555,10.782290304597842,2027,0.7388688919791775,36.89483382068149,10.477973629476786,27.260444984842817,7.7418487657985535
00-0037120,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7397573456268542,13.273625705847408,8.503957530038921,9.819262119002058,6.290865049745092,2027,0.5115540062298896,14.375355120627448,8.508690970650125,7.353770502934329,4.352654953808159
