gsis_id,name,position,team,draft_season,pick,round,age_at_draft,coverage_status,p_qual_year1,p_qual_year2,p_qual_year3,p_qual_year4,p_qual_year5,p_qual_year6,e_ppg_given_qual_year1,e_ppg_given_qual_year2,e_ppg_given_qual_year3,e_ppg_given_qual_year4,e_ppg_given_qual_year5,e_ppg_given_qual_year6,p_played_h1,p_qual_h1,e_qual_seasons_h1,e_qual_seasons_given_qual_h1,p_played_h2,p_qual_h2,e_qual_seasons_h2,e_qual_seasons_given_qual_h2,p_played_h3,p_qual_h3,e_qual_seasons_h3,e_qual_seasons_given_qual_h3,p_played_h4,p_qual_h4,e_qual_seasons_h4,e_qual_seasons_given_qual_h4,p_played_h5,p_qual_h5,e_qual_seasons_h5,e_qual_seasons_given_qual_h5,p_played_h6,p_qual_h6,e_qual_seasons_h6,e_qual_seasons_given_qual_h6,model_version,p_qual_year1_lo90,p_qual_year1_hi90,p_qual_year2_lo90,p_qual_year2_hi90,p_qual_year3_lo90,p_qual_year3_hi90,p_qual_year4_lo90,p_qual_year4_hi90,p_qual_year5_lo90,p_qual_year5_hi90,p_qual_year6_lo90,p_qual_year6_hi90,e_ppg_given_qual_year1_lo90,e_ppg_given_qual_year1_hi90,e_ppg_given_qual_year2_lo90,e_ppg_given_qual_year2_hi90,e_ppg_given_qual_year3_lo90,e_ppg_given_qual_year3_hi90,e_ppg_given_qual_year4_lo90,e_ppg_given_qual_year4_hi90,e_ppg_given_qual_year5_lo90,e_ppg_given_qual_year5_hi90,e_ppg_given_qual_year6_lo90,e_ppg_given_qual_year6_hi90,p_played_h1_lo90,p_played_h1_hi90,p_qual_h1_lo90,p_qual_h1_hi90,e_qual_seasons_h1_lo90,e_qual_seasons_h1_hi90,e_qual_seasons_given_qual_h1_lo90,e_qual_seasons_given_qual_h1_hi90,p_played_h2_lo90,p_played_h2_hi90,p_qual_h2_lo90,p_qual_h2_hi90,e_qual_seasons_h2_lo90,e_qual_seasons_h2_hi90,e_qual_seasons_given_qual_h2_lo90,e_qual_seasons_given_qual_h2_hi90,p_played_h3_lo90,p_played_h3_hi90,p_qual_h3_lo90,p_qual_h3_hi90,e_qual_seasons_h3_lo90,e_qual_seasons_h3_hi90,e_qual_seasons_given_qual_h3_lo90,e_qual_seasons_given_qual_h3_hi90,p_played_h4_lo90,p_played_h4_hi90,p_qual_h4_lo90,p_qual_h4_hi90,e_qual_seasons_h4_lo90,e_qual_seasons_h4_hi90,e_qual_seasons_given_qual_h4_lo90,e_qual_seasons_given_qual_h4_hi90,p_played_h5_lo90,p_played_h5_hi90,p_qual_h5_lo90,p_qual_h5_hi90,e_qual_seasons_h5_lo90,e_qual_seasons_h5_hi90,e_qual_seasons_given_qual_h5_lo90,e_qual_seasons_given_qual_h5_hi90,p_played_h6_lo90,p_played_h6_hi90,p_qual_h6_lo90,p_qual_h6_hi90,e_qual_seasons_h6_lo90,e_qual_seasons_h6_hi90,e_qual_seasons_given_qual_h6_lo90,e_qual_seasons_given_qual_h6_hi90
00-0041523,Caleb Douglas,WR,MIA,2026,75,3,22.0,scored,0.22480675959100838,0.3107194902342828,0.33022470066463394,0.2752261611098492,0.237554764803703,0.21523129359986845,10.150857121553026,11.186262400770927,11.997976467332395,11.969380984871455,12.699664902922265,12.785803569225802,0.9055949129235266,0.22480675959100838,0.22480675959100838,1.0,0.9648477684641705,0.3783223432196728,0.5355262498252912,1.415529004361072,0.9662470165974756,0.4538580456094996,0.8657509504899251,1.907536858418544,0.9658519541847687,0.48634253301801705,1.1409771115997742,2.3460360427853133,0.9660023071896011,0.5118667536871118,1.3785318764034773,2.693145953460636,0.9648914674163851,0.5332415363942163,1.5937631700033457,2.9888203773104123,dg165_rookie_capital_v1,0.1933418665779142,0.2560484918886038,0.2700325968811689,0.3399246213975892,0.2997815012679992,0.3621511232055544,0.24048066758187667,0.30371953736286295,0.20150270704792517,0.2730648528204881,0.18415577873418984,0.24451968542441482,9.721711210889227,10.642255356063226,10.794007343057057,11.665862126390973,11.525474303292809,12.496812805238147,11.531390909352515,12.450089535787473,12.14630644816259,13.233003524163886,12.133107778864911,13.386476745021158,0.8858793825876999,0.9238571140855321,0.1933418665779142,0.2560484918886038,0.1933418665779142,0.2560484918886038,1.0,1.0,0.9524739262791078,0.9744577060913068,0.3371466225158285,0.4092854475779612,0.47631426815277383,0.5791168310175919,1.3547034638215885,1.476188754807052,0.953856182391188,0.975358779242182,0.41406822406498656,0.4915802439723744,0.7831401708811837,0.9339503665196592,1.8206762829990608,2.0027152681592315,0.9531587400310292,0.9761114264888361,0.4402457284983026,0.5246645107407671,1.03468843680981,1.227234190236998,2.2250358403040287,2.472635998357875,0.9527067945445306,0.9759099313363352,0.46729790508954083,0.5538362973590643,1.2488101629453217,1.486297160212784,2.5340232679169934,2.855887988011691,0.9504004285160829,0.9755129624115289,0.4906013678867901,0.5786096546554395,1.4453389953283067,1.7168918462596872,2.8086720783370867,3.17833071181431
00-0041565,Drew Allar,QB,PIT,2026,76,3,22.0,scored,0.22252649051673296,0.321622962416529,0.22246346078480192,0.26631492648463306,0.19629849098546936,0.24115544858951632,11.386168691965285,13.993486560941657,14.29854709888068,14.645245388299898,15.009049110919758,15.008663719143028,0.7303153553722743,0.22252649051673296,0.22252649051673296,1.0,0.9006858992235874,0.377012415592679,0.544149452933262,1.4433197168794474,0.915319643969221,0.44165368054813664,0.766612913718064,1.7357783880949893,0.9163841562330451,0.5422943020380352,1.0329278402026971,1.904736664797651,0.9274213212688764,0.5522664314974528,1.2292263311881664,2.2257849854374787,0.9248820883760838,0.5817271377450548,1.4703817797776826,2.527614210121457,dg165_rookie_capital_v1,0.1695714098456857,0.29401231071138667,0.24832691957006897,0.38820836605792186,0.15901898770437278,0.2816786320924736,0.2016338318669236,0.32024158204958214,0.1434556293578702,0.252134217033678,0.1783203004214686,0.30775213583721245,10.481398599151195,12.591304095860295,13.131642718183524,14.80137489639192,13.150016035353548,15.544535303828658,13.655503298163286,15.86968828773454,13.699076846497496,16.31648841805927,13.877550198587452,16.120150710780038,0.6729007576087882,0.7904394392922263,0.1695714098456857,0.29401231071138667,0.1695714098456857,0.29401231071138667,1.0,1.0,0.8579421781051086,0.934938244181132,0.30657634149016166,0.45105142578892715,0.4379884139077399,0.6711735071013021,1.3253214759941359,1.5756502260541334,0.8795922189052383,0.9464656865596281,0.3643044062999734,0.5193857389571239,0.6110604890419421,0.9173673461538487,1.581099104928934,1.9060894968433046,0.8796142587319443,0.9469331875376387,0.46482000640742005,0.6176057670330484,0.8498137125207014,1.2124319724759403,1.7116226091104965,2.1436679656152178,0.8926377444104089,0.9548214948605651,0.47541916520887995,0.6263642201186058,1.025448946491811,1.4495117569468718,1.9602675785959376,2.530281684794112,0.8861673532314766,0.9534585870069493,0.5051564915942001,0.6572627312128146,1.2152309925640135,1.7609951633937704,2.2181499366098976,2.86552983310316
00-0041044,Zachariah Branch,WR,ATL,2026,79,3,22.0,scored,0.21991488920394042,0.3067065864577822,0.3249191814649341,0.2680945362730903,0.23225999455941476,0.21168425607863284,10.107794797057712,11.136145211092742,11.955890203992011,11.944425424462903,12.655327596331698,12.767835078400465,0.9030052062383952,0.21991488920394042,0.21991488920394042,1.0,0.9617775461982894,0.37038390189619524,0.5266214756617227,1.4218260377021326,0.963348142766877,0.4442038513867974,0.8515406571266568,1.9170042188246688,0.9627782310368606,0.47734011454876646,1.119635193399747,2.3455711331911573,0.9630601974101235,0.5024078146272825,1.3518951879591619,2.6908323250546617,0.9616501014214704,0.5241020814308287,1.5635794440377948,2.9833490448447244,dg165_rookie_capital_v1,0.1879648452289339,0.25122050165429427,0.26408938374201746,0.33529284063780546,0.29409522194704096,0.3559132413116276,0.23414723469873913,0.29536935803282793,0.19741959728593297,0.2689314786295701,0.1810717218024353,0.2396288995147638,9.644159324939944,10.607127208559687,10.732106067443,11.652254031657288,11.466303488661003,12.465941213519093,11.486866092950232,12.44902704303965,12.097896934384226,13.210947184656538,12.098490847744335,13.3952180277986,0.8832149294481011,0.9203802463728556,0.1879648452289339,0.25122050165429427,0.1879648452289339,0.25122050165429427,1.0,1.0,0.9485309831035066,0.9725096079307387,0.32981434411844857,0.40038392748482937,0.46687293931046275,0.5743229548312309,1.3557626204833586,1.4882883276908083,0.9501716839517286,0.9731536272081397,0.40212219596914134,0.4809913562102868,0.7721731864319721,0.9199345761455696,1.8212374117322347,2.0209246992810272,0.9494718724762751,0.9739111653756036,0.4301355492261244,0.5153420673279824,1.0121558100788404,1.2069301918433077,2.2183850653551933,2.4797285129275544,0.9496148050356269,0.9742046381326358,0.455276309973378,0.5412316717316246,1.2233317664052181,1.4566849200933805,2.523090330412845,2.8614402080394408,0.9465434497492161,0.9730629944168068,0.47942641303696815,0.5677339929117943,1.416431142238694,1.6835777497751,2.7921366909523546,3.200618149838378
00-0040870,Ja'Kobi Lane,WR,BAL,2026,80,3,22.0,scored,0.21874218971313403,0.30573946926354245,0.3236414462529208,0.266385775483611,0.23099064633727268,0.21083202124037284,10.097369964056337,11.124012486280126,11.945701662799276,11.938384005362476,12.64459410661988,12.763485138671566,0.9023688085321129,0.21874218971313403,0.21874218971313403,1.0,0.9609964221375031,0.3684724105670451,0.5244816589766765,1.42339465299328,0.9626111331661473,0.4418727339116181,0.8481231052295973,1.919383207290713,0.9619950382584666,0.47516273432061584,1.1145088807132084,2.345530910176963,0.9623119410669343,0.5001174110974635,1.345499527050481,2.6903672961473206,0.9608232125627201,0.5218868737420961,1.556331548290854,2.982124338808252,dg165_rookie_capital_v1,0.18681535855744055,0.2503094071424343,0.2630265056719393,0.3343485841839117,0.2929590322942539,0.3544007725224699,0.23282952394315437,0.2937251772974208,0.19639125862406584,0.26754422752316115,0.18033121395870066,0.23882427702826117,9.625345907432402,10.598623137410167,10.717373257171669,11.644237854185052,11.450212840426447,12.459004955342623,11.474553870339845,12.453849847537954,12.086053876882927,13.205607629519175,12.086248883142707,13.397304232167247,0.8828926571311307,0.919467479018471,0.18681535855744055,0.2503094071424343,0.18681535855744055,0.2503094071424343,1.0,1.0,0.9476446895520725,0.9721164055227794,0.3280515046082903,0.3989239513668719,0.4638904004546544,0.572927155959394,1.3567327196699444,1.4912330426962042,0.9492386541879159,0.9726234720902601,0.39900643715686074,0.4783404593773222,0.7685168515677783,0.9165911648513831,1.824028205299155,2.024478606820622,0.9485388410123632,0.9733475435543761,0.42763040095002586,0.5126013237305205,1.005992012673508,1.2020641174639066,2.2133860416178246,2.483352926207768,0.948724742730735,0.9736832330620937,0.4529246852014529,0.5386855285187216,1.2162833234922308,1.4518244760902157,2.5199373083114662,2.868471468013522,0.9455680177535165,0.9724279117697324,0.4774672505514051,0.5646043390156044,1.4086501211829618,1.6772630550448353,2.787604014071699,3.199422208362078
00-0041047,Chris Brazzell II,WR,CAR,2026,83,3,22.0,scored,0.21533599772426978,0.3029188739803512,0.3199170687421518,0.2614248229025757,0.22730362911882773,0.20835227246708155,10.066859894352444,11.08850397696565,11.91588314178025,11.920702751586973,12.613180699879416,12.750754290674392,0.9004848411972621,0.21533599772426978,0.21533599772426978,1.0,0.9586213891983576,0.36290197090562304,0.518254871704621,1.428085029164527,0.960371432765709,0.43506538668395744,0.8381719404467729,1.9265424602845787,0.9596109369660967,0.46879598332283184,1.0995967633493486,2.345576332705312,0.9600374696549566,0.4934144769763112,1.3269003924681764,2.6892206337348323,0.9583038086047875,0.5153990591539698,1.5352526649352578,2.978764973796,dg165_rookie_capital_v1,0.18367836700344695,0.2476432045883079,0.26054471189786127,0.33174387854280746,0.2896489104516999,0.35018812268870037,0.22741568750647786,0.28927138203570246,0.19227753204023934,0.2650690415596682,0.1779500917574641,0.23724045422820159,9.578491114668319,10.575564690472016,10.664102678846872,11.620056027783626,11.405894732193106,12.439022933633023,11.44448704485415,12.467897554406463,12.052199655692581,13.189225369284797,12.04660286189246,13.38546247737487,0.8815410756516971,0.9168292486987784,0.18367836700344695,0.2476432045883079,0.18367836700344695,0.2476432045883079,1.0,1.0,0.9449671741010547,0.9701129374182118,0.32217469000174354,0.3934697702487931,0.45508209341308964,0.565823986925914,1.3600488411827532,1.4997094319078226,0.9463966481478671,0.971137788860016,0.3903968878414161,0.47210361153369057,0.7553246631574695,0.9073823177113288,1.8333873261636822,2.0373635733308784,0.9456078296315383,0.9716291295196968,0.4191579738732728,0.5083274430100373,0.9908495869801235,1.1878898530474353,2.2102306457819583,2.487877585421859,0.9460336347676445,0.9722592848662115,0.4463756427064976,0.5315093497494172,1.1977803406306395,1.437520017756672,2.518691238490092,2.8852677418679464,0.9426160240706889,0.9705914624967249,0.46767413477805786,0.5589749666806719,1.384318451218919,1.6607036401615831,2.7744709901001134,3.2113161046321212
00-0041048,Ted Hurst,WR,TAM,2026,84,3,22.0,scored,0.21423623841239003,0.30200446614085996,0.31871037118249523,0.25982387123008893,0.2261131746420512,0.20755021674693996,10.056934466787089,11.07695247477064,11.90618268637806,11.91495074887716,12.60296140191617,12.746612736398449,0.8998650186336469,0.21423623841239003,0.21423623841239003,1.0,0.9578193424908505,0.36109763627126634,0.51624070455325,1.4296429904222248,0.9596154772782752,0.4328559847627086,0.8349510757357452,1.928935038736879,0.9588049145655121,0.466726861492452,1.094774946965834,2.345643752890231,0.9592695844413588,0.49123429570791266,1.3208881216078854,2.6889167412555492,0.9574512957498432,0.5132872405749407,1.5284383383548255,2.977744657441317,dg165_rookie_capital_v1,0.18225353900746255,0.2467433630393722,0.2589247739755001,0.3309253548377733,0.2885769622289415,0.3493208451641955,0.2256627922428193,0.28758347861782696,0.1905559510563534,0.2635869674787058,0.17693482177966272,0.2367033079339512,9.56165067730196,10.569288267664064,10.648403206672821,11.612189281864172,11.391799894744901,12.432111989251613,11.434384753178154,12.472161072923868,12.037334472543145,13.183413613295729,12.032844228429772,13.38290288508244,0.8808696919838171,0.9159345304678509,0.18225353900746255,0.2467433630393722,0.18225353900746255,0.2467433630393722,1.0,1.0,0.9441219751641796,0.9693949618387752,0.32042825848747347,0.39125726556066703,0.45267143543769245,0.5643693686500334,1.361193708228894,1.5027721049152605,0.9454740213606158,0.9706378161887851,0.38821467167401835,0.47063281997090706,0.7510649851043464,0.904707189016253,1.836457012815456,2.04264723286664,0.9446493999886063,0.9710447050009089,0.41721640677597494,0.5065217767099217,0.9863999624658608,1.1852328125009617,2.2108250069780224,2.492647196992305,0.9451298183449395,0.9715806019746654,0.44330308733130686,0.5295544689856656,1.1918410466379803,1.4326811837408986,2.5184931764971235,2.8839365844695664,0.941623692911918,0.9701560732653871,0.46461170904843413,0.5576249998260845,1.376472020535131,1.655765546816342,2.7702415184495526,3.2159773503651556
00-0041524,Will Kacmarek,TE,MIA,2026,87,3,23.0,scored,0.09698919601475656,0.20243634739414842,0.20595474875192954,0.19816913202242606,0.14845955221032478,0.1306687864191015,7.935399667568932,8.945799545245713,10.503015980709765,10.346648016890265,9.438662287531105,9.972840142795723,0.9245288927485177,0.09698919601475656,0.09698919601475656,1.0,0.9665587642534104,0.2236893362788034,0.299425543408905,1.338577638031457,0.9695609611759659,0.3104614839507772,0.5053802921608346,1.6278357164618886,0.9760354022145146,0.3649262067345142,0.7035494241832606,1.9279224434958069,0.9754052987759129,0.3864089763710228,0.8520089763935854,2.2049409524469796,0.9743741828330922,0.4245810515643748,0.9826777628126869,2.3144644802023007,dg165_rookie_capital_v1,0.06361956387888973,0.1300990890627545,0.1594837280920053,0.2400393445776272,0.159563390642819,0.2542908695794279,0.15061848861005,0.2470652438857005,0.10634708920884035,0.18436014996382308,0.09660743536218157,0.16936370576352897,7.330292679667362,8.644514442911651,8.061986885854964,9.847394044183133,9.764974552553056,11.286548746655033,9.57478278314679,11.25001874462356,8.76289079122994,10.290768810374916,9.213506806501965,10.789052598513205,0.8998128097518435,0.9439223146471637,0.06361956387888973,0.1300990890627545,0.06361956387888973,0.1300990890627545,1.0,1.0,0.9523435809644891,0.9774222733667469,0.1743358838590484,0.2724178079252725,0.23731962082190172,0.3618044835580369,1.2078322941104702,1.4624480941790587,0.9562116684540157,0.979625291000689,0.2499092716135101,0.36730211119015604,0.41463608716199263,0.6020476590222915,1.4678862109158377,1.784191356011029,0.9689747034604475,0.9831476265657755,0.30253246084345764,0.43143464997817954,0.5632104349754935,0.8165511188206629,1.7301089484905738,2.1264940131174175,0.9681993806174705,0.9824746089282339,0.32116538543687606,0.44668331651424215,0.7037748459788993,0.9855234113216532,1.9818277943955984,2.4561708683828436,0.9662110331965642,0.9817766324899044,0.3557682765364437,0.4871846378388569,0.8060563207877048,1.143514613101543,2.0385156507335367,2.5825072991152913
00-0041051,Zavion Thomas,WR,CHI,2026,89,3,21.0,scored,0.22086450087114956,0.3232677324875614,0.340874839007368,0.29250146991123865,0.252422510911102,0.2515945742706198,10.078784060823345,11.909461830890434,12.374563910227893,12.516324934305912,13.20938729806239,12.890851013856784,0.8925516724700465,0.22086450087114956,0.22086450087114956,1.0,0.9506585515628996,0.3796668461855615,0.544132233358711,1.433183431277977,0.9537046577692575,0.45545571242246474,0.885007072366079,1.9431243219212881,0.9518602713973527,0.4982803035841293,1.1775085422773177,2.3631448680742566,0.9537265152584541,0.5233109731776328,1.4299310531884197,2.732469079533411,0.9508647121691199,0.548119144827124,1.6815256274590396,3.067810426489282,dg165_rookie_capital_v1,0.17643718584579085,0.2622884503168565,0.273596903980154,0.36864495609224557,0.2975686754862048,0.3871585598620572,0.24314646350576763,0.33441226805502233,0.2063678172637313,0.3013931139514337,0.20455706223257766,0.3035390056874311,9.492288750744395,10.674169643025095,11.3430281057881,12.70124831066996,11.724270286023394,12.98995751499119,11.832841373721422,13.173525340476253,12.522271220583953,14.031643323037365,11.97084382584581,13.595266890928546,0.8684620179479924,0.9143468152752375,0.17643718584579085,0.2622884503168565,0.17643718584579085,0.2622884503168565,1.0,1.0,0.9326816871364592,0.966292969611537,0.32106868808772704,0.4234493529496401,0.4603675958186298,0.6176839030857105,1.3454283037231853,1.53985858767008,0.9348979625443962,0.9662348980040427,0.4000670740012016,0.5005184761263075,0.7680478483541623,0.9831001232667853,1.8224967062529263,2.1002905970729957,0.9314157318166509,0.9663749474725403,0.42616421500607155,0.5409895204393909,1.03327467425933,1.2960154383375118,2.200773759524914,2.5447008298110383,0.934847926726901,0.96837418697971,0.4558257650601044,0.5687211646197947,1.2591336679576146,1.577850417381071,2.5287636497429116,2.989670097982198,0.9304404622913417,0.9665402744303994,0.4811908744029313,0.598456393189664,1.4706519761051609,1.868765596926192,2.8191886673110083,3.3497811683983123
00-0041052,Kaelon Black,RB,SFO,2026,90,3,24.0,scored,0.2933585223134417,0.32377320171899787,0.29685232442800163,0.2041502295770995,0.16346809314668598,0.13001494568378824,10.908243794182454,11.069471581287132,11.500259173098582,12.023193864528462,12.001584640313823,12.589774440755624,0.9094464089605737,0.2933585223134417,0.2933585223134417,1.0,0.9615658885844325,0.4451564242553198,0.6171317240324397,1.3863255485188355,0.958175143607886,0.4841352216076085,0.9139840484604413,1.8878693548167937,0.9594058656676591,0.5157242996581579,1.118134278037541,2.1680853098810426,0.9559427887736178,0.535128074826606,1.2816023711842268,2.3949451196323346,0.9542770902326017,0.5399320591951404,1.411617316868015,2.614435080910491,dg165_rookie_capital_v1,0.22073847230863375,0.3588319580566678,0.24456826778657975,0.3862780796948696,0.23506867179397908,0.3608125370564195,0.16476799552713026,0.2564726651987821,0.12370370105862662,0.20835804072727832,0.09075363323074599,0.1695764000972854,10.187628927002821,11.704994266141393,10.268364269478743,11.83624125980149,10.745807713667972,12.437419773410191,10.855785853255325,13.007034813636297,10.983848106140593,13.029340420895705,11.317732128411407,13.887864932243435,0.8791003536445634,0.93601033229652,0.22073847230863375,0.3588319580566678,0.22073847230863375,0.3588319580566678,1.0,1.0,0.9446838140730492,0.9752041356076322,0.36721301773000886,0.519735812775637,0.49311387025248865,0.7298886158286026,1.2617279060930082,1.5017229994035615,0.9397524703907396,0.9738803566326801,0.39928222275379693,0.5663658102077703,0.7440162836406742,1.0740973682063002,1.7182194228934764,2.0927145755876895,0.939677818005684,0.9738690370998058,0.4284842614678161,0.5866649934570717,0.9242521255836555,1.292205814858309,1.953793769398463,2.4259831181684546,0.9345775771240288,0.9716644973353489,0.44984399756502536,0.6063467999218467,1.0755573869242174,1.4828083930580096,2.11999270020346,2.6920613385838026,0.9324543307360511,0.9705731430077159,0.4515759724150011,0.6174577621646923,1.1841975154298885,1.632569911638048,2.2925801090568814,2.9883581292970938
00-0041525,Chris Bell,WR,MIA,2026,94,3,22.0,scored,0.2041071633140755,0.29349365502440017,0.30749722216885017,0.24510134445184714,0.21514865124212235,0.2001287382132203,9.96371684251539,10.968463083830239,11.815077955524742,11.860929093499333,12.506983805829169,12.707716089593696,0.8938746107971869,0.2041071633140755,0.2041071633140755,1.0,0.9495274935098472,0.34434820948248696,0.4976008183384757,1.4450512726240354,0.951810260887588,0.4122472630945742,0.8050980405073258,1.9529493888298468,0.9504472740620372,0.44735947885664795,1.0501993849591729,2.3475514314422274,0.9513360695258528,0.47078602554895194,1.2653480362012952,2.687734910410431,0.9485917751284492,0.493440605321391,1.4654767744145154,2.969915241288283,dg165_rookie_capital_v1,0.17096247300207998,0.23873142669361702,0.2508181145113666,0.327625421882796,0.2758575825926219,0.34153638289957927,0.20796730420127177,0.2739205305622172,0.1804563798616434,0.250394926169692,0.1680034667943982,0.23136693774693062,9.424683764672764,10.512840270492829,10.497908464562016,11.53830638256015,11.260426782741442,12.371718223829577,11.335730623823565,12.452569677120453,11.877765909239779,13.13082203155109,11.975933985413345,13.39796719355349,0.8730465334936314,0.9106175554095273,0.17096247300207998,0.23873142669361702,0.17096247300207998,0.23873142669361702,1.0,1.0,0.9341863227803143,0.9637454530636279,0.29834184173395945,0.378627539595744,0.43064182036798165,0.5517781864751208,1.369626014994253,1.5331016591810716,0.935727304343143,0.9655109825917476,0.36603490344621553,0.45217175557376804,0.7137388938631724,0.8852126752964072,1.8442136915843081,2.0909970061424143,0.9341275687266605,0.9653604939171974,0.3916413806553089,0.4887128164843745,0.9397556918751936,1.1562278309936924,2.1931975571346594,2.5428339778937716,0.9349910870918746,0.9662037292194903,0.4172287160139378,0.5127179319361196,1.1370582061470478,1.3906076215274634,2.51065593927331,2.932130655631226,0.9314899124813375,0.964175671463499,0.43954020401602656,0.5380968987671036,1.3082614502028833,1.6000724571024878,2.7661935061888796,3.25874093459059
00-0041395,Eli Raridon,TE,NWE,2026,95,3,22.0,scored,0.09764686776958217,0.20911115906762293,0.21376718863335908,0.21759824248064596,0.16050910358815132,0.15896121903094307,7.914428407213384,9.811847081658234,11.061881198229758,11.013929102316402,10.03902986582477,10.040904037780763,0.9161837506761883,0.09764686776958217,0.09764686776958217,1.0,0.9581658624361542,0.22653902446830254,0.3067580268372051,1.354106770598047,0.9625173884400164,0.314313592186565,0.5205252154705642,1.656069697302812,0.9694356373722276,0.37669829583018094,0.7381234579512101,1.9594552620008745,0.9695559449461065,0.39918963694486015,0.8986325615393614,2.251142009639617,0.967712347195842,0.43941329675012675,1.0575937805703046,2.4068315373981672,dg165_rookie_capital_v1,0.06016177488737281,0.13577746577523742,0.16355332503534356,0.24941895623253452,0.16284657466758584,0.26456929116851535,0.16313644934294524,0.2695949008496688,0.11329272890111097,0.2037658684799346,0.11564881101340498,0.20531702893156473,7.258687326885437,8.618059509004624,8.928919217330627,10.743929646760016,10.273611422570376,11.86119227061911,10.206671368491516,12.0380272245529,9.179812456709373,10.983143422747483,9.257830180301626,10.815648918290725,0.889989644929899,0.9369499974819244,0.06016177488737281,0.13577746577523742,0.06016177488737281,0.13577746577523742,1.0,1.0,0.9421107514249799,0.9713609037679756,0.1746055235871263,0.27653687119931913,0.24248409555192463,0.36873641732303103,1.2262606067588426,1.5003597537567486,0.9481793319576088,0.9741519222245725,0.2553972862750734,0.37053115770332345,0.40745238707788384,0.6148927307763025,1.5009567333284457,1.8447774670379364,0.9602209447199976,0.9790495923179885,0.3091918626118767,0.43114949805980474,0.597445829035406,0.8643646248388422,1.7914408911137536,2.193521036498755,0.9592889147412159,0.9790121422155896,0.32826246099373235,0.4585908589706221,0.7423769042340599,1.0448380334193874,2.014218227286189,2.523196678793215,0.9576810277738311,0.9774598462202044,0.366886371725971,0.5022417002459375,0.8478286491027522,1.235004287868144,2.1340137639414896,2.6492637830168384
00-0041550,Brenen Thompson,WR,LAC,2026,105,4,23.0,scored,0.12548181195801805,0.1899532538104539,0.20180369102750317,0.16324793151290098,0.15456391815719844,0.11930360646749824,9.8846271418818,10.037767040540492,11.11543323521198,10.986679135424723,11.674879295837412,12.561521995934081,0.8462895312291756,0.12548181195801805,0.12548181195801805,1.0,0.9305334739246568,0.2320215414128133,0.3154350657684719,1.3595076726399686,0.9347211469223821,0.28762062549922757,0.5172387567959751,1.7983368052906352,0.9339355743538733,0.31753458115964567,0.680486688308876,2.1430317473571496,0.9327431662143588,0.34149928103269367,0.8350506064660745,2.445248505182447,0.930928528001162,0.3592131105832042,0.9543542129335728,2.6567911493656817,dg165_rookie_capital_v1,0.10303756022861316,0.15172053394194113,0.158928357916201,0.2191832878448795,0.17329163368732883,0.22880274921025776,0.13599241245380142,0.19070494630955565,0.12670044888783016,0.1823666635996983,0.09247281668359197,0.1432278947341836,9.256965784543052,10.636871157097307,9.522899860477214,10.653629898514824,10.547871388552704,11.699894474656972,10.380318103267955,11.59784583042795,10.966860521905184,12.328647022448616,11.74307485406344,13.31924153365007,0.8204623088347736,0.8653328071927744,0.10303756022861316,0.15172053394194113,0.10303756022861316,0.15172053394194113,1.0,1.0,0.9132392922877671,0.9456876072753237,0.19904468509762718,0.26098406840881455,0.27101405463159084,0.35578475054121855,1.2823959925946746,1.434208018693072,0.9167924345807699,0.9488016809527973,0.25137170605946124,0.321299829557477,0.45552246584339606,0.5745734859333629,1.6773519005635589,1.936702388554824,0.9169305596251484,0.9477306898908039,0.27644930242093696,0.3532495894863683,0.6016254673359208,0.7559545301563296,1.9900433200885472,2.3063313044557425,0.9148820553593853,0.9468544692292636,0.2976752527064934,0.37808767516131897,0.737999071979216,0.9268192945978112,2.252117690404389,2.6508131803496195,0.9130173741953209,0.9452236009080867,0.31543623986910313,0.4020100104020211,0.8462691837743342,1.0617628359126985,2.4156852579952073,2.895619304154983
