gsis_id,name,draft_season,origin_year,draft_position,pick,round,log_pick,birth_date,age_at_origin,first_full_reg_season,window_absent_through_draft_season,appear_1,points_1,games_1,label_source_1,appear_2,points_2,games_2,label_source_2,appear_3,points_3,games_3,label_source_3,appear_4,points_4,games_4,label_source_4,appear_5,points_5,games_5,label_source_5,candidate_p_appear,candidate_e_points_given_appear,candidate_e_games_given_appear,candidate_e_points,candidate_e_games,candidate_supported,b1_p_appear,b1_e_points_given_appear,b1_e_games_given_appear,b1_e_points,b1_e_games,b1_supported,b2_p_appear,b2_e_points_given_appear,b2_e_games_given_appear,b2_e_points,b2_e_games,b2_supported,origin,horizon
00-0029564,B.J. Cunningham,2012,2013,WR,183,6,5.209486152841421,1989-05-29,24.26009582477755,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.15552371105611434,47.78045078728489,8.6351632423441,7.430993022372586,1.3429726330247034,True,0.21739130434782608,56.906666666666666,9.133333333333333,12.371014492753622,1.9855072463768115,True,0.1862807483665298,47.78045078728489,8.6351632423441,8.900578129945577,1.608564671051009,True,2013,3
00-0029300,Tommy Streeter,2012,2013,WR,198,6,5.288267030694535,1989-10-07,23.901437371663246,2014.0,True,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.18256949022190333,44.54398139114681,8.464002442394614,8.132371975035621,1.5452686111449294,True,0.21739130434782608,56.906666666666666,9.133333333333333,12.371014492753622,1.9855072463768115,True,0.17331063966926338,44.54398139114681,8.464002442394614,7.719945908315418,1.466901677453618,True,2013,3
00-0029427,Terrance Ganaway,2012,2013,RB,202,6,5.308267697401205,1988-10-07,24.90075290896646,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.1454322582013407,53.57854570460388,9.112109326088358,7.792048892964286,1.3251946362705267,True,0.3055555555555556,76.85454545454546,10.363636363636363,23.483333333333334,3.1666666666666665,True,0.23648305769247904,53.57854570460388,9.112109326088358,12.670418314940965,2.15485947546153,True,2013,3
00-0029147,Drake Dunsmore,2012,2013,TE,233,7,5.4510384535657,1988-11-04,24.824093086926762,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.10379308753794214,-8.012825394171507,4.226883899902086,-0.831675887563489,0.4387213306352555,True,0.20689655172413793,16.21666666666667,5.5,3.3551724137931034,1.1379310344827587,True,0.12517735901112653,-8.012825394171507,4.226883899902086,-1.0030243210596783,0.529110163436394,True,2013,3
00-0029552,Jeremy Ebert,2012,2013,WR,235,7,5.459585514144159,1989-04-06,24.40520191649555,2013.0,True,1.0,4.8,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.1068966324465907,37.50588986706789,8.091792720029714,4.009253323702267,0.8649853922270148,True,0.21739130434782608,56.906666666666666,9.133333333333333,12.371014492753622,1.9855072463768115,True,0.13894652199999868,37.50588986706789,8.091792720029714,5.211312951544077,1.1243264551930379,True,2013,3
00-0029311,Junior Hemingway,2012,2013,WR,238,7,5.472270673671475,1988-12-27,24.67898699520876,2013.0,True,1.0,28.0,11.0,artifact,1.0,22.799999999999997,11.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08577271448035276,36.984759210567276,8.06423270659307,3.172283191892584,0.6916911294457297,True,0.21739130434782608,56.906666666666666,9.133333333333333,12.371014492753622,1.9855072463768115,True,0.13726024691862163,36.984759210567276,8.06423270659307,5.07653718146823,1.1068985725161893,True,2013,3
00-0029219,B.J. Coleman,2012,2013,QB,243,7,5.493061443340548,1988-09-16,24.958247775496236,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08087202596454747,5.801366409335401,3.312759603263494,0.4691682548856261,0.26790958064942927,True,0.24,54.10833333333333,5.833333333333333,12.985999999999999,1.4,True,0.12575395695232355,5.801366409335401,3.312759603263494,0.7295447817042199,0.41659262854219387,True,2013,3
00-0029317,Edwin Baker,2012,2013,RB,250,7,5.521460917862246,1991-06-01,22.253251197809718,2013.0,True,1.0,34.0,2.0,artifact,1.0,0.2,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.5399117939596272,44.820159757537326,8.648921771540477,24.198932860249066,4.6696548694888955,True,0.3055555555555556,76.85454545454546,10.363636363636363,23.483333333333334,3.1666666666666665,True,0.18534454479819998,44.820159757537326,8.648921771540477,8.307172108043357,1.6030304687414112,True,2013,3
00-0029554,Chandler Harnish,2012,2013,QB,253,7,5.53338948872752,1988-07-28,25.09514031485284,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.06931447019667994,4.144613041540275,3.225142142060495,0.2872816571446144,0.22354901888590867,True,0.24,54.10833333333333,5.833333333333333,12.985999999999999,1.4,True,0.12088530495372479,4.144613041540275,3.225142142060495,0.501022811441781,0.3898722913620921,True,2013,3
00-0030506,Travis Kelce,2013,2014,TE,63,3,4.143134726391533,1989-10-05,24.906228610540726,2014.0,True,1.0,161.8,15.0,artifact,1.0,187.5,15.0,artifact,1.0,221.2,15.0,artifact,1.0,233.5,15.0,artifact,1.0,283.4,15.0,artifact,0.3590268514074425,45.95440780938752,7.086090586535796,16.498866344097987,2.5440967920718647,True,0.1935483870967742,16.21666666666667,5.5,3.138709677419355,1.064516129032258,True,0.4470062645607526,45.95440780938752,7.086090586535796,20.54190817497579,3.1675268834264787,True,2014,3
00-0030586,Ryan Nassib,2013,2014,QB,110,4,4.700480365792417,1990-03-10,24.479123887748116,2014.0,True,1.0,2.0999999999999996,2.0,artifact,1.0,6.720000000000001,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.24748654410668597,38.19475515612881,5.029207971919627,9.452687956591344,1.2446613005641836,True,0.21818181818181817,54.10833333333333,5.833333333333333,11.805454545454545,1.2727272727272727,True,0.28089812107780165,38.19475515612881,5.029207971919627,10.728834958383258,1.4126950698217247,True,2014,3
00-0030568,Tyler Wilson,2013,2014,QB,112,4,4.718498871295094,1989-08-16,25.04312114989733,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.17449981438992385,37.44742438003936,4.989684097929647,6.534568603697577,0.870698948953078,True,0.21818181818181817,54.10833333333333,5.833333333333333,11.805454545454545,1.2727272727272727,True,0.2766087338224099,37.44742438003936,4.989684097929647,10.35828464267313,1.3801902005021334,True,2014,3
00-0030524,Landry Jones,2013,2014,QB,115,4,4.74493212836325,1989-04-04,25.409993155373034,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,22.02,7.0,artifact,1.0,12.84,6.0,artifact,1.0,-0.4,2.0,artifact,0.0,0.0,0.0,convention_zero,0.134534717369224,36.351085590100226,4.931702334605751,4.890483025928606,0.663485179735327,True,0.21818181818181817,54.10833333333333,5.833333333333333,11.805454545454545,1.2727272727272727,True,0.2703899180523951,36.351085590100226,4.931702334605751,9.828967053822801,1.3334825901128544,True,2014,3
00-0030497,Marcus Lattimore,2013,2014,RB,131,4,4.875197323201151,1991-10-29,22.84188911704312,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.5571900611300262,74.59153533989901,10.23176982422474,41.56166213582084,5.70104045382814,True,0.3,82.54166666666667,10.666666666666666,24.762500000000003,3.2,True,0.3451338596480455,74.59153533989901,10.23176982422474,25.74406448893293,3.5313302104650885,True,2014,3
00-0030091,Tavarres King,2013,2014,WR,161,5,5.081404364984463,1990-07-14,24.134154688569474,2014.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,1.6,2.0,artifact,1.0,60.3,8.0,artifact,0.0,0.0,0.0,convention_zero,0.21527140583280807,47.275282981268276,9.420995875406327,10.177016628521448,2.0280710264438064,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.23682004816949334,47.275282981268276,9.420995875406327,11.195734792850383,2.2310806970183243,True,2014,3
00-0030095,Corey Fuller,2013,2014,WR,171,6,5.14166355650266,1990-06-23,24.191649555099247,2014.0,True,1.0,39.2,12.0,artifact,1.0,11.6,7.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.1975785718101622,44.77598866648034,9.288816395152017,8.846775892111195,1.8352710771609546,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.21343393594060234,44.77598866648034,9.288816395152017,9.5567154967187,1.9825486434468922,True,2014,3
00-0030513,Latavius Murray,2013,2014,RB,181,6,5.198497031265826,1990-01-18,24.618754277891856,2014.0,True,1.0,72.0,12.0,artifact,1.0,195.2,15.0,artifact,1.0,204.7,13.0,artifact,1.0,133.1,15.0,artifact,1.0,130.1,15.0,artifact,0.18379477790295398,61.18244202183426,9.522606851710346,11.245013342963388,1.750205411367251,True,0.3,82.54166666666667,10.666666666666666,24.762500000000003,3.2,True,0.24068661151358323,61.18244202183426,9.522606851710346,14.725794654361552,2.291963975914194,True,2014,3
00-0030466,Justin Brown,2013,2014,WR,186,6,5.225746673713202,1991-03-10,23.479808350444902,2014.0,True,1.0,19.4,6.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.27133728570152166,41.28857950085134,9.104378760808792,11.203131092232491,2.470357420956441,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.19719637936924608,41.28857950085134,9.104378760808792,8.141958386867158,1.7953505280377573,True,2014,3
00-0030288,Rex Burkhead,2013,2014,RB,190,6,5.247024072160486,1990-07-02,24.16700889801506,2014.0,True,1.0,20.6,6.0,artifact,1.0,23.8,14.0,artifact,1.0,47.5,13.0,artifact,1.0,129.8,10.0,artifact,1.0,39.5,7.0,artifact,0.22761764171804186,59.16974728820379,9.416162027574284,13.468078338793449,2.143284594751434,True,0.3,82.54166666666667,10.666666666666666,24.762500000000003,3.2,True,0.23034246026537877,59.16974728820379,9.416162027574284,13.629305163645585,2.168941927688898,True,2014,3
00-0030105,Alan Bonner,2013,2014,WR,195,6,5.272999558563747,1990-11-05,23.822039698836413,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.21331013939429566,39.328731326840696,9.000728817908785,8.389217161529192,1.919946718798377,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.18848858829032986,39.328731326840696,9.000728817908785,7.413017047045874,1.6965346684717162,True,2014,3
00-0030290,Cobi Hamilton,2013,2014,WR,197,6,5.2832037287379885,1990-11-13,23.800136892539356,2016.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,38.0,10.0,artifact,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.21372061217863622,38.90550585930502,8.978345810834247,8.314908529370188,1.9188575630429892,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.18664739396727506,38.90550585930502,8.978345810834247,7.261611279617833,1.6757848477292132,True,2014,3
00-0030110,Michael Williams,2013,2014,TE,211,7,5.351858133476067,1990-09-08,23.980835044490075,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,5.6,8.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.18806684520906028,-4.178285035739805,4.434736864483204,-0.7857968850558108,0.8340269714356761,True,0.1935483870967742,16.21666666666667,5.5,3.138709677419355,1.064516129032258,True,0.13065139850565852,-4.178285035739805,4.434736864483204,-0.5458987832746709,0.5794045733493296,True,2014,3
00-0030113,Charles Johnson,2013,2014,WR,216,7,5.375278407684165,1989-02-27,25.508555783709788,2014.0,True,1.0,88.3,10.0,artifact,1.0,21.7,6.0,artifact,1.0,41.1,13.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.06438804815943228,35.08664078945735,8.776378560676022,2.2591603169042807,0.5650938854302167,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.16195253140463417,35.08664078945735,8.776378560676022,5.6823702943377095,1.4213567244668415,True,2014,3
00-0030291,D.C. Jefferson,2013,2014,TE,219,7,5.389071729816501,1989-05-07,25.319644079397673,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.07555467161794885,-5.721746330576032,4.353108258145416,-0.4323046650878759,0.3288976649615582,True,0.1935483870967742,16.21666666666667,5.5,3.138709677419355,1.064516129032258,True,0.12572750787199047,-5.721746330576032,4.353108258145416,-0.7193809068190307,0.5473054527936045,True,2014,3
00-0030292,Brad Sorensen,2013,2014,QB,221,7,5.3981627015177525,1988-03-13,26.469541409993155,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.029875481783701252,9.25786683628251,3.498830842798352,0.27658323202329005,0.10452925710827426,True,0.21818181818181817,54.10833333333333,5.833333333333333,11.805454545454545,1.2727272727272727,True,0.12405992092900893,9.25786683628251,3.498830842798352,1.1485302276805023,0.4340646777015412,True,2014,3
00-0030116,Kevin Dorsey,2013,2014,WR,224,7,5.4116460518550396,1990-02-23,24.520191649555098,2014.0,True,1.0,1.4,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.11989532430166226,33.57826598341554,8.696605563669777,4.0258770895690805,1.0426823443798283,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.15619272368717085,33.57826598341554,8.696605563669777,5.2446808206419515,1.3583465098225862,True,2014,3
00-0030415,Jawan Jamison,2013,2014,RB,228,7,5.429345628954441,1991-11-23,22.77344284736482,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.396503551242251,51.60782654419892,9.016236837590546,20.46268649666898,3.574969924945854,True,0.3,82.54166666666667,10.666666666666666,24.762500000000003,3.2,True,0.18466352120788332,51.60782654419892,9.016236837590546,9.53008297153744,1.6649700424737006,True,2014,3
00-0030394,Zac Dysert,2013,2014,QB,234,7,5.455321115357702,1990-02-08,24.56125941136208,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.10486096041742374,6.887179557656459,3.3734529669394684,0.7221962629831039,0.35374351803628024,True,0.21818181818181817,54.10833333333333,5.833333333333333,11.805454545454545,1.2727272727272727,True,0.11689037361918572,6.887179557656459,3.3734529669394684,0.8050449916768818,0.39432417769230504,True,2014,3
00-0030120,B.J. Daniels,2013,2014,QB,237,7,5.4680601411351315,1989-10-24,24.854209445585216,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,4.680000000000001,5.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08482764239011432,6.358819088501271,3.345509714403489,0.5394036316628186,0.2837917016660727,True,0.21818181818181817,54.10833333333333,5.833333333333333,11.805454545454545,1.2727272727272727,True,0.11534227735144302,6.358819088501271,3.345509714403489,0.7334406749335637,0.38587870936067414,True,2014,3
00-0029896,Aaron Mellette,2013,2014,WR,238,7,5.472270673671475,1989-12-28,24.67624914442163,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.10057618702744753,31.063815178076908,8.563624506333642,3.124280085136326,0.8612966999818454,True,0.2328767123287671,51.1529411764706,9.647058823529411,11.912328767123288,2.2465753424657535,True,0.14696356743420988,31.063815178076908,8.563624506333642,4.565249096687138,1.2585408076178166,True,2014,3
00-0030569,Sean Renfree,2013,2014,QB,249,7,5.517452896464707,1990-04-28,24.344969199178646,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,-1.96,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.11224145154904906,4.310218211577087,3.237165932097348,0.48378514856055854,0.3633442031237367,True,0.21818181818181817,54.10833333333333,5.833333333333333,11.805454545454545,1.2727272727272727,True,0.10950751482216327,4.310218211577087,3.237165932097348,0.4720012846910359,0.3544939962909523,True,2014,3
00-0031056,Shaquelle Evans,2014,2015,WR,115,4,4.74493212836325,1991-03-07,24.487337440109513,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.2581808099583273,59.01097808427597,9.75569472515009,15.235502118231473,2.5187331658454313,True,0.23684210526315788,48.400000000000006,9.222222222222221,11.463157894736844,2.1842105263157894,True,0.3342305239875539,59.01097808427597,9.75569472515009,19.723270126125616,3.2606509598495297,True,2015,3
00-0031286,Arthur Lynch,2014,2015,TE,155,5,5.043425116919247,1990-06-17,25.207392197125255,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.1286508301071349,8.503002799497267,5.114029620572529,1.0939183685586154,0.657924155879132,True,0.1875,16.21666666666667,5.5,3.0406250000000004,1.03125,True,0.19493949490821033,8.503002799497267,5.114029620572529,1.6575710709370957,0.9969263511800353,True,2015,3
00-0031287,Aaron Murray,2014,2015,QB,163,5,5.093750200806762,1990-11-10,24.80766598220397,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.14722380444184685,19.000631393595953,3.9701382522023057,2.7973452405623864,0.5844988576493279,True,0.22033898305084745,51.46923076923076,5.615384615384615,11.340677966101696,1.2372881355932204,True,0.19221521610560413,19.000631393595953,3.9701382522023057,3.6522104694629722,0.7631209821161916,True,2015,3
00-0031288,A.J. McCarron,2014,2015,QB,164,5,5.099866427824199,1990-09-13,24.966461327857633,2015.0,True,1.0,40.66,6.0,artifact,0.0,0.0,0.0,convention_zero,1.0,2.64,2.0,artifact,1.0,0.12,2.0,artifact,1.0,0.0,1.0,artifact,0.13401049118585998,18.745176693873937,3.956907829352164,2.512050336111781,0.5302671617886585,True,0.22033898305084745,51.46923076923076,5.615384615384615,11.340677966101696,1.2372881355932204,True,0.1912647082427774,18.745176693873937,3.956907829352164,3.585290751313109,0.7568168215246032,True,2015,3
00-0031021,Jared Abbrederis,2014,2015,WR,176,5,5.170483995038151,1990-12-17,24.706365503080082,2015.0,True,1.0,20.1,7.0,artifact,1.0,1.8,2.0,artifact,1.0,7.4,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.15632483883878853,41.23707531584244,8.835154803279098,6.446379152932054,1.3811541507383533,True,0.23684210526315788,48.400000000000006,9.222222222222221,11.463157894736844,2.1842105263157894,True,0.2296048841263933,41.23707531584244,8.835154803279098,9.468233899605357,2.028594694845644,True,2015,3
00-0031076,David Fales,2014,2015,QB,183,6,5.209486152841421,1990-10-04,24.908966461327857,2016.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.12181813777898465,14.166721077682297,3.719782014604033,1.725763580117548,0.4531369179628232,True,0.22033898305084745,51.46923076923076,5.615384615384615,11.340677966101696,1.2372881355932204,True,0.16159184019959089,14.166721077682297,3.719782014604033,2.289226528537014,0.6010864208812071,True,2015,3
00-0031078,Lache Seastrunk,2014,2015,RB,186,6,5.225746673713202,1991-07-29,24.093086926762492,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.2064411917739322,59.42103817799255,9.893536055017474,12.266949937909107,2.042433374056175,True,0.2765957446808511,80.39230769230768,11.0,22.23617021276596,3.0425531914893615,True,0.21218116163813114,59.42103817799255,9.893536055017474,12.608024906350199,2.099221972862341,True,2015,3
00-0031189,T.J. Jones,2014,2015,WR,189,6,5.241747015059643,1992-07-19,23.11841204654346,2015.0,True,1.0,28.9,9.0,artifact,1.0,9.8,2.0,artifact,1.0,77.9,13.0,artifact,1.0,31.0,11.0,artifact,1.0,12.8,3.0,artifact,0.3179969718599211,38.26065319662155,8.681000962067095,12.166771857908262,2.760532018650398,True,0.23684210526315788,48.400000000000006,9.222222222222221,11.463157894736844,2.1842105263157894,True,0.20153983024096084,38.26065319662155,8.681000962067095,7.711045550155382,1.74956746021662,True,2015,3
00-0031315,Matt Hazel,2014,2015,WR,190,6,5.247024072160486,1992-01-23,23.60574948665298,2015.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,1.0,1.1,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.25271870407690883,38.04024786613449,8.669585804217416,9.613482143493906,2.190966489325391,True,0.23684210526315788,48.400000000000006,9.222222222222221,11.463157894736844,2.1842105263157894,True,0.20068961545765535,38.04024786613449,8.669585804217416,7.634282716168426,1.7398958412255408,True,2015,3
00-0030998,Keith Wenning,2014,2015,QB,194,6,5.267858159063328,1991-02-14,24.54483230663929,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.14150961702209866,11.728714234725217,3.593513594101447,1.6597258595176025,0.5085167324650011,True,0.22033898305084745,51.46923076923076,5.615384615384615,11.340677966101696,1.2372881355932204,True,0.1538177712245042,11.728714234725217,3.593513594101447,1.8040846829145494,0.5527462519096422,True,2015,3
00-0031190,Tyler Gaffney,2014,2015,RB,204,6,5.318119993844216,1991-04-20,24.366872005475702,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.16469008090455908,55.562908208466865,9.693717100959569,9.150659848144999,1.5964590536229393,True,0.2765957446808511,80.39230769230768,11.0,22.23617021276596,3.0425531914893615,True,0.1971095571118506,55.562908208466865,9.693717100959569,10.951980228817312,1.910724284537713,True,2015,3
00-0031023,Quincy Enunwa,2014,2015,WR,209,6,5.342334251964811,1992-05-31,23.252566735112936,2015.0,True,1.0,52.0,10.0,artifact,1.0,155.8,15.0,artifact,0.0,0.0,0.0,convention_zero,1.0,86.9,11.0,artifact,1.0,0.6,1.0,artifact,0.2771334944425658,34.059454920916046,8.463413931077426,9.439015761042507,2.3454954776333796,True,0.23684210526315788,48.400000000000006,9.222222222222221,11.463157894736844,2.1842105263157894,True,0.18579538413530325,34.059454920916046,8.463413931077426,6.328089510470641,1.5724632424206073,True,2015,3
00-0031395,Garrett Gilbert,2014,2015,QB,214,6,5.365976015021851,1991-07-01,24.16974674880219,2018.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,1.0,-0.3,5.0,artifact,0.1589274726000644,7.630653884807337,3.3812682474555853,1.2127205361982931,0.5373764167509653,True,0.22033898305084745,51.46923076923076,5.615384615384615,11.340677966101696,1.2372881355932204,True,0.14144284488800427,7.630653884807337,3.3812682474555853,1.0793013938228513,0.47825620024959437,True,2015,3
00-0031088,Ted Bolser,2014,2015,TE,217,7,5.37989735354046,1990-10-22,24.859685147159478,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.10832628327593152,-5.550336608249999,4.386183849782688,-0.6012473357020625,0.47513899421187533,True,0.1875,16.21666666666667,5.5,3.0406250000000004,1.03125,True,0.12509694869555243,-5.550336608249999,4.386183849782688,-0.6943301739252967,0.5486982160255256,True,2015,3
00-0031194,Rob Blanchflower,2014,2015,TE,230,7,5.438079308923196,1990-06-08,25.232032854209447,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08226492043234834,-7.980405652313429,4.26032654105834,-0.6565074360054273,0.3504754239159862,True,0.1875,16.21666666666667,5.5,3.0406250000000004,1.03125,True,0.11884973402149418,-7.980405652313429,4.26032654105834,-0.9484690891610799,0.506338676249496,True,2015,3
00-0031002,Tevin Reese,2014,2015,WR,240,7,5.480638923341991,1991-01-02,24.66255989048597,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.11414619719698281,28.282923376863167,8.164237775703622,3.228388149082578,0.9319166951085219,True,0.23684210526315788,48.400000000000006,9.222222222222221,11.463157894736844,2.1842105263157894,True,0.15304069876167684,28.282923376863167,8.164237775703622,4.328438356618103,1.2494606540501605,True,2015,3
00-0031545,Kevin White,2015,2016,WR,7,1,1.9459101490553132,1992-06-25,24.186173853524984,2016.0,True,1.0,38.6,4.0,artifact,1.0,2.6,1.0,artifact,1.0,10.0,2.0,artifact,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.9157553752006157,175.91692634306628,15.810447802089852,161.09687088743374,14.478502559092542,True,0.21686746987951808,48.400000000000006,9.222222222222221,10.496385542168674,2.0,True,0.9263606712311547,175.91692634306628,15.810447802089852,162.96252196808447,14.64617703840909,True,2016,3
00-0032054,Breshad Perriman,2015,2016,WR,26,1,3.258096538021482,1993-09-10,22.976043805612594,2016.0,True,1.0,90.9,14.0,artifact,1.0,17.7,11.0,artifact,1.0,48.2,9.0,artifact,1.0,113.7,13.0,artifact,1.0,87.7,11.0,artifact,0.8292342241580124,121.1112137661694,12.971968992403696,100.42956338422468,10.756800643217673,True,0.21686746987951808,48.400000000000006,9.222222222222221,10.496385542168674,2.0,True,0.7394738457572176,121.1112137661694,12.971968992403696,89.55857500799377,9.59243179785614,True,2016,3
