gsis_id,name,draft_season,origin_year,draft_position,pick,round,log_pick,birth_date,age_at_origin,first_full_reg_season,window_absent_through_draft_season,appear_1,points_1,games_1,label_source_1,appear_2,points_2,games_2,label_source_2,appear_3,points_3,games_3,label_source_3,appear_4,points_4,games_4,label_source_4,appear_5,points_5,games_5,label_source_5
00-0023657,Paris Warren,2005,2006,WR,225,7,5.41610040220442,1982-09-06,23.98631074606434,2006.0,True,1.0,9.4,3.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0023668,Lionel Gates,2005,2006,RB,236,7,5.4638318050256105,1982-03-13,24.470910335386723,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0023672,Harry Williams,2005,2006,WR,240,7,5.480638923341991,1982-08-10,24.060232717316907,2007.0,True,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0023685,J.R. Russell,2005,2006,WR,253,7,5.53338948872752,1981-12-05,24.739219712525667,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024319,Cory Rodgers,2006,2007,WR,104,4,4.6443908991413725,1983-02-22,24.522929500342233,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024345,Domenik Hixon,2006,2007,WR,130,4,4.867534450455582,1984-10-08,22.89664613278576,2007.0,True,1.0,0.7,12.0,artifact,1.0,103.0,15.0,artifact,1.0,45.7,12.0,artifact,0.0,0.0,0.0,convention_zero,1.0,15.0,2.0,artifact
00-0024346,P.J. Daniels,2006,2007,RB,132,4,4.882801922586371,1982-12-21,24.695414099931554,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024358,Marques Hagans,2006,2007,WR,144,5,4.969813299576001,1982-12-29,24.673511293634498,2007.0,True,1.0,17.7,4.0,artifact,1.0,2.1,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024364,Jason Pociask,2006,2007,TE,150,5,5.0106352940962555,1983-02-09,24.55852156057495,2007.0,True,1.0,1.7000000000000002,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024377,David Kirtman,2006,2007,RB,163,5,5.093750200806762,1983-02-12,24.550308008213552,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024378,Omar Jacobs,2006,2007,QB,164,5,5.099866427824199,1984-03-03,23.496235455167692,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024381,Charles Davis,2006,2007,TE,167,5,5.117993812416755,1983-03-13,24.470910335386723,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024385,Mike Hass,2006,2007,WR,171,6,5.14166355650266,1983-01-02,24.66255989048597,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024386,Jonathan Orr,2006,2007,WR,172,6,5.147494476813453,1983-03-20,24.451745379876797,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024409,J.D. Runnels,2006,2007,RB,195,6,5.272999558563747,1984-06-19,23.200547570157426,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024416,T.J. Williams,2006,2007,TE,202,6,5.308267697401205,1982-09-24,24.93634496919918,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024432,Todd Watkins,2006,2007,WR,218,7,5.384495062789089,1983-06-22,24.194387405886378,2008.0,True,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,1.0,17.0,9.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024437,D.J. Shockley,2006,2007,QB,223,7,5.407171771460119,1983-03-23,24.4435318275154,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024445,Bennie Brazell,2006,2007,WR,231,7,5.442417710521793,1982-06-02,25.248459958932237,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024447,Devin Aromashodu,2006,2007,WR,233,7,5.4510384535657,1984-05-23,23.274469541409992,2007.0,True,1.0,14.9,3.0,artifact,0.0,0.0,0.0,convention_zero,1.0,56.2,6.0,artifact,1.0,24.9,8.0,artifact,1.0,70.5,14.0,artifact
00-0024454,Cedric Humes,2006,2007,RB,240,7,5.480638923341991,1983-08-07,24.0684462696783,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0024463,Ben Obomanu,2006,2007,WR,249,7,5.517452896464707,1983-10-30,23.838466803559207,2007.0,True,1.0,34.0,9.0,artifact,0.0,0.0,0.0,convention_zero,1.0,6.4,11.0,artifact,1.0,100.2,12.0,artifact,1.0,87.2,15.0,artifact
00-0024469,Kevin McMahan,2006,2007,WR,255,7,5.541263545158426,1983-03-02,24.501026694045173,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025414,Robert Meachem,2007,2008,WR,27,1,3.295836866004329,1984-09-28,23.926078028747433,2008.0,True,1.0,54.3,7.0,artifact,1.0,176.20000000000002,14.0,artifact,1.0,138.0,15.0,artifact,1.0,140.4,14.0,artifact,1.0,46.1,9.0,artifact
00-0025430,Drew Stanton,2007,2008,QB,43,2,3.7612001156935624,1984-05-07,24.320328542094455,2008.0,True,1.0,10.76,3.0,artifact,1.0,5.66,3.0,artifact,1.0,56.5,6.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025436,Kenny Irons,2007,2008,RB,49,2,3.8918202981106265,1983-09-15,24.9637234770705,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025466,Mike Sims-Walker,2007,2008,WR,79,3,4.3694478524670215,1984-11-21,23.7782340862423,2008.0,True,1.0,34.400000000000006,6.0,artifact,1.0,185.1,14.0,artifact,1.0,139.2,13.0,artifact,1.0,27.0,6.0,artifact,0.0,0.0,0.0,convention_zero
00-0025467,Paul Williams,2007,2008,WR,80,3,4.382026634673881,1983-12-02,24.750171115674195,2008.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025487,Michael Bush,2007,2008,RB,100,4,4.605170185988092,1984-06-16,24.210814510609172,2008.0,True,1.0,62.120000000000005,10.0,artifact,1.0,97.2,14.0,artifact,1.0,123.8,13.0,artifact,1.0,212.6,15.0,artifact,1.0,86.4,13.0,artifact
00-0025516,Scott Chandler,2007,2008,TE,129,4,4.859812404361672,1985-07-23,23.110198494182068,2010.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,1.0,1.8,5.0,artifact,1.0,105.0,13.0,artifact,1.0,134.1,15.0,artifact
00-0025538,Jeff Rowe,2007,2008,QB,151,5,5.017279836814924,1984-03-21,24.449007529089666,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025544,David Clowney,2007,2008,WR,157,5,5.056245805348308,1985-07-07,23.15400410677618,2008.0,True,1.0,3.6,1.0,artifact,1.0,39.2,11.0,artifact,1.0,11.8,7.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025573,Thomas Clayton,2007,2008,RB,186,6,5.225746673713202,1984-04-26,24.35044490075291,2010.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,1.0,2.5,3.0,artifact,0.0,0.0,0.0,convention_zero
00-0025575,Joel Filani,2007,2008,WR,188,6,5.236441962829949,1983-12-08,24.733744010951405,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025592,Jordan Palmer,2007,2008,QB,205,6,5.3230099791384085,1984-05-30,24.257357973990416,2008.0,True,1.0,-1.96,3.0,artifact,0.0,0.0,0.0,convention_zero,1.0,0.72,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025595,Justise Hairston,2007,2008,RB,208,6,5.337538079701318,1983-06-27,25.182751540041068,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025597,Jordan Kent,2007,2008,WR,210,6,5.3471075307174685,1984-07-24,24.10677618069815,2008.0,True,1.0,0.0,3.0,artifact,1.0,0.0,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025603,Tyler Ecker,2007,2008,TE,216,7,5.375278407684165,1982-04-18,26.373716632443532,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025614,Dallas Baker,2007,2008,WR,227,7,5.424950017481403,1982-11-10,25.809719370294317,2008.0,True,1.0,1.6,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025618,Michael Allan,2007,2008,TE,231,7,5.442417710521793,1983-09-08,24.982888432580424,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025620,Chandler Williams,2007,2008,WR,233,7,5.4510384535657,1985-08-09,23.06365503080082,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025621,Syndric Steptoe,2007,2008,WR,234,7,5.455321115357702,1984-12-06,23.737166324435318,2008.0,True,1.0,35.2,12.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0025622,Chansi Stuckey,2007,2008,WR,235,7,5.459585514144159,1983-10-04,24.91170431211499,2008.0,True,1.0,77.0,11.0,artifact,1.0,74.4,13.0,artifact,1.0,78.1,14.0,artifact,1.0,5.9,4.0,artifact,0.0,0.0,0.0,convention_zero
00-0025630,Clark Harris,2007,2008,TE,243,7,5.493061443340548,1984-07-10,24.145106091718002,2009.0,True,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,1.0,0.0,3.0,artifact,1.0,0.0,3.0,artifact,1.0,0.0,3.0,artifact
00-0025641,Jonathan Holland,2007,2008,WR,254,7,5.537334267018537,1985-06-18,23.20602327173169,2008.0,True,1.0,0.0,2.0,artifact,1.0,0.0,9.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026196,Brian Brohm,2008,2009,QB,56,2,4.02535169073515,1985-09-23,23.939767282683093,2009.0,True,1.0,1.84,1.0,artifact,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026265,Arman Shields,2008,2009,WR,125,4,4.8283137373023015,1985-07-10,24.145106091718002,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026276,Kenny Moore,2008,2009,WR,136,5,4.912654885736052,1985-02-19,24.531143052703626,2009.0,True,1.0,11.9,10.0,artifact,1.0,0.0,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026277,John David Booty,2008,2009,QB,137,5,4.919980925828125,1985-01-03,24.659822039698838,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026300,Josh Johnson,2008,2009,QB,160,5,5.075173815233827,1986-05-15,23.299110198494184,2009.0,True,1.0,40.2,5.0,artifact,1.0,8.34,7.0,artifact,1.0,14.04,8.0,artifact,0.0,0.0,0.0,artifact,1.0,2.0,2.0,artifact
00-0026302,Erik Ainge,2008,2009,QB,162,5,5.087596335232384,1986-06-12,23.222450376454482,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026311,Marcus Henry,2008,2009,WR,171,6,5.14166355650266,1986-02-21,23.526351813826146,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026312,Thomas Brown,2008,2009,RB,172,6,5.147494476813453,1986-05-15,23.299110198494184,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026326,Colt Brennan,2008,2009,QB,186,6,5.225746673713202,1983-08-16,26.04517453798768,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026331,Paul Hubbard,2008,2009,WR,191,6,5.25227342804663,1985-06-12,24.2217659137577,2010.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026333,Jaymar Johnson,2008,2009,WR,193,6,5.262690188904886,1984-07-10,25.144421629021217,2009.0,True,1.0,1.9,5.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026338,Andre Woodson,2008,2009,QB,198,6,5.288267030694535,1984-04-25,25.352498288843258,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026344,Lex Hilliard,2008,2009,RB,204,6,5.318119993844216,1984-07-30,25.089664613278575,2009.0,True,1.0,53.7,12.0,artifact,1.0,1.3,9.0,artifact,1.0,24.9,9.0,artifact,1.0,7.7,9.0,artifact,0.0,0.0,0.0,convention_zero
00-0026347,Matt Sherry,2008,2009,TE,207,6,5.332718793265369,1984-12-11,24.722792607802873,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026355,Justin Harper,2008,2009,WR,215,7,5.3706380281276624,1985-02-24,24.517453798767967,2009.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026357,Brett Swain,2008,2009,WR,217,7,5.37989735354046,1985-06-21,24.197125256673512,2009.0,True,1.0,0.0,4.0,artifact,1.0,13.2,6.0,artifact,1.0,1.9,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026363,Alex Brink,2008,2009,QB,223,7,5.407171771460119,1985-06-02,24.249144421629023,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026372,Keith Zinger,2008,2009,TE,232,7,5.44673737166631,1984-10-09,24.895277207392198,2009.0,True,1.0,0.0,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026377,Adrian Arrington,2008,2009,WR,237,7,5.4680601411351315,1985-11-07,23.81656399726215,2010.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,1.0,2.4000000000000004,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026379,Mike Merritt,2008,2009,TE,239,7,5.476463551931511,1984-09-03,24.993839835728952,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026380,Allen Patrick,2008,2009,RB,240,7,5.480638923341991,1984-02-15,25.544147843942504,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026386,Mario Urrutia,2008,2009,WR,246,7,5.5053315359323625,1986-01-18,23.619438740588638,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026388,Marcus Monk,2008,2009,WR,248,7,5.5134287461649825,1986-04-26,23.351129363449694,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027069,Chase Coffman,2009,2010,TE,98,3,4.584967478670572,1986-11-10,23.808350444900753,2010.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,2.2,1.0,artifact,1.0,0.0,1.0,artifact,1.0,18.4,8.0,artifact
00-0027071,Stephen McGee,2009,2010,QB,101,4,4.61512051684126,1985-09-27,24.928131416837783,2010.0,True,1.0,10.340000000000002,1.0,artifact,1.0,14.080000000000002,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027094,Andre Brown,2009,2010,RB,129,4,4.859812404361672,1986-12-15,23.71252566735113,2010.0,True,1.0,-0.1,1.0,artifact,0.0,0.0,0.0,convention_zero,1.0,109.1,10.0,artifact,1.0,94.4,7.0,artifact,0.0,0.0,0.0,convention_zero
00-0026915,Davon Drew,2009,2010,TE,149,5,5.003946305945459,1985-12-09,24.72826830937714,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026916,Rhett Bomar,2009,2010,QB,151,5,5.017279836814924,1985-07-02,25.166324435318277,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026917,Cornelius Ingram,2009,2010,TE,153,5,5.030437921392435,1985-06-10,25.22655715263518,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027111,Brooks Foster,2009,2010,WR,160,5,5.075173815233827,1986-04-09,24.396988364134156,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026923,John Nalbone,2009,2010,TE,161,5,5.081404364984463,1986-05-14,24.301163586584533,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026926,Frank Summers,2009,2010,RB,169,5,5.1298987149230735,1985-09-06,24.985626283367555,2013.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,1.0,31.5,9.0,artifact,1.0,13.6,8.0,artifact
00-0027118,Nate Davis,2009,2010,QB,171,5,5.14166355650266,1987-05-25,23.27173169062286,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027121,Tom Brandstater,2009,2010,QB,174,6,5.159055299214529,1984-10-21,25.861738535249827,2011.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026927,Mike Teel,2009,2010,QB,178,6,5.181783550292085,1986-01-06,24.65160848733744,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026932,Cedric Peerman,2009,2010,RB,185,6,5.220355825078324,1986-10-10,23.89322381930185,2010.0,True,1.0,0.1,4.0,artifact,1.0,1.5,12.0,artifact,1.0,47.900000000000006,10.0,artifact,1.0,1.7000000000000002,11.0,artifact,1.0,10.0,12.0,artifact
00-0027137,Dominique Edison,2009,2010,WR,206,6,5.327876168789581,1986-07-16,24.128678986995208,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027143,Fui Vakapuna,2009,2010,RB,215,7,5.3706380281276624,1984-03-09,26.480492813141684,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026947,Eddie Williams,2009,2010,RB,221,7,5.3981627015177525,1987-08-22,23.028062970568104,2011.0,True,0.0,0.0,0.0,convention_zero,1.0,2.9000000000000004,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027146,Demetrius Byrd,2009,2010,WR,224,7,5.4116460518550396,1986-06-30,24.17248459958932,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027149,Manuel Johnson,2009,2010,WR,229,7,5.43372200355424,1986-10-14,23.88227241615332,2010.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0026966,Freddie Brown,2009,2010,WR,252,7,5.529429087511423,1986-06-24,24.188911704312115,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027156,Tiquan Underwood,2009,2010,WR,253,7,5.53338948872752,1987-02-17,23.537303216974674,2010.0,True,1.0,19.1,10.0,artifact,1.0,6.0,4.0,artifact,1.0,77.8,13.0,artifact,1.0,71.7,11.0,artifact,0.0,0.0,0.0,convention_zero
00-0027890,Ben Tate,2010,2011,RB,58,2,4.060443010546419,1988-08-21,23.028062970568104,2011.0,True,1.0,112.9,14.0,artifact,1.0,53.1,10.0,artifact,1.0,145.10000000000002,14.0,artifact,1.0,76.10000000000001,11.0,artifact,0.0,0.0,0.0,convention_zero
00-0027666,Montario Hardesty,2010,2011,RB,59,2,4.07753744390572,1987-02-01,24.580424366872005,2011.0,True,1.0,53.0,8.0,artifact,1.0,33.0,9.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027708,Marcus Easley,2010,2011,WR,107,4,4.672828834461906,1987-11-02,23.83025325119781,2012.0,True,0.0,0.0,0.0,convention_zero,1.0,0.0,2.0,artifact,1.0,3.3,13.0,artifact,1.0,0.0,6.0,artifact,1.0,12.8,11.0,artifact
00-0027722,Mike Kafka,2010,2011,QB,122,4,4.804021044733257,1987-07-25,24.10403832991102,2011.0,True,1.0,0.2800000000000004,3.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027764,Kerry Meier,2010,2011,WR,165,5,5.10594547390058,1986-11-12,24.802190280629706,2011.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027767,Jonathan Crompton,2010,2011,QB,168,5,5.123963979403259,1987-07-25,24.10403832991102,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027605,Dan LeFevour,2010,2011,QB,181,6,5.198497031265826,1987-03-19,24.45448323066393,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027606,Trindon Holliday,2010,2011,WR,197,6,5.2832037287379885,1986-04-27,25.347022587268995,2011.0,True,1.0,0.0,1.0,artifact,1.0,15.7,15.0,artifact,1.0,12.7,14.0,artifact,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero
